ST106636,1
ST106643,1
ST106644,3
ST106642,1
ST106637,1
ST106645,1
ST106649,1
ST106632,1
ST106648,1
ST106650,1
ST106652,1
ST106653,3
ST106651,1
ST106654,1
ST106655,1
ST106659,1
ST106716,1
ST106717,1
ST106713,1
ST10679,1
ST106721,1
ST106710,1
ST10678,1
ST106711,1
ST106712,1
ST10676,1
ST10675,1
ST106719,1
ST106714,1
ST106715,1
ST106720,1
ST106718,1
ST106723,1
ST106722,1
ST106736,1
ST106737,1
ST106727,1
ST106729,1
ST106740,1
ST106725,1
ST106724,1
ST106726,4
ST106730,1
ST106731,1
ST106732,1
ST106739,4
ST106733,1
ST106741,1
ST106745,1
ST106728,1
ST106742,1
ST106743,1
ST106744,1
ST106746,1
ST106750,1
ST106754,1
ST106751,1
ST106748,1
ST106753,1
ST106752,1
ST106749,1
ST106755,1
ST106756,1
ST106757,0
ST106759,1
ST106760,1
ST106761,1
ST106762,1
ST106763,1
ST106764,1
ST106765,1
ST106766,1
ST106767,1
ST106429,1
ST106430,1
ST106421,1
ST106417,1
ST106423,1
ST106426,1
ST10640,1
ST10641,1
ST10642,1
ST10643,1
ST10644,1
ST10645,1
ST10646,1
ST10647,1
ST10649,1
ST106410,1
ST106411,1
ST106412,1
ST106413,1
ST106414,1
ST106422,1
ST106419,1
ST106424,1
ST106432,1
ST106418,1
ST106433,1
ST106427,1
ST106431,1
ST106436,1
ST106435,1
ST106450,1
ST106442,1
ST106437,1
ST106452,1
ST106440,1
ST106443,1
ST106444,1
ST106445,1
ST106447,1
ST106446,1
ST106448,1
ST106449,1
ST106458,1
ST106439,1
ST106441,1
ST106455,1
ST106456,1
ST106454,1
ST106457,1
ST106459,1
ST106463,1
ST106461,1
ST106462,1
ST106460,1
ST106467,1
ST106464,1
ST106466,1
ST106465,1
ST106468,1
ST106469,1
ST106470,1
ST106471,1
ST106473,1
ST106475,1
ST106477,1
ST106521,1
ST106524,1
ST10650,1
ST10651,1
ST10656,1
ST10658,1
ST106510,1
ST106520,1
ST106532,1
ST106517,1
ST106526,1
ST106529,1
ST106534,1
ST106533,1
ST106548,1
ST106537,1
ST106538,1
ST106540,1
ST106541,1
ST106542,1
ST106550,1
ST106551,1
ST106544,0
ST106556,1
ST106536,1
ST106553,1
ST106555,1
ST106561,1
ST106559,1
ST106564,1
ST106570,1
ST106572,1
ST106573,1
ST106577,1
ST10620,0
ST10621,0
ST10622,1
ST10623,0
ST10624,1
ST10625,3
ST10626,1
ST106219,1
ST106220,1
ST106211,1
ST10627,1
ST106216,1
ST106212,1
ST106213,1
ST10629,2
ST106214,0
ST10628,1
ST106215,1
ST106210,1
ST106224,1
ST106222,0
ST106223,1
ST106217,1
ST106218,4
ST106221,1
ST106239,0
ST106241,1
ST106240,1
ST106230,1
ST106229,0
ST106232,0
ST106226,1
ST106228,2
ST106227,0
ST106233,4
ST106234,1
ST106235,1
ST106237,0
ST106242,1
ST106243,1
ST106236,1
ST106244,0
ST106231,1
ST106245,4
ST106246,1
ST106248,1
ST106247,1
ST106249,0
ST106253,4
ST106252,0
ST106257,4
ST106255,1
ST106256,1
ST106254,1
ST106258,1
ST106259,0
ST106260,1
ST106261,1
ST106262,1
ST106263,0
ST106264,1
ST106265,0
ST106266,4
ST106267,1
ST106268,1
ST106269,1
ST106270,1
ST106271,1
ST106325,0
ST106313,1
ST106319,1
ST106322,1
ST10636,1
ST10637,1
ST10639,1
ST106311,1
ST106312,1
ST106317,1
ST106315,1
ST106320,1
ST106314,0
ST106316,2
ST106321,4
ST106323,1
ST106324,1
ST106326,1
ST106327,1
ST106332,1
ST106347,1
ST106346,1
ST106334,1
ST106333,4
ST106335,1
ST106336,1
ST106339,0
ST106341,1
ST106348,0
ST106349,0
ST106344,1
ST106343,1
ST106345,1
ST106350,4
ST106354,1
ST106351,1
ST106342,1
ST106352,1
ST106353,1
ST106355,1
ST106358,4
ST106356,1
ST106363,1
ST106360,1
ST106357,1
ST106359,1
ST106361,4
ST106364,1
ST106367,4
ST106368,1
ST106369,1
ST106370,1
ST106371,1
ST106373,1
ST106374,1
ST106375,1
ST106376,1
ST106019,1
ST106020,1
ST106012,1
ST10607,1
ST106016,1
ST10601,1
ST10602,1
ST10603,0
ST10604,1
ST10605,1
ST10606,1
ST106024,1
ST10609,1
ST106014,1
ST10608,1
ST106010,1
ST106015,0
ST106022,0
ST106017,1
ST106018,1
ST106021,1
ST106025,1
ST106026,1
ST106041,1
ST106040,1
ST106029,0
ST106028,1
ST106027,1
ST106030,0
ST106032,1
ST106033,1
ST106034,1
ST106035,1
ST106042,1
ST106043,1
ST106036,1
ST106038,1
ST106039,1
ST106048,1
ST106031,1
ST106045,0
ST106046,1
ST106044,0
ST106047,1
ST106053,1
ST106054,1
ST106056,0
ST106055,1
ST106057,1
ST106058,1
ST106059,1
ST106060,1
ST106061,0
ST106062,1
ST106063,1
ST106064,1
ST106066,0
ST106067,1
ST106126,1
ST106127,1
ST106118,1
ST106114,2
ST106120,1
ST106123,0
ST10610,1
ST10611,1
ST10612,0
ST10613,1
ST10614,1
ST10615,1
ST10616,1
ST10617,0
ST10618,1
ST106111,1
ST106112,0
ST106119,1
ST106131,1
ST106116,1
ST106121,1
ST106115,1
ST106117,1
ST106122,0
ST106129,0
ST106130,0
ST106124,1
ST106125,1
ST106128,1
ST106132,1
ST106133,1
ST106146,1
ST106147,1
ST106150,1
ST106135,0
ST106136,0
ST106140,1
ST106141,1
ST106142,1
ST106149,1
ST106143,1
ST106155,1
ST106134,1
ST106138,1
ST106152,1
ST106154,1
ST106156,1
ST106157,0
ST106164,0
ST106161,1
ST106160,1
ST106163,0
ST106162,1
ST106165,1
ST106166,1
ST106168,1
ST106169,1
ST106170,0
ST106171,1
ST106172,1
ST106177,1
SW0521,1
SW0522,1
SW050,1
SW051,4
SW052,1
SW053,1
SW054,1
SW055,0
SW056,1
SW057,1
SW058,1
SW0513,1
SW059,1
SW0518,1
SW0514,1
SW0526,1
SW0515,1
SW0511,1
SW0516,1
SW0517,1
SW0510,1
SW0524,1
SW0525,1
SW0519,1
SW0520,1
SW0523,1
SW0528,1
SW0527,1
SW0541,1
SW0542,1
SW0532,1
SW0534,1
SW0530,1
SW0529,1
SW0531,1
SW0535,1
SW0536,1
SW0537,1
SW0543,1
SW0544,1
SW0545,1
SW0538,1
SW0533,1
SW0547,1
SW0549,1
SW0548,1
SW0546,1
SW0555,1
SW0553,1
SW0554,1
SW0556,1
SW0558,1
SW0557,1
SW0559,1
SW0560,4
SW0561,1
SW0562,1
SW0563,1
SW0564,4
SW0565,1
SW0566,1
SW0567,1
SW0568,1
SW0569,1
SW0570,1
SW0571,1
SW0572,1
SW0573,1
ST106817,1
ST106818,1
ST10689,1
ST10688,1
ST106811,1
ST106814,1
ST106821,1
ST106822,1
ST10687,0
ST106812,1
ST106813,1
ST10681,1
ST10682,3
ST10683,3
ST10684,1
ST10685,1
ST10686,1
ST106820,1
ST106815,1
ST106816,1
ST106819,1
ST106824,1
ST106823,1
ST106839,1
ST106838,1
ST106830,1
ST106826,1
ST106825,1
ST106827,1
ST106831,1
ST106832,1
ST106833,0
ST106835,1
ST106840,1
ST106841,1
ST106837,1
ST106834,1
ST106836,1
ST106846,0
ST106829,1
ST106845,1
ST106843,1
ST106844,0
ST106842,1
ST106847,1
ST106851,3
ST106849,1
ST106850,3
ST106848,1
ST106855,1
ST106854,1
ST106852,1
ST106853,0
ST106856,1
ST106857,2
ST106858,1
ST106859,1
ST106860,0
ST106861,1
ST106864,1
ST106865,1
ST106866,1
ST106867,1
ST106868,1
ST106869,1
ST106912,1
ST106913,1
ST106910,1
ST106911,1
ST10693,1
ST10696,1
ST10697,1
ST10699,1
ST106917,1
ST106918,1
ST10692,1
ST10694,1
ST10695,1
ST10690,1
ST10691,1
ST106915,1
ST106916,1
ST106914,1
ST106919,0
ST106933,1
ST106935,1
ST106934,1
ST106923,1
ST106925,1
ST106921,1
ST106920,1
ST106922,1
ST106926,1
ST106927,1
ST106928,1
ST106929,1
ST106932,1
ST106930,1
ST106936,1
ST106937,1
ST106942,1
ST106924,1
ST106941,1
ST106939,1
ST106940,1
ST106938,1
ST106947,1
ST106946,1
ST106944,1
ST106945,1
ST106943,1
ST106948,1
ST106950,1
ST106949,1
ST106952,1
ST106953,1
ST106954,1
ST106955,1
ST106956,1
ST106957,1
ST106958,1
ST106959,1
ST106961,1
ST106962,1
ST106963,1
ST106964,1
JD0933,1
JD0934,1
JD090,1
JD091,1
JD092,1
JD093,1
JD095,0
JD096,1
JD097,1
JD098,1
JD099,1
JD0910,0
JD0911,1
JD0912,1
JD0913,0
JD0915,1
JD0916,4
JD0917,1
JD0919,1
JD0920,1
JD0925,1
JD0921,1
JD0927,1
JD0930,1
JD0926,1
JD0923,1
JD0928,3
JD0924,1
JD0929,1
JD0922,2
JD0937,0
JD0938,1
JD0936,1
JD0931,1
JD0932,1
JD0935,1
JD0940,1
JD0955,1
JD0954,1
JD0944,1
JD0942,1
JD0941,1
JD0943,1
JD0946,1
JD0947,1
JD0949,1
JD0956,1
JD0957,1
JD0950,1
JD0952,1
JD0953,1
JD0962,1
JD0945,1
JD0959,1
JD0963,1
JD0966,1
JD0964,1
JD0971,2
JD0965,1
JD0967,1
JD0970,1
JD0968,1
JD0969,1
JD0973,1
JD0974,1
JD0976,1
JD0977,1
JD0624,1
JD0625,1
JD061,1
JD062,0
JD063,1
JD064,1
JD065,1
JD066,1
JD067,1
JD068,1
JD069,1
JD0611,1
JD0612,1
JD0618,1
JD0621,1
JD0616,1
JD0617,1
JD0614,1
JD0619,1
JD0613,1
JD0615,1
JD0629,4
JD0628,1
JD0622,0
JD0627,1
JD0623,1
JD0626,1
JD0631,1
JD0646,1
JD0645,1
JD0635,1
JD0633,1
JD0632,1
JD0647,1
JD0634,1
JD0637,1
JD0638,1
JD0639,1
JD0640,1
JD0648,1
JD0641,1
JD0643,1
JD0642,1
JD0644,1
JD0636,1
JD0649,1
JD0651,1
JD0653,1
JD0652,1
JD0654,0
JD0658,1
JD0656,1
JD0655,1
JD0659,1
JD0657,1
JD0662,1
JD0663,1
JD0664,1
JD0665,1
JD0666,1
JD0667,1
JD0668,1
JD070,1
JD071,1
JD072,4
JD073,1
JD075,1
JD076,1
JD077,1
JD078,1
JD079,1
JD0710,1
JD0711,1
JD0713,1
JD0718,1
JD0714,1
JD0720,1
JD0716,1
JD0717,1
JD0719,1
JD0721,1
JD0715,1
JD0729,1
JD0728,1
JD0730,1
JD0733,1
JD0732,1
JD0737,1
JD0736,1
JD0742,1
JD0750,1
JD0743,1
JD0745,1
JD0744,1
JD0746,1
JD0735,1
JD0738,1
JD0752,1
JD0753,1
JD0751,1
JD0755,1
JD0756,1
JD0760,1
JD0758,1
JD0761,1
JD0759,1
JD0763,1
JD0762,1
JD0766,1
JD0767,1
JD0768,1
JD0769,1
JD0770,1
JD0772,1
JD0429,0
JD0430,0
JD041,0
JD042,0
JD044,1
JD045,1
JD046,0
JD047,0
JD049,1
JD0410,1
JD0411,1
JD0412,1
JD0413,1
JD0414,0
JD0421,1
JD0417,1
JD0426,0
JD0434,1
JD0419,0
JD0424,1
JD0418,1
JD0420,1
JD0425,1
JD0423,0
JD0422,1
JD0432,0
JD0433,0
JD0427,0
JD0428,0
JD0431,1
JD0435,1
JD0436,0
JD0449,1
JD0451,1
JD0450,1
JD0446,1
JD0442,0
JD0438,0
JD0437,0
JD0439,1
JD0443,0
JD0444,0
JD0445,1
JD0447,1
JD0448,1
JD0458,1
JD0441,1
JD0454,1
JD0457,1
JD0459,4
JD0463,0
JD0460,1
JD0467,1
JD0464,1
JD0466,1
JD0465,1
JD0468,1
JD0470,1
JD0471,1
JD0472,1
JD0473,1
JD0474,1
JD0475,1
JD0476,0
JD0478,0
JD052,1
JD053,1
JD054,1
JD056,1
JD057,1
JD058,1
JD059,1
JD0510,1
JD0511,1
JD0512,1
JD0514,1
JD0515,1
JD0516,1
JD0517,1
JD0518,1
JD0520,1
JD0521,1
JD0526,1
JD0525,1
JD0528,1
JD0527,1
JD0522,1
JD0524,1
JD0537,1
JD0530,1
JD0523,1
JD0534,1
JD0539,1
JD0529,1
JD0532,1
JD0533,1
JD0538,1
JD0536,1
JD0535,1
JD0540,1
JD0233,1
JD0234,1
JD0231,1
JD020,1
JD021,1
JD022,1
JD023,1
JD025,1
JD026,1
JD027,0
JD028,1
JD029,1
JD0210,1
JD0211,1
JD0212,1
JD0213,1
JD0214,1
JD0215,1
JD0216,1
JD0217,1
JD0218,1
JD0219,1
JD0220,1
JD0225,1
JD0221,1
JD0227,1
JD0230,1
JD0226,1
JD0238,1
JD0223,1
JD0228,1
JD0222,1
JD0224,1
JD0229,1
JD0236,1
JD0237,1
JD0232,1
JD0235,1
JD0239,1
JD0240,1
JD0255,1
JD0254,1
JD0244,1
JD0243,1
JD0241,1
JD0246,1
JD0247,1
JD0248,1
JD0249,1
JD0257,1
JD0250,1
JD0258,1
JD0242,1
JD0245,1
JD0252,1
JD0259,1
JD0260,1
JD0342,1
JD031,1
JD032,1
JD033,1
JD034,1
JD035,1
JD036,1
JD037,1
JD038,1
JD039,1
JD0310,1
JD0311,1
JD0313,1
JD0314,1
JD0315,1
JD0317,1
JD0318,1
JD0320,1
JD0321,1
JD0322,1
JD0324,1
JD0325,1
JD0326,1
JD0327,4
JD0328,1
JD0332,1
JD0335,1
JD0334,1
JD0329,1
JD0330,1
JD0346,1
JD0343,1
JD0350,1
JD0355,0
JD0356,0
JD0357,0
JD0363,0
JD0364,1
JD0365,0
JD0361,0
JD0362,1
JD0351,1
JD0353,1
JD0358,0
JD0366,1
JD0369,0
JD0119,1
JD0120,1
JD011,1
JD012,1
JD013,4
JD0111,0
JD017,1
JD0113,1
JD0116,1
JD0112,0
JD0124,1
JD019,1
JD0114,1
JD018,1
JD0122,1
JD0110,1
JD0115,1
JD0123,0
JD0117,1
JD0118,1
JD0121,1
JD0126,1
JD0125,1
JD0141,1
JD0140,1
JD0130,1
JD0129,1
JD0132,0
JD0128,1
JD0127,1
JD0142,1
JD0133,1
JD0134,0
JD0135,0
JD0143,1
JD0136,1
JD0139,1
JD0144,1
JD0131,4
JD0145,1
JD0146,1
JD0147,1
JD0148,1
JD0149,0
JD0153,1
JD0151,0
JD0152,1
JD0150,1
JD0154,1
JD0155,1
JD0159,1
JD0160,1
SW090,4
SW091,1
SW092,1
SW093,1
SW097,1
SW098,1
SW099,1
SW0924,1
SW0911,1
SW0913,1
SW0912,1
SW0919,1
SW0928,1
SW0942,1
SW0929,1
SW0934,1
SW0936,1
SW0932,1
SW0933,1
SW0945,1
SW0943,1
SW0948,1
SW0946,1
SW0952,1
SW0965,1
SW0970,1
YH1426,1
YH1427,1
YH140,0
YH141,0
YH142,1
YH143,1
YH144,1
YH146,1
YH147,0
YH149,1
YH1411,1
YH1412,1
YH1413,1
YH1418,1
YH1414,1
YH1420,1
YH1423,1
YH1419,1
YH1430,1
YH1431,1
YH1416,1
YH1421,1
YH1422,1
YH1415,1
YH1417,1
YH1429,1
YH1424,1
YH1425,1
YH1428,1
YH1433,1
YH1432,1
YH1448,1
YH1447,1
YH1437,1
YH1439,1
YH1449,1
YH1450,1
YH1434,1
YH1436,1
YH1435,1
YH1440,1
YH1441,1
YH1442,1
YH1443,1
YH1455,1
YH1438,1
YH1454,1
YH1453,1
YH1445,1
YH1446,1
YH1452,1
YH1451,1
YH1456,1
YH1460,1
YH1458,1
YH1457,1
YH1464,1
YH1459,1
YH1463,1
YH1462,1
YH1465,1
YH1466,1
YH1467,1
YH1468,1
YH1469,1
YH1470,1
YH1471,1
YH1472,1
YH1473,1
YH1475,1
YH1474,1
YH1476,1
SW0320,0
SW0321,1
SW031,1
SW032,1
SW033,1
SW034,1
SW035,1
SW036,4
SW037,1
SW0312,1
SW038,1
SW0314,1
SW0317,1
SW0313,1
SW0325,1
SW039,1
SW0311,4
SW0310,1
SW0324,2
SW0318,1
SW0323,1
SW0319,1
SW0322,0
SW0327,1
SW0326,1
SW0340,0
SW0341,1
SW0333,1
SW0329,1
SW0328,4
SW0330,1
SW0331,1
SW0334,1
SW0336,1
SW0342,1
SW0343,1
SW0344,1
SW0337,1
SW0346,1
SW0347,1
SW0345,1
SW0348,1
SW0349,1
SW0350,1
SW0354,1
SW0351,1
SW0358,1
SW0353,1
SW0357,1
SW0355,1
SW0356,1
SW0359,1
SW0361,1
SW0362,1
SW0363,1
SW0364,1
SW0365,1
SW0366,1
SW0367,1
SW0368,0
SW0369,1
SW0370,1
SW0371,1
SW0372,1
SW0121,1
SW0122,1
SW010,1
SW011,1
SW012,1
SW013,1
SW014,0
SW015,1
SW016,1
SW017,1
SW018,1
SW0113,1
SW019,1
SW0115,1
SW0118,1
SW0125,1
SW0114,1
SW0126,1
SW0111,1
SW0116,1
SW0110,1
SW0117,1
SW0112,1
SW0124,1
SW0119,1
SW0120,1
SW0123,1
SW0128,1
SW0127,1
SW0141,1
SW0143,1
SW0142,1
SW0132,1
SW0130,1
SW0129,1
SW0131,1
SW0135,1
SW0137,1
SW0144,1
SW0145,1
SW0138,1
SW0146,1
SW0150,1
SW0133,1
SW0149,1
SW0147,1
SW0148,1
SW0151,1
SW0153,0
SW0152,1
SW0159,1
SW0158,1
SW0157,1
SW0161,1
SW0162,0
SW0163,1
SW0164,1
SW0165,1
SW0166,0
SW0167,1
SW0168,0
SW0169,1
SW0170,1
SW0171,0
SW0172,1
SW0173,1
SW060,1
SW061,3
SW062,0
SW063,1
SW064,0
SW065,1
SW0611,1
SW0610,1
SW067,1
SW0613,1
SW0616,1
SW0612,1
SW069,1
SW0614,1
SW068,1
SW0615,1
SW0622,1
SW0621,1
SW0626,1
SW0625,1
SW0639,1
SW0640,1
SW0641,1
SW0628,1
SW0627,1
SW0629,1
SW0632,1
SW0633,1
SW0634,1
SW0635,1
SW0642,1
SW0643,1
SW0636,0
SW0630,1
SW0631,1
SW0645,1
SW0646,1
SW0644,0
SW0647,0
SW0648,0
SW0649,0
SW0653,1
SW0651,1
SW0652,1
SW0650,1
SW0657,1
SW0656,1
SW0655,1
SW0659,1
SW0660,1
SW0661,1
SW0662,1
SW0663,1
SW0664,1
SW0665,1
SW0666,1
SW0667,1
SW0668,1
SW0669,1
YH110,1
YH113,1
YH117,1
YH118,1
YH119,1
YH1112,1
YH1113,1
YH1114,1
YH1120,1
YH1121,1
YH1116,1
YH1125,1
YH1129,1
YH1139,1
YH1149,1
YH1154,1
YH1151,1
YH1156,1
YH1164,1
YH1165,1
YH1168,1
YH1171,1
YH1172,0
YH1173,1
YH1176,1
YH1178,1
SW0421,1
SW0422,0
SW040,4
SW041,1
SW044,2
SW045,1
SW046,0
SW048,4
SW0413,1
SW049,1
SW0415,1
SW0418,0
SW0414,1
SW0416,1
SW0410,1
SW0412,1
SW0425,1
SW0426,1
SW0424,0
SW0419,1
SW0420,1
SW0423,1
SW0427,1
SW0428,1
SW0441,3
SW0439,1
SW0442,1
SW0432,1
SW0434,1
SW0430,0
SW0429,1
SW0431,1
SW0435,1
SW0436,1
SW0437,1
SW0440,1
SW0438,1
SW0446,1
SW0454,1
SW0461,1
SW0463,1
SW0467,1
YH1325,1
YH1326,0
YH1327,1
YH130,1
YH131,1
YH132,1
YH133,1
YH135,0
YH136,0
YH137,1
YH138,1
YH139,1
YH1313,1
YH1317,1
YH1318,1
YH1319,1
YH1320,1
YH1322,1
YH1314,0
YH1331,1
YH1315,1
YH1316,1
YH1328,1
YH1329,1
YH1323,1
YH1324,1
YH1330,1
YH1332,1
YH1333,1
YH1345,1
YH1346,1
YH1338,1
YH1339,1
YH1334,1
YH1336,1
YH1335,1
YH1340,1
YH1341,1
YH1348,1
YH1349,1
YH1351,1
YH1352,1
YH1353,1
YH1354,1
YH1355,1
YH1359,1
YH1360,1
YH1357,1
YH1356,1
YH1361,1
YH1358,1
YH1363,1
YH1362,1
YH1365,1
YH1366,1
YH1367,1
YH1368,1
YH1371,1
YH1372,4
YH1373,1
YH1374,1
YH1375,1
YH1376,1
YH1377,1
CC020,1
CC023,1
CC025,1
CC027,1
CC028,1
CC0221,1
CC0226,1
CC0222,1
CC0218,1
CC0225,1
CC0227,1
CC0235,1
CC0236,1
CC0243,1
CC0244,1
CC0245,1
CC0252,1
CC0258,1
CC0257,1
CC0259,1
CC0260,1
CC0261,1
CC0270,1
CC0272,1
CC0277,1
CC0526,1
CC0531,1
CC0532,1
CC0529,1
CC050,1
CC051,1
CC052,1
CC053,1
CC054,1
CC055,1
CC056,1
CC057,1
CC058,1
CC059,1
CC0510,1
CC0511,1
CC0512,1
CC0513,1
CC0514,1
CC0517,1
CC0518,1
CC0519,1
CC0525,1
CC0528,1
CC0524,1
CC0544,1
CC0522,1
CC0527,1
CC0536,1
CC0521,1
CC0534,1
CC0535,1
CC0530,1
CC0533,1
CC0538,1
CC0548,0
CC0537,1
CC0553,1
CC0552,1
CC0540,1
CC0542,1
CC0554,1
CC0545,1
CC0546,1
CC0547,1
CC0550,1
CC0555,1
CC0551,1
CC0549,1
CC0539,1
CC0541,1
CC0543,1
CC0557,1
CC0558,1
CC0556,1
CC0559,1
CC0560,1
CC0561,1
CC0565,1
CC0563,1
CC0564,1
CC0566,1
CC0567,1
CC0570,1
CC0571,1
CC0572,1
CC0573,1
CC0576,1
ST107519,0
ST107520,1
ST107510,4
ST107513,2
ST107516,1
ST107511,1
ST107524,1
ST10759,0
ST107514,3
ST107515,1
ST107512,1
ST10750,4
ST10751,1
ST10752,3
ST10753,1
ST10754,0
ST10755,4
ST10756,1
ST10757,0
ST10758,0
ST107522,1
ST107523,1
ST107517,2
ST107518,0
ST107521,1
ST107526,1
ST107525,1
ST107539,1
ST107541,1
ST107532,0
ST107528,1
ST107529,1
ST107530,1
ST107533,0
ST107534,1
ST107535,1
ST107542,3
ST107536,1
ST107544,1
ST107548,1
ST107547,1
ST107531,1
ST107545,1
ST107546,4
ST107543,1
ST107549,1
ST107551,1
ST107552,1
ST107550,1
ST107557,0
ST107556,1
ST107558,1
ST107559,1
ST107560,1
ST107562,1
ST107563,1
ST107564,1
ST107566,1
ST107567,1
ST107568,1
ST107569,1
ST107570,1
ST107416,1
ST107417,1
ST107414,1
ST10748,3
ST10747,1
ST107413,2
ST107420,1
ST10749,0
ST10746,1
ST107411,2
ST107412,0
ST10740,1
ST10741,1
ST10742,0
ST10744,1
ST10745,1
ST107419,1
ST107421,1
ST107415,1
ST107418,1
ST107423,1
ST107422,1
ST107436,1
ST107438,1
ST107437,0
ST107427,1
ST107425,3
ST107424,1
ST107426,1
ST107429,1
ST107431,1
ST107432,1
ST107439,0
ST107440,1
ST107441,0
ST107445,1
ST107428,1
ST107433,1
ST107442,3
ST107443,1
ST107444,1
ST107446,0
ST107450,1
ST107448,0
ST107447,1
ST107451,1
ST107449,1
ST107453,1
ST107452,1
ST107455,1
ST107454,1
ST107456,1
ST107457,1
ST107458,1
ST107459,1
ST107460,0
ST107461,1
ST107462,4
ST107463,0
ST107464,1
ST107465,1
ST107467,1
ST107468,1
ST10770,0
ST10771,1
ST10772,1
ST10773,0
ST10774,1
ST107717,1
ST107718,1
ST10779,0
ST10778,1
ST107711,1
ST107714,1
ST10775,0
ST107710,1
ST107722,1
ST107712,0
ST10776,1
ST107713,1
ST10777,1
ST107720,1
ST107721,1
ST107715,1
ST107716,1
ST107719,1
ST107724,1
ST107723,1
ST107737,1
ST107739,0
ST107738,1
ST107728,1
ST107726,1
ST107730,1
ST107725,1
ST107727,1
ST107731,1
ST107732,1
ST107733,1
ST107740,1
ST107741,1
ST107736,1
ST107735,1
ST107742,1
ST107746,1
ST107729,1
ST107743,1
ST107744,1
ST107745,1
ST107747,1
ST107751,1
ST107750,1
ST107748,1
ST107755,1
ST107752,1
ST107749,1
