2016007860,1
2002006554,3
2013009247,1
2010000562,0
2011009000,1
2014002509,1
2011009886,0
2012008217,1
2016001703,1
2013006095,1
2014000886,1
2005008502,0
2016006762,1
2006007351,1
2005011181,1
2007003659,1
2007008315,1
2015002951,1
2006006175,1
2008001276,1
2016005955,1
2009001002,1
2010005908,1
2009000558,1
2011008834,1
2009007520,1
2004002745,1
2009009347,1
2011006133,4
2010000697,1
2002006330,1
2016006388,1
2014007118,2
2014005767,1
2016008436,1
2010004345,0
2012008721,0
2005010340,1
2013006176,1
2006000796,1
2008004406,1
2007002087,1
2013001793,1
2003003120,1
2008005983,3
2003003835,1
2002006700,4
2015003904,1
2015005043,3
2002008076,1
2007003029,1
2003002862,1
2007008666,1
2008009365,0
2007004271,1
2004005388,1
2009002471,1
2005007576,1
2010001460,1
2002008920,1
2016005823,0
2005011022,1
2008001034,2
2006004387,1
2004002523,0
2011000692,1
2011003801,0
2002000584,1
2004004937,1
2012009702,1
2013004960,1
2007008980,1
2016008347,1
2002008071,1
2008004766,1
2003000592,1
2008003897,1
2014000333,1
2012000153,1
2007008901,1
2014006873,1
2007007814,0
2005006130,1
2012005554,1
2015008963,0
2012005317,1
2002008175,1
2011002316,1
2007002947,1
2009006984,1
2009004351,0
2006001604,1
2011008391,1
2005007271,1
2007008624,4
2010003868,1
2004004093,1
2010005527,1
2004005272,1
2007009727,1
2016005209,1
2014004764,1
2007001332,0
2007007436,1
2015001432,2
2005002567,1
2005007767,1
2004004933,1
2003009336,1
2014006369,1
2004001234,1
2012010503,1
2009002979,0
2009004350,1
2010010629,1
2005001032,1
2004004866,1
2005008331,1
2008003722,0
2010003154,1
2008010354,0
2002004706,1
2012005755,0
2003009240,1
2012000887,0
2003003981,0
2016000310,1
2005002284,1
2015000739,1
2014001262,1
2009010984,1
2004000180,1
2006009616,1
2016000375,1
2002002532,1
2013004263,1
2014004642,1
2015008110,1
2014006268,4
2016007766,1
2009008256,0
2010001044,1
2015000742,1
2010004723,1
2011003331,1
2013004416,1
2014006602,1
2007005079,1
2002006786,1
2013004016,1
2011007923,1
2003002102,0
2003001643,1
2010000873,1
2003001539,2
2002008737,1
2007003477,1
2013005091,1
2005007285,4
2010004438,1
2002000600,1
2007002038,1
2005000445,1
2003004608,1
2006001812,1
2003001049,0
2009004817,1
2015009145,1
2012000399,1
2005003647,0
2008002174,0
2005009538,1
2009006894,1
2010001839,1
2012007280,1
2012010684,1
2002004025,1
2015006376,1
2011003589,1
2012000420,3
2005009313,1
2012009671,1
2010002081,1
2004007148,4
2010001575,3
2007000283,1
2002003134,0
2012007258,1
2007010582,1
2007006286,0
2014005444,1
2010008469,1
2010005579,1
2013001525,1
2011005446,1
2016006146,1
2011003300,1
2011006400,0
2005003600,0
2003001835,1
2006003337,1
2005005719,1
2009010692,1
2014001455,1
2006004698,1
2002006426,1
2010006955,0
2002001889,1
2011007385,0
2010006026,1
2004003089,4
2010009794,1
2010007806,1
2005001763,1
2006000122,1
2012002050,1
2009000603,1
2012005565,1
2009001721,2
2007009126,1
2009000703,1
2012006731,1
2013003342,1
2013000345,1
2008006901,1
2013000007,2
2005008414,1
2006010388,1
2006002944,1
2013009219,2
2006005558,1
2012003805,1
2010007401,1
2007009657,0
2004003584,1
2014003483,1
2005004242,1
2016006514,1
2009001558,1
2005004057,1
2016001614,0
2011000186,1
2004008318,0
2013006991,1
2003001398,1
2011002860,1
2003008922,1
2004005488,1
2014007888,1
2005002624,1
2004002053,1
2002009903,1
2006010210,1
2003005054,1
2010004132,1
2004006236,1
2006004579,2
2015003293,1
2009003711,0
2004008070,1
2009003008,1
2012009794,1
2016002667,1
2011010021,1
2013001287,1
2004000752,1
2010004099,2
2010004022,1
2011003510,1
2002003123,0
2004007599,1
2016007997,1
2005009754,1
2016008749,1
2012002598,1
2006000053,1
2014001896,2
2004001270,1
2006001702,1
2003007594,0
2006001309,1
2008002247,1
2012002916,1
2002006679,3
2013003498,1
2004002743,1
2007003657,4
2010009203,1
2004008585,1
2003001410,1
2003001898,0
2006001092,1
2002008182,0
2011002604,1
2015008235,1
2009002564,1
2002007953,0
2006004756,1
2002007560,0
2005005289,1
2007000066,1
2011000739,1
2005007781,1
2002000499,1
2007008013,1
2002001510,1
2008010624,1
2004007866,1
2015002834,1
2007010170,0
2005005870,1
2008004085,0
2007007221,1
2006006777,1
2011005292,1
2008001053,1
2012004464,1
2006005841,1
2016006121,1
2002000750,2
2016004853,1
2009003755,1
2011008865,0
2002006931,1
2002005361,0
2007007153,4
2015003165,1
2004005706,1
2002005930,1
2016000008,1
2011007372,0
2010000869,1
2002001766,1
2011003700,1
2009000919,1
2015000507,4
2010001581,1
2010003167,1
2010008742,1
2013005355,1
2002005895,1
2004007041,1
2016003690,0
2006003548,1
2010006554,1
2011007456,1
2006000217,4
2003002171,1
2012008791,1
2015005137,1
2009008991,1
2009009466,0
2014002689,1
2006009399,0
2006009638,1
2008004452,3
2012010658,4
2006003849,1
2007006308,1
2008004253,1
2010008824,1
2010003737,1
2008001098,1
2009006809,1
2004000264,2
2007000495,1
2003000827,1
2012006313,1
2005000763,1
2013003103,1
2014004113,1
2007009699,1
2002006513,0
2008004692,1
2003000519,0
2012002704,1
2009001451,1
2007001713,1
2006001200,1
2005007888,1
2007002957,1
2009009964,1
2013005650,1
2015001456,1
2016000224,1
2004005133,1
2012007251,1
2010005592,1
2013001518,1
2005003182,1
2016002790,1
2003006278,4
2013008411,0
2003009453,1
2003006403,1
2006008012,1
2009003180,1
2005011218,3
2010000799,1
2014001225,0
2010002064,4
2003002964,1
2011002209,1
2016002007,1
2014005958,1
2014001374,1
2013008382,1
2010002239,1
2009004703,0
2015000266,1
2004005086,0
2009007131,1
2008002493,1
2008007615,1
2006007112,0
2007004493,1
2006006581,1
2016007275,1
2011005590,1
2006004274,4
2013007562,1
2013006360,1
2012009404,0
2012010038,1
2011009927,1
2011004672,1
2005009277,1
2011000531,1
2009009283,2
2011006433,1
2004008842,1
2002003510,3
2012006720,1
2004006339,0
2008006790,3
2011001927,1
2016000906,1
2008005681,3
2004007377,1
2003004979,1
2008008735,1
2013003664,1
2010010172,1
2015000372,1
2014002172,1
2012006749,1
2014004560,1
2014003894,1
2004003616,1
2011005794,1
2016004091,1
2014005165,1
2015000795,1
2010000193,1
2004005182,1
2014005597,1
2011005680,1
2008005544,1
2013001848,1
2010001018,2
2006005049,1
2002006103,1
2008002016,1
2002001902,1
2003005058,1
2003001631,1
2004006590,1
2015008972,1
2009001336,1
2008007454,0
2014007014,0
2016004008,1
2008009080,1
2004006007,1
2010000172,1
2008010481,1
2006004200,1
2012005628,1
2004005443,1
2011004006,1
2004006913,1
2006002466,0
2004008686,1
2012002049,1
2002003181,1
2002008470,1
2003007134,0
2012007838,1
2011000642,1
2009008739,1
2005002676,1
2003000393,1
2008004235,1
2003010155,1
2016006835,1
2016004096,1
2007005718,1
2015008299,0
2004004728,1
2012004010,1
2006002644,1
2010007895,3
2011008749,1
2002006062,4
2008002126,1
2005002365,0
2014003333,4
2009003132,1
2011006279,4
2003009972,1
2004001422,0
2008005520,1
2003001513,1
2007003411,1
2003000927,4
2015006723,1
2013001508,1
2004007048,1
2007001492,1
2012007395,1
2009009387,1
2015007149,1
2014000053,1
2005009260,1
2009001191,1
2016001227,1
2012009967,1
2014006029,1
2016007749,2
2007004072,1
2003002732,4
2013004583,0
2006003130,1
2012010045,1
2009008763,1
2012002959,0
2011000859,1
2015005674,1
2012006287,1
2002004806,1
2005001603,1
2010010646,1
2016006936,4
2004004916,0
2009005176,1
2013003666,1
2004003172,1
2003003531,0
2008008200,1
2014008288,1
2007009306,1
2009001501,1
2015005896,1
2004007837,0
2016000593,1
2005000893,1
2014004863,1
2013001383,3
2015009291,0
2013008925,1
2003008856,1
2004001406,1
2006001479,1
2010002402,1
2016008260,1
2005007605,1
2016005793,1
2011004872,1
2002008060,1
2005006900,1
2013000728,1
2007005660,1
2012000063,1
2003002091,1
2013007077,0
2008009430,1
2007009937,1
2007001028,1
2008004892,0
2009008440,1
2002003740,1
2012003055,1
2005003408,0
2004001784,1
2006004263,1
2008002255,1
2012007038,0
2007003141,1
2007000941,1
2011001869,4
2009001155,1
2008005176,1
2016004821,1
2004002735,1
2015002398,0
2015005803,1
2014005190,0
2007006686,1
2014008111,1
2007007566,1
2008006675,1
2016008049,1
2003005263,0
2003003880,1
2012000526,1
2002008153,1
2004000521,2
2009004738,1
2005010968,1
2010004262,1
2009002458,2
2011000500,1
2006008125,1
2007000502,1
2002008163,2
2009008262,0
2006005477,1
2010008675,1
2006003446,1
2004005733,2
2005000407,1
2013006797,1
2014005073,0
2003004163,1
2012005437,0
2014006810,0
2007000512,1
2010009831,1
2013007414,1
2015000041,1
2008007328,1
2007010399,1
2004006248,1
2007004225,2
2004006832,1
2014004407,1
2002006156,1
2004008499,1
2016003485,1
2011005908,1
2016008200,1
2008005024,1
2004008171,1
2010008633,1
2006010930,1
2011000220,1
2015001154,0
2012000996,1
2003006170,1
2003001409,1
2008005509,1
2013007058,4
2009003156,1
2005002670,1
2002006115,1
2004000308,1
2006007660,1
2012001334,1
2012000198,1
2008005156,1
2005000127,1
2006004538,1
2015000161,1
2003003869,1
2016001031,1
2008000221,1
2011005864,0
2008000164,0
2013002492,1
2008009799,1
2010002634,1
2012006448,1
2007009633,1
2014008358,1
2007001911,4
2005011174,1
2005000112,1
2003007572,1
2004009664,1
2011007777,1
2006000146,1
2010009864,1
2007003420,1
2006010237,3
2014002908,1
2008004556,1
2009009174,3
2008009295,1
2012006035,1
2003004833,1
2006006256,1
2012008751,1
2014007107,1
2007006987,1
2006008701,0
2008004342,1
2015003495,4
2012002229,1
2008008376,1
2004004768,1
2002008744,1
2003008927,1
2015007837,1
2003002769,2
2009002813,1
2002001947,1
2004008244,2
2010003713,1
2007009296,0
2010010178,1
2007004963,0
2002006779,1
2011008566,1
2006004010,4
2009005028,1
2005001242,0
2016001330,1
2002001380,1
2016006166,1
2007001826,1
2007003603,0
2013001609,1
2007010863,1
2003006731,0
2008000047,1
2005000289,1
2009002077,1
2008000030,1
2004007774,4
2014005040,0
2007004246,1
2015002823,0
2005003130,1
2004003917,1
2003001832,2
2007000345,1
2014001179,1
2005005710,1
2005002473,0
2002003543,1
2013007676,1
2009010448,0
2002007262,3
2009006565,1
2008008488,1
2007007707,4
2011000218,1
2003003294,1
2016005255,1
2014008806,1
2011002837,3
2005004292,1
2011007226,1
2007002936,0
2016007716,1
2011005533,0
2008007406,1
