,5545,781,8086,3134,5921,2129,5439,4297,7680,7973,2986,8084,2470,8317,370,7627,1792,7017,890,6423,1800,7940,2018,5738,26,7024,171,7504,4336,4357,974,5658,3367,7731,2072,7850,6063,3967,6578,2337,7741,545,6266,2638,4526,1169,7965,3849,5129,114,7541,668,7739,3506,7016,2980,5395,252,7030,1192,5450,3482,5615,5246,2814,5275,744,8236,1354,7429,3527,7900,2925,7560,1103,5892,3009,7108,1415,5796,3310,8243,9001,6061,9052,9134,8626,8995,8967,8467,8419,9971,9121,8829,1718,8767,3723,4296
5545
781,-208.0-N
8086,-472.0-N,-200.0-N
3134,-216.0-N,-8.0-N,192.0-N
5921,-32.0-N,160.0-N,392.0-N,176.0-N
2129,-32.0-N,168.0-N,416.0-N,184.0-N,0.0-N
5439,-24.0-N,-8.0-N,360.0-N,0.0-N,0.0-N,0.0-N
4297,-32.0-N,296.0-N,472.0-N,336.0-N,0.0-N,0.0-N,0.0-N
7680,-200.0-N,-8.0-N,200.0-N,0.0-N,0.0-N,-160.0-N,-8.0-N,-176.0-N
7973,-216.0-N,-8.0-N,200.0-N,0.0-N,-168.0-N,-168.0-N,0.0-N,-184.0-N,0.0-N
2986,-208.0-N,-8.0-N,264.0-N,0.0-N,0.0-N,0.0-N,-8.0-N,-184.0-N,0.0-N,-8.0-N
8084,-32.0-N,168.0-N,440.0-N,184.0-N,0.0-N,0.0-N,0.0-N,0.0-N,168.0-N,176.0-N,8.0-N
2470,-32.0-N,184.0-N,472.0-N,336.0-N,0.0-N,0.0-N,0.0-N,0.0-N,184.0-N,296.0-N,184.0-N,0.0-N
8317,-32.0-N,344.0-N,472.0-N,392.0-N,0.0-N,160.0-N,0.0-N,304.0-N,344.0-N,392.0-N,448.0-N,0.0-N,0.0-N
370,-336.0-N,-16.0-N,168.0-N,-8.0-N,-200.0-N,-200.0-N,-184.0-N,-352.0-N,-8.0-N,-8.0-N,-144.0-N,-272.0-N,-368.0-N,-464.0-N
7627,-32.0-N,-8.0-N,272.0-N,0.0-N,0.0-N,0.0-N,0.0-N,-160.0-N,0.0-N,0.0-N,0.0-N,0.0-N,-176.0-N,-184.0-N,168.0-N
1792,-208.0-N,-8.0-N,200.0-N,0.0-N,-168.0-N,-160.0-N,0.0-N,-176.0-N,0.0-N,0.0-N,8.0-N,-168.0-N,-176.0-N,-336.0-N,8.0-N,0.0-N
7017,-472.0-N,-184.0-N,24.0-N,-184.0-N,-400.0-N,-424.0-N,-368.0-N,-472.0-N,-208.0-N,-208.0-N,-280.0-N,-448.0-N,-472.0-N,-472.0-N,-168.0-N,-280.0-N,-208.0-N
890,-32.0-N,168.0-N,456.0-N,184.0-N,0.0-N,0.0-N,0.0-N,0.0-N,168.0-N,168.0-N,160.0-N,0.0-N,0.0-N,-184.0-N,304.0-N,0.0-N,160.0-N,472.0-N
6423,-472.0-N,-64.0-N,144.0-N,-40.0-N,-312.0-N,-360.0-N,-312.0-N,-392.0-N,-144.0-N,-152.0-N,-160.0-N,-360.0-N,-472.0-N,-472.0-N,16.0-N,-176.0-N,-136.0-N,160.0-N,-352.0-N
1800,-224.0-N,-8.0-N,200.0-N,0.0-N,-168.0-N,-168.0-N,-8.0-N,-296.0-N,0.0-N,0.0-N,0.0-N,-184.0-N,-336.0-N,-392.0-N,8.0-N,0.0-N,0.0-N,208.0-N,-184.0-N,128.0-N
7940,-472.0-N,-184.0-N,8.0-N,-168.0-N,-368.0-N,-384.0-N,-360.0-N,-472.0-N,-192.0-N,-200.0-N,-256.0-N,-424.0-N,-472.0-N,-472.0-N,-104.0-N,-264.0-N,-184.0-N,-16.0-N,-448.0-N,-56.0-N,-184.0-N
2018,-192.0-N,-8.0-N,200.0-N,0.0-N,0.0-N,0.0-N,0.0-N,-184.0-N,0.0-N,0.0-N,0.0-N,-168.0-N,-176.0-N,-336.0-N,8.0-N,0.0-N,0.0-N,208.0-N,-160.0-N,144.0-N,0.0-N,200.0-N
5738,-472.0-N,-208.0-N,0.0-N,-192.0-N,-400.0-N,-416.0-N,-376.0-N,-472.0-N,-208.0-N,-224.0-N,-304.0-N,-448.0-N,-472.0-N,-472.0-N,-168.0-N,-296.0-N,-200.0-N,-24.0-N,-472.0-N,-152.0-N,-208.0-N,-8.0-N,-208.0-N
