time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,34.89175497599705,26.130197959679137,40.79103272940895,37.23041981569025,40.16411528046429,45.95148463592104,33.429769530041284
1,33.96959835264997,27.207294670586776,39.86887610606186,37.23041981569025,39.2419586571172,45.95148463592104,33.429769530041284
2,33.96959835264997,27.130549830012463,39.86887610606186,35.38610656899608,37.29033745088134,45.95148463592104,33.429769530041284
3,33.04744172930289,27.175999515972656,39.86887610606186,34.4185002596888,35.291084116626614,44.97899566686849,31.585456283347114
4,31.203128482608715,26.146534933083885,39.86887610606186,33.49634363634171,34.368927493279536,43.13468242017432,30.66329966000003
5,31.203128482608715,24.302221686389718,39.86887610606186,32.419246925434074,33.40132118397225,43.13468242017432,30.66329966000003
6,31.203128482608715,24.302221686389718,38.02456285936769,32.419246925434074,31.511558251317886,42.21252579682724,30.66329966000003
7,31.203128482608715,24.302221686389718,37.102406236020606,30.5749336787399,31.511558251317886,39.323861400251474,28.81898641330586
8,30.28097185926163,24.302221686389718,37.102406236020606,30.5749336787399,30.543951942010604,37.37888346214637,27.89682978995878
9,30.28097185926163,24.302221686389718,37.102406236020606,29.607327369432618,30.543951942010604,37.37888346214637,26.05251654326461
10,29.358815235914545,24.302221686389718,34.290486680019164,29.607327369432618,30.543951942010604,37.37888346214637,26.05251654326461
11,29.358815235914545,24.302221686389718,33.41377974263227,27.82705483837861,30.543951942010604,38.45598017305401,26.05251654326461
12,28.391208926607263,21.289912356867525,32.49162311928519,27.82705483837861,30.543951942010604,36.566217240399645,25.130359919917524
13,27.314112215699627,21.228054083286032,31.52401680997791,25.98274159168444,28.699638695316438,34.67157164800001,24.20820329657044
14,26.346505906392345,21.228054083286032,29.524763475723187,23.170403417921072,28.699638695316438,34.67157164800001,23.240596987263157
15,25.42434928304526,21.228054083286032,27.370570053907915,21.326090171226905,27.777482071969352,33.70396533869273,22.31844036391607
16,24.394884700156485,20.305897459938947,23.636493874559385,20.40393354787982,27.777482071969352,32.78180871534565,21.396283740568986
17,24.394884700156485,20.305897459938947,23.636493874559385,20.40393354787982,26.855325448622267,32.78180871534565,18.629813870527734
18,24.394884700156485,20.305897459938947,23.636493874559385,18.404680213625102,26.855325448622267,32.78180871534565,17.70765724718065
19,24.45186031399271,20.305897459938947,22.7143372512123,18.404680213625102,26.855325448622267,30.782555381090926,17.70277458743538
20,22.51664769537815,20.305897459938947,21.79218062786521,17.432191244572554,21.843762784845346,31.70471200443801,15.85846134074121
21,22.51664769537815,20.305897459938947,20.87002400451813,16.51003462122547,21.951070744387035,30.782555381090926,15.85846134074121
22,22.51664769537815,18.416134527284587,18.870770670263408,16.510034621225472,20.978581775334487,31.70471200443801,15.85846134074121
23,21.594491072031065,16.571821280590417,18.870770670263408,15.587877997878385,20.978581775334487,30.782555381090926,15.903911026701405
24,21.594491072031065,16.571821280590417,17.948614046916322,14.61538902882584,20.978581775334487,31.70471200443801,15.903911026701405
25,20.67233444868398,16.571821280590417,17.948614046916322,13.693232405478755,16.99523388317167,29.860398757743845,15.903911026701405
26,20.67233444868398,16.571821280590417,15.949360712661601,11.803469472824391,16.99523388317167,28.93824213439676,14.981754403354321
27,18.82802120198981,15.494724569682779,15.027204089314518,8.714415302727883,18.072330594079308,28.016085511049674,14.01414809404704
28,17.905864578642728,12.466006652539285,15.027204089314518,7.792258679380799,17.150173970732222,30.01533884530439,13.091991470699957
29,16.93825826933545,11.388909941631649,14.105047465967434,7.792258679380799,17.150173970732222,30.01533884530439,12.169834847352874
30,17.093198356896,11.388909941631647,15.027204089314518,7.792258679380799,17.150173970732222,29.093182221957306,12.169834847352874
31,16.12559204758872,10.466753318284566,14.105047465967434,7.792258679380799,17.042866011190533,29.093182221957306,12.169834847352874
32,14.281278800894555,9.499147008977285,15.072653775274715,7.792258679380799,17.042866011190533,27.198536629557676,10.325521600658707
33,14.281278800894555,11.343460255671452,10.416420972579099,7.792258679380799,15.198552764496368,26.27638000621059,10.325521600658707
34,14.281278800894555,11.343460255671452,8.526658039924735,7.792258679380799,14.276396141149284,24.43206675951642,10.325521600658707
35,13.359122177547471,11.343460255671452,8.526658039924735,6.870102056033715,13.3542395178022,23.509910136169335,10.325521600658707
36,13.359122177547471,11.343460255671452,7.604501416577651,6.870102056033715,13.3542395178022,21.665596889475164,10.325521600658707
37,12.436965554200388,12.311066564978733,7.604501416577651,5.947945432686631,13.3542395178022,19.821283642780994,11.247678224005792
38,11.514808930853304,12.311066564978733,7.604501416577651,5.947945432686631,13.3542395178022,19.821283642780994,11.247678224005792
39,10.592652307506219,11.388909941631649,7.604501416577651,6.715161968473163,12.386633208494922,17.822030308526273,10.325521600658709
40,9.670495684159135,11.388909941631649,7.559051730617456,7.6827682777804425,11.464476585147839,16.899873685179188,8.48120835396454
41,9.670495684159135,11.388909941631649,8.531540699670003,6.760611654433358,10.496870275840559,16.899873685179188,7.559051730617455
42,9.670495684159135,11.388909941631649,8.531540699670005,6.760611654433358,9.574713652493474,15.05556043848502,6.591445421310176
43,8.74833906081205,9.499147008977285,8.531540699670005,6.760611654433358,8.652557029146388,13.211247191790854,5.669288797963091
44,8.74833906081205,8.526658039924737,8.531540699670005,6.760611654433358,7.730400405799306,12.238758222738305,4.747132174616008
45,7.826182437464966,7.604501416577651,8.531540699670005,6.760611654433358,6.808243782452222,10.348995290083941,4.747132174616008
46,7.826182437464966,7.604501416577651,8.531540699670005,6.760611654433358,6.808243782452222,10.348995290083941,4.747132174616008
