time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,2.8518630672426744,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
1,2.8518630672426744,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
2,2.8518630672426744,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
3,2.8518630672426744,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
4,1.9122488134351756,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
5,1.9122488134351756,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
6,1.9122488134351756,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
7,1.9122488134351756,0.9396142538074989,2.871767488063663,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
8,1.9122488134351756,0.9396142538074989,1.8792285076149977,1.9452691192553537,0.9396142538074989,4.952405675038637,2.871767488063663
9,1.9122488134351756,0.9396142538074989,1.8792285076149977,1.9452691192553537,0.9396142538074989,3.959866694589971,1.9321532342561643
10,0.9726345596276769,0.9396142538074989,0.9396142538074989,1.9452691192553537,0.9396142538074989,3.959866694589971,0.9396142538074989
11,0.9726345596276769,0.9396142538074989,0.9396142538074989,1.9452691192553537,0.9396142538074989,3.959866694589971,0.9396142538074989
12,0.9726345596276769,0.9396142538074989,0.9396142538074989,1.9452691192553537,0.9396142538074989,3.959866694589971,0.9396142538074989
13,0.9726345596276769,0.9396142538074989,0.9396142538074989,1.9452691192553537,0.9396142538074989,2.871767488063663,0.9396142538074989
14,0.9726345596276769,0.9396142538074989,0.9396142538074989,1.9452691192553537,0.9396142538074989,2.871767488063663,0.9396142538074989
15,0.9726345596276769,0.9396142538074989,0.9396142538074989,1.9452691192553537,0.9396142538074989,2.871767488063663,0
16,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0.9396142538074989,2.871767488063663,0
17,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0,2.871767488063663,0
18,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0,2.871767488063663,0
19,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0,2.871767488063663,0
20,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0,1.9321532342561643,0
21,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0,1.9321532342561643,0
22,0.9726345596276769,0.9396142538074989,0.9396142538074989,0.9726345596276769,0,1.9321532342561643,0
23,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,1.9321532342561643,0
24,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,1.9321532342561643,0
25,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,1.9321532342561643,0
26,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,0.9396142538074989,0
27,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,0,0
28,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,0,0
29,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,0,0
30,0.9726345596276769,0.9396142538074989,0.9396142538074989,0,0,0,0
31,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
32,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
33,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
34,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
35,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
36,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
37,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
38,0.9726345596276769,0.9396142538074989,0,0,0.9925389804486654,0,0
39,0.9726345596276769,0,0,0,0.9925389804486654,0,0
40,0.9726345596276769,0,0,0,0.9925389804486654,0,0
41,0.9726345596276769,0,0,0,0.9925389804486654,0,0
42,0.9726345596276769,0,0,0,0.9925389804486654,0,0
43,0.9726345596276769,0,0,0,0.9925389804486654,0,0
44,0.9726345596276769,0,0,0,0.9925389804486654,0,0
45,0.9726345596276769,0,0,0,0.9925389804486654,0,0
46,0.9726345596276769,0,0,0,0.9925389804486654,0,0
47,0.9726345596276769,0,0,0,0.9925389804486654,0,0
48,0.9726345596276769,0,0,0,0.9925389804486654,0,0
49,0.9726345596276769,0,0,0,0.9925389804486654,0,0
