E09000001,0.15164433617539586
E09000002,0.17452359738826315
E09000003,0.2829957900000676
E09000004,0.09020311242012576
E09000005,0.16048933596162468
E09000006,0.12400375899396696
E09000007,0.06324427002478088
E09000008,0.19009308381429876
E09000009,0.08129733141002525
E09000010,0.28900688111621703
E09000011,0.06015457925514451
E09000012,0.07581360605697317
E09000013,0.07061965687360773
E09000014,0.242408841412704
E09000015,0.2516100996144675
E09000016,0.19617900469700025
E09000017,0.14016692796360572
E09000018,0.09491195660718497
E09000019,0.0634497415833454
E09000020,0.0726511206701381
E09000021,0.1680407734972268
E09000022,0.062291586163468006
E09000023,0.07960487626555621
E09000024,0.0785607733158303
E09000025,0.07770631886665168
E09000026,0.08142351952796827
E09000027,0.12996676952290528
E09000028,0.10182149902843496
E09000029,0.2020177582077275
E09000030,0.12421170337847282
E09000031,0.11153982092365693
E09000032,0.07708261804830539
E09000033,0.08890765720039955
E08000001,0.0796603185119947
E08000002,0.0729944533819963
E08000003,0.10835183881276066
E08000004,0.044980927000052254
E08000005,0.05561179435266751
E08000006,0.10504869720849008
E08000007,0.08515866329682674
E08000008,0.05480236023128688
E08000009,0.08382758375128438
E08000010,0.05673992622617428
E08000011,0.024447421299397188
E08000012,0.054136278391331526
E08000013,0.029532332918887644
E08000014,0.04926618114030237
E08000015,0.04664695478418189
E08000016,0.019959695887148483
E08000017,0.0308293336309856
E08000018,0.03138994254595895
E08000019,0.05538675993088654
E08000037,0.057151396761349685
E08000021,0.09108923347906772
E08000022,0.05776390546426349
E08000023,0.026595670342263778
E08000024,0.040929514181409714
E08000025,0.12707525755194693
E08000026,0.28940100805433977
E08000027,0.11173389017108107
E08000028,0.10966551256043805
E08000029,0.1357263717669809
E08000030,0.10232436667537216
E08000031,0.1259207847492134
E08000032,0.07244311545110499
E08000033,0.07419351439080168
E08000034,0.056841405394211224
E08000035,0.0980352569279402
E08000036,0.05672693700546789
E06000001,0.04698995881726898
E06000002,0.06014554450673906
E06000003,0.055663026521060845
E06000004,0.04698330595649996
E06000005,0.07003309277939476
E06000006,0.028523760830956355
E06000007,0.042245153908776874
E06000008,0.066066765356531
E06000009,0.11039823338953463
E06000010,0.07452051145444859
E06000011,0.08339179007534425
E06000012,0.05290349245711924
E06000013,0.04846887313904542
E06000014,0.10704587361010225
E06000015,0.3821151564923807
E06000016,0.2964250771430722
E06000017,0.4370224450811843
E06000018,0.29371455576559546
E06000019,0.18676777988430315
E06000020,0.08124225632088444
E06000021,0.07992647188786962
E06000022,0.12617138084769286
E06000023,0.10611155564108538
E06000024,0.09984872996197239
E06000025,0.12063778319186384
E06000026,0.09596932225150348
E06000027,0.14073148049334533
E06000028,0.13680184311181695
E06000029,0.08480448056353479
E06000030,0.07909054763847909
E06000031,0.26795429485393013
E06000032,0.2380543560436181
E06000033,0.26504733432984556
E06000034,0.3020130263332792
E06000035,0.20209656195632014
E06000036,0.09958652787300795
E06000037,0.13533612265113323
E06000038,0.13168457853165869
E06000039,0.12411773539570506
E06000040,0.08235981308411215
E06000041,0.06024609487885379
E06000042,0.30639771048744463
E06000043,0.26556976115261305
E06000044,0.10426409600282362
E06000045,0.15163514394856983
E06000046,0.14367919938842172
E06000056,0.2730254922780756
E06000055,0.27880130112810575
E07000004,0.29242669866353505
E07000005,0.1723830167027923
E07000006,0.05639935901902041
E07000007,0.12188934691795458
E07000008,0.261235157093347
E07000009,0.30411202849279584
E07000010,0.29957281377845085
E07000011,0.31724018721412617
E07000012,0.30570304968554424
E06000050,0.06040264035099277
E06000049,0.08564801117199428
E06000052,0.24526071165988703
E07000026,0.09959926351131809
E07000027,0.060075885328836426
E07000028,0.09092163083532032
E07000029,0.10154478672269415
E07000030,0.21265732605081927
E07000031,0.17160256172953764
E07000032,0.3549304733466438
E07000033,0.23567686327530843
E07000034,0.265715395465789
E07000035,0.41386891675084675
E07000036,0.3745956269244261
E07000037,0.09107653531093984
E07000038,0.20874445954072654
E07000039,0.35983721649729883
