,2018,5129,3134,6061,974,7900,2072,6578,545,8243,114,7731,2129,6266,3482,5892,1103,5921,3310,7429,2337,5275,26,5738,2470,1169,7680,3367,5796,2638,7024,668,7017,2814,7016,3506,4297,8086,252,4357,2925,3967,1192,4336,744,7030,1354,5439,1415,5545,2980,7560,3849,7739,781,5615,3009,7850,4526,1718,5658,2986,5450,370,3527,7504,1792,7108,890,6423,171,7627,1800,7741,9121,8084,9134,8467,8995,7973,9001,8236,9052,8626,8767,5246,9971,8419,8829,7940,8967,6063,5395,7965,8317,7541,3723
2018,0.0,35,0,8,-4,18,39,0,-14,30,0,0,11,0,-16,0,-14,22,0,0,16,0,43,0,37,0,0,-16,17,6,4,0,-13,-15,10,20,59,0,0,32,0,0,-5,0,54,34,14,7,7,44,0,6,59,59,7,0,59,0,-3,20,15,0,-45,0,2,0,0,0,16,0,-19,0,0,17,0,21,18,10,0,-14,4,0,0,11,-59,-15,12,20,0,-15,0,-14,59,13,59,0,1
5129,35,0.0,-38,0,-40,0,0,-34,-43,29,0,-47,28,-24,-59,-59,-51,0,-59,-51,0,-40,15,-59,25,0,-42,-59,0,0,0,-53,-59,-59,-15,0,0,-59,-47,24,-34,-31,-44,-54,22,30,0,0,-30,0,-56,0,59,59,-28,-57,34,-39,-51,0,0,-34,-59,-48,0,-51,-34,-24,0,0,-59,0,-30,0,-45,15,14,2,-31,-54,-56,-35,-15,15,-59,-59,-28,0,-40,-59,-47,-59,26,0,59,0,-29
3134,0,-38,0.0,3,-10,18,29,0,-15,59,0,0,59,0,-28,0,-16,20,0,0,14,0,46,0,52,0,0,-22,37,0,2,0,-20,-21,7,23,59,-6,0,59,0,0,-6,0,59,46,19,0,6,59,0,0,59,59,0,0,59,0,-11,16,16,0,-58,0,0,-8,0,0,20,0,-30,0,0,18,0,22,20,2,0,-7,4,0,0,3,-59,-20,25,28,0,0,0,-19,59,0,59,0,-1
6061,8,0,3,0.0,-20,0,0,-7,-29,0,-15,-7,-5,-15,-59,-59,-20,0,-20,-15,0,-19,-17,-59,0,-19,-32,-59,-15,0,-5,-18,-59,-59,-7,0,0,-59,-19,0,-28,-17,-35,-19,0,12,-5,0,-37,0,-59,0,5,0,-2,-59,-9,-19,-19,-1,0,-15,-59,-59,-2,-20,-6,-5,0,0,-59,0,-15,0,-21,0,0,-3,-3,-45,-15,-5,-18,0,-59,-59,-19,0,-32,-59,-15,-59,-15,0,0,-15,-18
974,-4,-40,-10,-20,0.0,38,52,7,0,53,20,0,26,14,-15,0,0,38,0,4,33,8,47,0,52,12,0,-15,33,21,20,0,0,-3,22,36,59,0,0,44,0,9,0,16,59,54,28,20,15,52,0,28,59,59,14,0,59,8,0,29,30,0,-44,10,22,7,16,18,40,36,-17,16,16,35,0,43,42,26,4,0,10,13,3,22,-59,-15,23,41,0,0,33,0,59,25,59,14,6
7900,18,0,18,0,38,0.0,0,-29,-49,12,0,-36,0,-28,-59,-59,-41,0,-59,-59,0,-40,2,-59,0,0,-49,-59,0,0,-3,-48,-59,-59,-15,0,0,-59,-30,0,-33,-32,-58,-59,0,10,0,0,-44,0,-59,0,59,46,-15,-59,17,-44,-44,0,0,-27,-59,-57,-14,-59,-19,-32,0,0,-59,0,-42,0,-43,0,0,2,-15,-55,-59,-15,-28,0,-59,-59,-37,0,-45,-59,-59,-59,0,0,59,0,-36
2072,39,0,29,0,52,0,0.0,-47,-50,12,0,-46,0,-29,-59,-59,-55,0,-46,-53,0,-42,3,-57,0,-42,-50,-59,0,0,-10,-56,-59,-59,-16,0,43,-55,-51,0,-44,-38,-58,-40,7,15,5,0,-34,0,-52,0,51,47,-33,-59,20,-38,-55,0,0,0,-59,-43,0,-49,-36,-35,0,0,-59,0,-37,0,-50,0,0,-15,-33,-59,-48,-25,0,1,-59,-59,0,0,-49,-59,0,-59,31,0,59,-30,-37
6578,0,-34,0,-7,7,-29,-47,0.0,-10,47,0,-5,7,0,-17,-11,-10,30,0,0,23,0,40,0,46,0,-5,-18,23,0,8,-10,-10,-17,9,20,59,-7,0,43,-5,0,-9,7,47,52,20,5,7,43,0,22,59,59,5,-13,59,0,-7,26,21,-6,-39,0,9,0,0,9,30,0,-24,0,0,23,-6,39,37,17,0,-12,2,0,0,7,-59,-18,12,40,-6,-12,0,-12,59,18,59,0,1
545,-14,-43,-15,-29,0,-49,-50,-10,0.0,59,21,0,23,15,0,0,0,40,12,0,36,8,54,0,51,15,0,0,41,30,23,0,0,0,24,37,59,0,0,51,0,10,0,17,59,50,33,22,16,47,0,29,59,59,16,0,59,0,0,44,29,0,-40,12,23,0,18,20,42,44,-16,16,16,39,0,49,43,28,4,0,11,12,0,31,-47,0,23,46,0,0,0,0,59,34,59,15,6
8243,30,29,59,0,53,12,12,47,59,0.0,-28,-59,-18,-31,-59,-59,-59,-8,-59,-59,0,-59,-30,-59,0,-43,-59,-59,-45,0,-10,-59,-59,-59,-42,0,-28,-59,-59,-14,-51,-40,-59,-59,0,17,-18,0,-59,0,-59,-9,5,9,-20,-59,-14,-59,-59,-43,0,-54,-59,-59,-15,-59,-31,-44,-9,-59,-59,-18,-59,-7,-59,0,0,-14,-25,-59,-59,-38,-24,0,-59,-59,-59,0,-59,-59,-59,-59,-34,-27,10,-31,-41
114,0,0,0,-15,20,0,0,0,21,-28,0.0,-28,0,0,-59,-59,-33,19,-59,-39,23,-20,-6,-59,29,0,-15,-59,0,0,15,-34,-59,-59,0,32,0,-59,-17,30,0,0,-23,-59,44,49,0,16,-18,37,-59,18,48,47,0,-59,31,-15,-37,0,25,-15,-59,-41,0,-40,0,0,28,0,-59,0,0,17,-28,30,43,2,0,-44,-59,0,0,16,-59,-59,-30,33,-22,-59,0,-59,0,0,42,0,0
7731,0,-47,0,-7,0,-36,-46,-5,0,-59,-28,0.0,59,0,-15,0,0,38,0,0,21,0,59,0,59,0,0,-15,47,0,14,0,0,-11,16,25,59,0,0,59,0,0,0,11,59,49,52,6,14,59,0,14,59,59,8,0,59,0,0,28,23,0,-59,10,12,0,0,10,59,50,-18,0,0,24,0,46,40,20,0,0,9,0,0,8,-59,-13,30,52,0,0,41,-11,59,9,59,0,6
2129,11,28,59,-5,26,0,0,7,23,-18,0,59,0.0,-12,-59,-59,-59,13,-59,-59,0,-59,-21,-59,17,0,-59,-59,-17,0,0,-59,-59,-59,-12,11,0,-59,-59,0,-14,-13,-59,-59,21,31,-13,15,-58,21,-59,0,29,27,0,-59,7,-59,-59,-33,0,-14,-44,-59,0,-59,0,-59,0,0,-59,0,-59,0,-59,5,21,2,0,-59,-59,-19,-11,15,-51,-59,-58,0,-59,-59,-59,-59,0,0,48,0,-9
6266,0,-24,0,-15,14,-28,-29,0,15,-31,0,0,-12,0.0,-32,-16,-14,21,0,0,19,0,34,-15,31,0,0,-20,14,15,14,-15,-20,-21,10,23,57,-16,0,28,-5,0,-17,0,27,39,16,16,0,27,-6,13,59,59,8,-16,47,0,-6,15,15,0,-59,0,2,-7,0,0,22,0,-34,0,0,20,-14,28,25,12,0,-16,-6,0,0,18,-58,-20,0,27,-14,-16,0,-20,59,15,59,0,-2
3482,-16,-59,-28,-59,-15,-59,-59,-17,0,-59,-59,-15,-59,-32,0.0,0,0,59,16,20,59,26,59,0,59,59,21,0,59,59,59,0,0,0,48,59,59,16,26,59,15,16,14,22,59,59,59,21,44,59,10,59,59,59,24,0,59,41,15,51,59,59,-28,29,59,17,24,35,59,59,0,27,44,59,15,59,59,59,18,15,15,41,59,59,-34,0,59,59,19,0,59,0,59,39,59,59,22
5892,0,-59,0,-59,0,-59,-59,-11,0,-59,-59,0,-59,-16,0,0.0,0,58,15,8,59,10,59,0,59,59,18,0,59,59,59,0,0,0,36,58,59,0,15,59,0,10,0,17,59,59,59,16,37,59,0,59,59,59,13,0,59,21,0,46,59,59,-59,17,45,0,16,21,59,59,-15,0,30,59,0,59,59,50,4,0,12,20,59,59,-59,0,56,59,0,0,46,0,59,36,59,50,14
1103,-14,-51,-16,-20,0,-41,-55,-10,0,-59,-33,0,-59,-14,0,0,0.0,40,13,0,32,8,59,0,59,16,0,0,40,20,19,0,0,0,25,35,59,0,0,59,0,8,0,17,59,50,43,20,21,59,0,20,59,59,19,0,59,16,0,41,29,0,-31,15,23,9,18,19,42,0,-14,16,19,37,0,47,40,27,4,0,12,14,0,21,-58,0,31,39,0,0,38,0,59,31,59,0,6
5921,22,0,20,0,38,0,0,30,40,-8,19,38,13,21,59,58,40,0.0,-58,-51,0,-33,-15,-56,9,-36,-40,-59,-15,0,-2,-51,-59,-59,-18,0,0,-59,-45,0,-36,-27,-45,-48,7,24,-4,5,-34,0,-54,0,22,26,-17,-57,9,-39,-41,0,0,-37,-59,-47,-11,-40,-22,-19,0,0,-59,-13,-33,0,-41,8,8,-10,-20,-56,-54,-29,-20,3,-59,-59,-44,0,-42,-57,-42,-59,0,0,14,-26,-29
3310,0,-59,0,-20,0,-59,-46,0,12,-59,-59,0,-59,0,16,15,13,-58,0.0,0,59,0,59,0,59,59,0,-14,59,59,59,0,-12,-16,27,58,59,-9,0,59,0,0,-14,0,59,59,59,15,21,59,-5,58,59,59,0,0,59,16,-12,33,59,0,-40,10,29,0,7,0,59,0,-30,0,0,59,0,59,59,37,0,0,-2,15,59,59,-47,-17,50,59,0,-15,0,-15,59,22,59,50,0
7429,0,-51,0,-15,4,-59,-53,0,0,-59,-39,0,-59,0,20,8,0,-51,0,0.0,53,0,58,0,59,19,0,-21,46,19,55,0,-14,-19,22,38,59,-9,0,59,0,0,-4,0,59,59,59,15,19,59,0,49,59,59,6,0,59,0,-4,41,56,0,-57,0,27,0,0,0,59,0,-27,0,0,52,0,59,59,34,0,0,0,0,58,19,-58,-19,25,59,0,0,0,-18,59,0,59,0,4
2337,16,0,14,0,33,0,0,23,36,0,23,21,0,19,59,59,32,0,59,53,0.0,-29,-9,-59,0,-37,-40,-59,0,0,-7,-38,-59,-59,-11,0,0,-59,-48,0,-32,-22,-44,-36,7,16,-5,0,-32,0,-39,0,15,11,0,-59,5,-39,-32,0,0,-24,-59,-52,0,-37,-18,-17,0,0,-59,0,-25,0,-35,0,0,-2,-18,-56,-50,-18,-24,0,-59,-59,-35,0,-38,-59,0,-59,0,0,0,-22,-25
5275,0,-40,0,-19,8,-40,-42,0,8,-59,-20,0,-59,0,26,10,8,-33,0,0,-29,0.0,57,0,59,0,0,-25,39,18,20,0,-16,-23,15,29,59,-12,0,59,0,0,-10,0,59,51,42,15,8,52,0,30,59,59,0,0,59,0,-8,21,26,0,-59,0,17,0,0,0,52,0,-28,0,0,34,0,45,40,20,0,-9,3,0,0,19,-59,-22,22,49,0,-13,0,-21,59,0,59,0,1
26,43,15,46,-17,47,2,3,40,54,-30,-6,59,-21,34,59,59,59,-15,59,58,-9,57,0.0,-59,35,-11,-41,-59,-17,8,13,-50,-59,-59,-22,30,8,-59,-45,25,-49,-44,-59,-59,46,51,-8,20,-40,36,-59,20,50,47,-32,-59,20,-41,-59,-28,27,-26,-59,-58,-6,-59,-29,-41,20,-44,-59,-28,-44,21,-54,20,47,4,-37,-59,-59,-28,8,18,-59,-59,-27,23,-50,-59,-59,-59,-2,-29,44,-13,-36
5738,0,-59,0,-59,0,-59,-57,0,0,-59,-59,0,-59,-15,0,0,0,-56,0,0,-59,0,-59,0.0,59,59,0,0,59,0,59,0,0,0,27,58,59,0,0,59,0,0,0,17,59,59,59,0,36,59,0,59,59,59,13,0,59,20,0,44,56,59,-49,17,33,0,15,0,59,0,-16,0,0,59,0,59,59,36,0,0,9,14,59,59,-59,0,59,59,0,0,46,0,59,36,59,0,14
2470,37,25,52,0,52,0,0,46,51,0,29,59,17,31,59,59,59,9,59,59,0,59,35,59,0.0,-45,-59,-59,-33,0,-13,-59,-59,-59,-34,0,0,-59,-59,0,-46,-38,-59,-59,0,11,-18,0,-54,0,-59,0,12,11,-30,-59,-6,-59,-59,-40,0,-47,-59,-59,-16,-59,-36,-37,0,-58,-59,-29,-58,0,-59,0,0,-18,-35,-59,-59,-42,-35,0,-59,-59,-59,0,-56,-59,-59,-59,-37,-31,6,-34,-36
1169,0,0,0,-19,12,0,-42,0,15,-43,0,0,0,0,59,59,16,-36,59,19,-37,0,-11,59,-45,0.0,0,-59,0,19,20,-18,-59,-59,0,36,0,-59,0,30,0,0,0,-59,51,59,0,50,0,46,-59,42,59,59,0,-45,39,0,-16,0,37,0,-59,-22,0,-15,0,0,33,0,-59,0,0,32,-15,45,50,20,0,-32,-59,0,0,41,-59,-59,-20,46,-14,-59,-59,-59,0,0,53,0,2
7680,0,-42,0,-32,0,-49,-50,-5,0,-59,-15,0,-59,0,21,18,0,-40,0,0,-40,0,-41,0,-59,0,0.0,-20,31,35,36,0,-19,-20,15,38,59,-16,0,58,0,0,0,0,59,59,54,20,14,55,0,49,59,59,9,-16,59,0,0,29,42,0,-54,0,24,0,0,0,59,0,-32,0,0,37,0,54,56,29,0,-16,-6,0,20,37,-59,-19,0,58,0,-16,0,-19,59,18,59,0,6
3367,-16,-59,-22,-59,-15,-59,-59,-18,0,-59,-59,-15,-59,-20,0,0,0,-59,-14,-21,-59,-25,-59,0,-59,-59,-20,0.0,59,59,59,0,0,0,47,58,59,0,27,59,18,15,15,19,59,59,59,20,41,59,0,59,59,59,23,0,59,36,15,47,59,59,-37,27,46,12,20,29,59,59,-4,27,40,59,16,59,59,59,18,16,13,34,59,59,-58,0,59,59,19,0,45,0,59,33,59,59,23
5796,17,0,37,-15,33,0,0,23,41,-45,0,47,-17,14,59,59,40,-15,59,46,0,39,-17,59,-33,0,31,59,0.0,0,0,-47,-59,-59,0,18,0,-59,-40,22,-25,-25,-46,-59,32,38,0,0,-24,34,-59,0,58,59,0,-59,37,-32,-48,0,14,0,-59,-49,0,-49,-19,0,0,0,-59,0,0,16,-41,19,28,2,-15,-54,-59,0,0,15,-59,-59,-22,20,-36,-59,-56,-59,0,0,59,0,-11
2638,6,0,0,0,21,0,0,0,30,0,0,0,0,15,59,59,20,0,59,19,0,18,8,0,0,19,35,59,0,0.0,0,-18,-59,-59,0,0,0,-59,-20,0,-26,-16,-38,-55,0,16,0,0,-37,0,0,0,0,0,0,-59,-9,-19,-16,0,0,-15,-59,-59,0,-21,0,0,0,0,-59,0,0,0,-21,0,0,2,0,-48,-55,0,-19,0,-59,-59,-19,0,-33,-59,0,-59,0,0,0,0,-20
7024,4,0,2,-5,20,-3,-10,8,23,-10,15,14,0,14,59,59,19,-2,59,55,-7,20,13,59,-13,20,36,59,0,0,0.0,-21,-59,-59,-3,11,0,-59,-41,0,-19,-15,-41,-59,10,25,0,11,-31,9,-59,2,20,17,0,-59,4,-35,-20,0,0,-15,-59,-59,0,-36,-5,-14,0,0,-59,0,-19,3,-27,10,11,0,-2,-59,-59,-5,-16,5,-59,-59,-38,11,-30,-59,-16,-59,0,0,15,-15,-18
668,0,-53,0,-18,0,-48,-56,-10,0,-59,-34,0,-59,-15,0,0,0,-51,0,0,-38,0,-50,0,-59,-18,0,0,-47,-18,-21,0.0,0,0,25,38,59,0,0,59,0,0,0,0,59,59,55,16,20,59,0,34,59,59,13,0,59,17,0,41,41,0,-45,10,25,0,16,18,59,0,-18,0,0,47,0,55,59,32,0,0,10,14,0,19,-59,0,24,59,0,0,0,0,59,19,59,18,8
7017,-13,-59,-20,-59,0,-59,-59,-10,0,-59,-59,0,-59,-20,0,0,0,-59,-12,-14,-59,-16,-59,0,-59,-59,-19,0,-59,-59,-59,0,0.0,0,43,59,59,0,16,59,0,11,0,17,59,59,59,43,38,59,0,59,59,59,17,0,59,37,0,46,59,59,-32,23,44,11,20,22,59,59,-9,21,30,59,0,59,59,58,14,0,11,38,59,59,0,0,59,59,14,0,45,0,59,36,59,59,14
2814,-15,-59,-21,-59,-3,-59,-59,-17,0,-59,-59,-11,-59,-21,0,0,0,-59,-16,-19,-59,-23,-59,0,-59,-59,-20,0,-59,-59,-59,0,0,0.0,46,59,59,0,26,59,16,14,0,19,59,59,59,20,41,59,9,59,59,59,22,0,59,39,4,48,59,59,-32,26,47,12,23,25,59,59,0,26,37,59,8,59,59,59,15,15,14,36,59,59,-59,0,59,59,16,0,47,0,59,37,59,59,21
7016,10,-15,7,-7,22,-15,-16,9,24,-42,0,16,-12,10,48,36,25,-18,27,22,-11,15,-22,27,-34,0,15,47,0,0,-3,25,43,46,0.0,15,45,-36,-18,34,-20,-14,-24,-22,44,42,10,11,-11,39,-26,0,59,59,0,-28,42,-12,-21,0,13,-15,-59,-20,0,-24,-6,0,16,0,-54,0,0,15,-22,22,29,2,-9,-27,-25,-9,0,10,-59,-46,0,20,-21,-35,0,-44,46,0,59,0,-10
3506,20,0,23,0,36,0,0,20,37,0,32,25,11,23,59,58,35,0,58,38,0,29,30,58,0,36,38,58,18,0,11,38,59,59,15,0.0,0,-58,-43,0,-29,-24,-41,-38,0,17,-11,0,-35,0,-58,0,13,7,-13,-58,-7,-36,-29,-12,-7,-28,-59,-58,-14,-43,-17,-18,0,0,-59,-17,-30,0,-35,0,0,-13,-23,-58,-59,-24,-28,0,-56,-58,-34,0,-37,-58,-30,-58,0,0,0,-26,-25
4297,59,0,59,0,59,0,43,59,59,-28,0,59,0,57,59,59,59,0,59,59,0,59,8,59,0,0,59,59,0,0,0,59,59,59,45,0,0.0,-59,-59,0,-43,-59,-59,-59,7,20,-11,0,-58,0,-59,0,50,40,-59,-59,12,-59,-59,-55,0,-39,-59,-59,0,-59,-59,-59,0,0,-59,0,-59,0,-59,0,0,2,-59,-59,-59,-57,-33,0,2,-59,-55,0,-59,-59,-59,-59,0,-59,49,0,-43
8086,0,-59,-6,-59,0,-59,-55,-7,0,-59,-59,0,-59,-16,16,0,0,-59,-9,-9,-59,-12,-59,0,-59,-59,-16,0,-59,-59,-59,0,0,0,-36,-58,-59,0.0,15,59,0,7,0,15,59,59,59,20,31,59,0,59,59,59,11,0,59,23,0,43,59,59,-54,20,46,0,17,17,59,56,-20,19,29,59,0,59,59,48,6,0,8,21,59,59,-59,0,59,59,0,0,42,0,59,31,59,50,10
