,5129,5275,781,7541,3310,8084,1718,7429,2470,5450,2980,7024,3506,8419,1792,7017,370,4526,3009,8467,890,7741,3967,5658,1800,7030,1103,3849,7965,7627,2018,5738,3134,7560,974,5395,171,7504,2072,8236,6061,545,6266,2814,5246,2986,6423,3482,7680,3367,5892,2337,7850,2638,8243,1169,6578,4357,7900,4297,7108,668,8317,114,7731,7016,2129,6063,2925,7739,3527,5921,1192,5796,252,8086,744,7973,1354,7940,4336,5615,1415,5545,8967,5439,9001,8626,8995,9134,9121,8829,9971,9052,26,3723,4296,8767
5129,0.0,-33,-23,0,-34,0,-1,-40,0,-59,-49,0,1,0,-22,-59,-34,-46,1,0,0,0,-42,0,0,0,-51,22,0,0,-42,-56,-32,0,-43,0,-59,-45,0,-24,0,-51,-22,-59,-59,-23,-26,-59,-37,-59,-54,0,-32,0,1,0,-33,0,0,0,-22,-53,0,0,-43,-1,0,-58,-25,22,0,0,-44,0,-37,-59,0,-47,0,-57,-41,-52,-22,0,-40,0,-44,0,-33,-1,-50,-38,-22,0,0,-22,59,-11
5275,-33,0.0,1,0,9,24,0,0,49,-40,0,0,23,24,0,-18,0,-13,45,0,48,20,0,22,0,34,-20,59,0,0,-12,0,0,0,-18,59,-26,0,34,0,0,-20,0,-19,-21,0,19,-24,0,-25,0,20,0,0,43,0,0,59,41,59,0,-21,53,0,-9,12,20,-15,0,59,1,37,-13,33,0,-20,59,-13,37,-21,0,-19,0,54,0,0,-6,0,0,23,-20,0,18,0,54,0,59,-9
781,-23,1,0.0,0,0,0,19,0,21,-53,0,-1,12,0,0,-20,0,-14,23,0,0,0,-12,0,0,23,-21,59,0,0,-14,-14,0,0,-19,59,-28,-1,31,-1,-1,-23,-1,-21,-23,-2,6,-26,-1,-26,0,0,0,0,0,0,-1,0,0,59,0,-22,22,0,-10,0,0,-16,-16,59,0,21,-15,20,-1,-19,0,-21,-1,-24,8,-21,0,25,0,-1,-8,0,-4,0,-22,-14,0,0,45,-1,-52,-10
7541,0,0,0,0.0,0,0,0,0,0,-57,0,0,2,1,0,-33,0,0,19,0,0,0,0,0,0,22,0,23,0,0,0,-28,0,0,-3,43,-50,0,0,0,0,0,0,-33,-38,0,0,-46,0,-43,-24,0,0,0,2,0,0,0,0,0,0,0,21,0,0,0,0,-32,0,24,0,0,0,0,0,-35,0,0,0,-23,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,1,0,59,-11
3310,-34,9,0,0,0.0,44,24,0,59,-42,-6,6,15,49,6,-23,0,-20,56,0,59,24,-18,26,0,59,-29,59,20,0,-20,-10,0,22,-26,59,-35,-6,29,-17,3,-28,0,-26,-27,0,0,-31,0,-33,-8,22,4,0,59,8,0,59,59,59,0,-29,59,24,-20,6,38,-23,-17,59,0,34,-22,43,0,-23,59,-22,45,-32,0,-28,7,51,0,0,-11,5,-20,25,-29,-18,0,0,53,1,59,-53
8084,0,24,0,0,44,0.0,-1,-42,0,-59,-52,0,1,1,-21,-59,-42,-44,1,0,0,0,-23,0,0,0,-39,0,0,0,-20,-59,-22,0,-22,0,-59,-49,0,0,0,-46,-18,-59,-59,-1,-40,-59,-37,-59,-59,0,-22,0,1,0,-21,0,0,0,-18,-44,0,0,-25,0,0,-59,-18,0,0,0,-32,0,-23,-59,0,-45,0,-59,-46,-59,-22,3,-59,0,-57,0,-18,-1,-44,-24,-23,0,0,0,-54,-6
1718,-1,0,19,0,24,-1,0.0,-16,22,-59,-32,1,1,1,-17,-48,-17,-22,24,0,0,0,-24,1,0,22,-41,59,0,0,-20,-37,-16,0,-21,46,-59,-24,0,-14,1,-41,-16,-43,-48,0,-1,-54,-20,-55,-32,0,0,0,22,0,-21,45,0,59,0,-23,22,0,-12,0,0,-42,-18,59,1,0,-20,0,0,-45,0,-21,0,-21,-21,-41,0,4,0,0,-32,1,-17,0,-23,-20,0,0,21,0,59,-10
7429,-40,0,0,0,0,-42,-16,0.0,59,-59,0,0,30,41,0,-15,0,-3,50,0,59,20,-3,21,0,53,-4,59,0,0,-4,0,0,0,-4,59,-29,-3,37,0,0,-4,0,-9,-15,-4,20,-25,0,-24,0,20,0,0,59,0,0,59,44,59,0,-4,55,0,-4,17,20,-8,-4,59,0,39,-3,39,0,-17,59,-3,39,-7,0,0,0,56,0,0,5,0,-4,38,-4,-3,16,0,51,-3,59,-57
2470,0,49,21,0,59,0,22,59,0.0,-59,-59,0,1,0,-22,-59,-59,-59,1,0,0,0,-45,0,0,0,-59,0,0,0,-43,-59,-44,0,-45,0,-59,-59,0,-22,0,-59,-22,-59,-59,-23,-59,-59,-48,-59,-59,0,-46,0,1,0,-41,0,0,0,-22,-59,0,0,-59,-21,0,-59,-23,0,0,0,-50,0,-48,-59,0,-59,0,-59,-59,-59,-49,0,-59,0,-59,0,-22,0,-58,-45,-49,0,0,-22,-53,-12
