,8995,1792,9121,890,8467,3134,7541,2638,5395,6266,9971,4336,7739,1800,7560,6061,7900,370,7024,7016,5246,9052,6063,8243,2018,7680,974,8317,5275,8084,3849,7017,3009,8829,4526,8626,2072,7965,7731,3967,8236,2129,6578,668,9001,1103,7627,4296,8967,2470,6423,2337,7850,171,8419,5129,7741,3506,7108,2986,7030,5658,7940,3310,7429,3527,7973,5892,9134,5921,8086,5545,7504,1192,5738,2980,744,4297,26,3367,1354,5450,114,2925,252,1415,1169,781,2814,5615,5439,3482,1718,5796,4357,3723,8767
8995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,4,1,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59
1792,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
9121,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
890,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
8467,0,0,0,0,0.0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-1,0,0,0,0,0,-3,0,-3,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
3134,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
7541,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
2638,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,4,1,0,0,-1,0,0,3,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
5395,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,4,0,0,0,-2,0,0,3,0,0,0,0,0,0,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39
