,8467,1415,9052,3134,7741,3506,8084,4336,7108,781,9134,7504,2470,8419,2925,7965,1792,6063,5246,9001,370,5921,890,7017,1800,8995,5450,7680,3310,8767,2018,9971,5395,6266,3527,6578,5439,7024,974,6423,5892,8829,2072,8243,7850,171,8317,5658,8086,2986,6061,3009,8236,4526,7016,4297,7627,5129,7940,5545,7030,2814,8626,3367,7560,1103,7739,2337,7429,545,7541,5738,7900,3967,7973,1169,8967,2980,9121,5615,668,2638,1192,26,5275,3849,114,4357,5796,252,744,1354,2129,3482,1718,3723,7731
8467,0.0,0,0,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,-46,-47,-32,0,0,0,-43,0,0,-59,0,-47,5,0,0,0,0,0,0,0,0,0,0,-46,0,0,0,0,-47,0,0,-57,0,0,4,0,-30,0,0,0,0,-42,0,0,-48,0,-57,0,0,0,0,1,0,0,-46,0,-30,0,0,0,0,-38,0,0,0,-31,0,0,0,0,0,0,0,0,0,0,-47,0,0,-40
1415,0,0.0,0,0,0,0,0,-22,0,0,-1,-21,29,0,0,0,0,-37,-40,-16,0,0,0,-36,0,0,-59,0,0,0,0,0,42,0,0,0,0,0,0,0,-29,0,0,29,1,-47,55,0,-38,-1,0,29,0,0,0,38,0,0,-30,25,29,-38,0,-47,0,0,56,0,4,0,0,-30,0,0,0,0,0,0,0,0,0,0,0,24,0,59,0,35,0,0,29,0,0,-47,0,0,-21
9052,0,0,0.0,0,0,0,0,-39,0,0,0,0,38,0,0,0,0,-44,-45,13,0,0,0,3,0,0,-54,0,0,-59,0,0,29,0,0,0,0,0,0,0,-45,0,0,14,1,-47,18,0,0,-1,0,14,0,0,0,22,0,0,0,32,15,-45,0,-47,0,0,35,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0,35,0,0,29,0,0,-46,0,0,0
3134,0,0,0,0.0,0,30,30,0,0,0,28,0,52,30,0,0,0,1,0,13,0,30,30,2,0,0,-59,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,29,46,2,-39,59,30,0,-1,0,45,0,0,0,55,0,39,0,50,38,0,0,0,0,0,59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,59,0,52,39,0,50,0,0,0,0,0,0
7741,0,0,0,0,0.0,0,0,-42,0,0,-1,-30,0,0,0,0,0,-46,-47,-25,0,0,0,-36,0,0,-59,0,-47,-58,0,0,0,0,0,0,0,0,0,0,-47,0,0,0,1,-57,-1,0,-47,-1,0,-1,0,-30,0,0,0,0,-42,3,0,-48,0,-54,0,-29,0,0,4,-22,0,-46,0,-23,0,0,-42,-29,-29,0,-23,0,-30,0,-22,16,0,0,0,0,0,0,0,-47,0,0,-40
3506,0,0,0,30,0,0.0,0,-41,0,0,-1,-37,0,0,0,0,0,-56,-46,-25,-29,0,0,-36,0,0,-59,0,-46,-59,-30,0,0,0,0,0,0,0,0,0,-46,0,0,0,0,-47,0,0,-56,-1,0,0,0,-30,0,0,0,0,-45,4,0,-47,0,-48,0,-37,1,0,-25,-30,0,-46,0,-30,0,0,-45,-40,-37,-30,-30,0,-34,0,-29,21,0,0,0,0,0,0,0,-47,0,0,-40
8084,0,0,0,30,0,0,0.0,-53,0,0,-1,-47,0,0,0,0,0,-59,-59,-34,-36,0,0,-59,0,0,-59,0,-47,-59,0,0,0,0,0,0,0,0,0,-42,-59,0,0,0,1,-59,-1,0,-59,-1,0,-1,0,-39,0,0,0,0,-47,3,0,-59,0,-59,0,-40,0,0,4,-40,0,-59,0,-39,0,0,-57,-59,-40,0,-29,0,-39,0,-38,11,0,0,0,0,0,0,0,-59,0,0,-44
4336,-42,-22,-39,0,-42,-41,-53,0.0,0,0,45,0,59,58,0,0,0,1,0,13,0,47,59,-26,0,0,-53,0,0,0,0,22,59,0,0,0,0,43,0,0,0,0,39,59,2,-30,59,46,-21,-1,0,58,0,0,22,59,0,47,0,58,59,0,0,-29,50,0,59,42,4,0,42,0,59,0,0,47,0,0,0,0,0,0,0,59,0,59,47,59,58,0,59,59,43,-30,21,0,0
7108,0,0,0,0,0,0,0,0,0.0,0,0,0,46,0,0,0,0,-21,-30,13,0,29,46,-27,0,0,-51,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,46,1,-38,59,0,-21,-1,0,38,0,0,0,54,0,29,0,41,38,-30,0,-36,0,0,59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,59,0,47,42,0,47,0,0,-39,0,0,0
