,2018,974,4297,545,7680,3009,2072,7627,2129,5275,1103,4526,2337,8086,3134,3967,3310,5246,2470,7504,1169,7429,668,6578,2638,7017,252,5921,2814,3506,5615,2925,5658,1192,3527,744,6266,1354,7108,2986,5395,1415,6423,5796,781,7940,370,5450,2980,7560,1718,7850,171,7965,3482,7016,1792,7024,890,1800,5439,114,7541,3367,5129,8467,5892,8419,7741,9121,7739,8967,5738,9971,5545,9052,4357,8243,4336,9001,7973,7900,8317,6063,8829,8084,8236,6061,8626,7731,9134,7030,3849,8995,3723,8767,26
2018,0.0,-9,59,-9,0,59,43,9,16,0,-10,-3,23,0,6,0,0,-13,49,0,0,2,0,0,6,-9,0,24,-13,25,0,-8,19,0,11,59,0,15,11,0,59,9,44,24,12,-10,8,-45,1,6,22,8,-25,14,-17,17,7,5,21,12,6,6,2,-12,45,13,0,21,22,0,59,31,-4,24,52,0,36,33,9,7,-8,21,59,-10,0,24,6,7,7,0,23,50,59,2,3,-59,54
974,-9,0.0,59,2,17,59,59,20,31,23,3,5,37,0,10,15,22,0,59,19,12,5,0,10,20,3,9,49,0,41,2,2,34,12,29,59,10,31,30,7,59,18,42,38,27,0,16,-35,16,21,48,18,-6,33,-2,31,23,21,49,27,16,24,12,-5,54,32,3,42,39,4,59,56,8,37,59,4,42,59,29,14,1,42,59,0,3,50,12,19,21,13,49,59,59,5,20,-59,56
4297,59,59,0.0,-59,-59,3,-46,-59,0,-59,-59,-59,0,-59,-59,-59,-59,-59,23,-59,-27,-59,-59,-59,0,-59,-59,0,-59,11,-59,-59,0,-59,0,8,-59,-25,-59,-46,0,-59,-59,-27,-59,-59,-59,-59,-59,0,-59,-59,-59,-59,-59,-53,-59,-3,0,-59,0,0,-33,-59,-30,0,-59,0,0,-59,40,-59,-59,-53,0,-32,0,30,-59,-59,-59,0,47,-59,-59,7,-59,0,-3,-59,13,33,48,-59,-54,-59,-18
545,-9,2,-59,0.0,13,59,59,20,29,18,0,3,38,0,12,14,21,-4,59,17,13,5,0,10,29,0,8,47,-5,40,0,2,34,5,31,59,11,33,27,6,59,25,49,46,25,-3,17,-32,12,29,48,17,-10,40,-5,31,24,28,51,26,21,35,12,-7,50,32,1,48,44,1,59,47,3,36,59,3,51,59,27,12,0,51,59,0,0,53,9,26,30,10,47,59,59,4,14,-59,59
7680,0,17,-59,13,0.0,59,55,0,59,8,-13,-13,42,-22,0,0,-6,-32,59,-2,0,-13,-18,3,27,-21,-5,39,-24,39,-18,-12,37,-3,23,54,0,52,17,-9,59,10,31,31,11,-19,0,-53,-10,48,31,0,-38,19,-30,16,4,32,59,0,16,14,0,-34,39,26,-19,58,37,-11,59,26,-17,12,50,19,55,59,0,-10,-18,52,54,-22,-9,53,0,23,29,-4,53,59,59,0,7,-59,50
3009,59,59,3,59,59,0.0,-29,-52,-7,-59,-59,-59,-4,-59,-59,-59,-59,-59,11,-59,-40,-59,-59,-59,4,-59,-59,-10,-59,-4,-59,-59,-2,-59,-27,13,-57,-22,-59,-59,-19,-59,-59,-38,-58,-59,-59,-59,-59,2,-50,-59,-59,-58,-59,-45,-59,-5,5,-59,17,-26,-40,-59,-34,-24,-59,4,-10,-59,25,-59,-59,-59,10,-20,7,15,-59,-59,-59,-18,28,-59,-59,4,-58,5,7,-59,14,27,20,-59,-57,-59,-22
2072,43,59,-46,59,55,-29,0.0,-28,28,-49,-59,-59,0,-59,-29,-40,-46,-59,0,-49,-48,-59,-59,-48,0,-59,-59,-10,-59,0,-59,-46,-12,-59,0,9,-31,8,-35,-59,32,-34,0,0,-36,-59,-50,-59,-52,-9,-11,-43,-59,-21,-59,-29,-35,-9,11,-36,0,-26,-34,-59,0,-21,-59,0,0,-56,48,-13,-59,0,0,0,35,10,-40,-57,-59,0,59,-59,-53,0,-27,0,-3,-54,0,15,52,-34,-44,-59,5
7627,9,20,-59,20,0,-52,-28,0.0,0,0,-19,-15,10,-23,0,-8,0,-27,35,-12,0,-14,-19,-8,0,-19,0,14,-28,17,-19,-16,0,-17,0,35,-10,6,0,-12,59,-8,0,0,0,-26,0,-59,0,0,6,0,-37,0,-31,0,0,-2,0,0,0,0,0,-30,0,0,-22,0,8,-17,59,0,-19,0,0,-15,0,21,0,-10,-20,0,42,-26,-17,11,-3,0,2,-8,19,40,59,-10,-7,-59,32
2129,16,31,0,29,59,-7,28,0,0.0,-59,-27,-59,17,-59,-59,-59,-59,-59,23,-59,-23,-59,-59,-9,0,-59,-59,15,-59,12,-59,-27,11,-59,0,18,-23,-14,-59,-22,-14,-59,-59,-25,0,-59,-59,-37,-59,0,-38,-59,-59,-50,-59,-58,-59,2,0,-59,18,-19,-22,-59,-31,0,-59,0,0,-59,26,-59,-59,-58,22,-22,0,19,-59,-59,-59,0,45,-59,-32,10,-24,0,11,-59,23,33,29,-21,-15,-59,-23
