,7680,1800,2638,5921,3009,4526,974,3506,2018,6578,114,4336,2072,545,5892,1103,5275,2129,5450,668,7429,2337,7560,1169,5658,2980,7017,2470,6423,3527,2814,4357,252,7541,744,7030,2925,3482,1192,5796,1354,5439,26,7627,781,3367,1415,7016,2986,5615,1718,4297,370,5395,890,7024,1792,3967,171,6266,7900,5129,8317,7504,8967,7850,9971,6063,9052,5738,8419,5246,8995,5545,8084,3849,8767,7731,7940,3134,9001,3310,8626,8086,7108,7973,8829,9121,8243,7965,8236,7739,7741,8467,9134,6061,3723,4296
7680,0.0,0,17,0,2,2,0,6,0,0,0,1,0,0,0,0,0,0,-50,0,3,0,17,0,24,0,3,0,0,1,0,0,0,0,0,38,0,1,0,0,0,0,14,0,-1,0,1,0,0,0,0,0,-1,0,0,17,0,0,0,0,0,0,38,0,0,0,0,0,1,0,19,1,0,4,0,57,59,0,1,0,12,0,14,0,0,0,0,0,31,0,1,38,17,17,11,5,1,56
1800,0,0.0,0,0,1,1,0,2,0,0,0,1,0,0,0,0,0,0,-42,0,3,0,0,0,1,0,-1,31,0,1,0,0,0,0,0,59,0,1,1,0,0,0,0,0,2,0,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,58,59,0,0,0,13,0,1,0,0,0,0,0,2,0,1,0,0,1,-1,1,1,59
2638,17,0,0.0,-1,1,1,-1,2,0,0,0,0,0,-1,0,0,0,0,-42,0,3,0,-1,0,0,0,2,0,0,0,-17,0,0,-1,0,0,0,-16,1,-1,0,0,0,0,2,-1,-17,-1,0,0,0,0,-2,0,0,0,0,0,0,-4,-1,0,0,0,0,0,-14,0,0,1,1,0,0,0,0,-1,58,0,0,0,12,0,1,0,0,0,0,0,2,0,0,0,0,0,-1,1,-16,17
5921,0,0,-1,0.0,2,-2,0,-1,0,0,0,-59,0,-4,-31,0,0,0,-45,0,3,0,0,0,1,0,3,0,-59,1,0,0,0,-1,0,1,0,-59,-2,0,0,1,1,0,-1,-31,1,-1,0,0,0,0,-1,0,0,1,1,-3,0,0,-1,0,0,-7,0,1,0,0,1,0,2,1,0,4,0,0,59,1,1,1,5,0,1,0,0,-3,0,0,3,0,1,0,1,2,3,1,1,56
3009,2,1,1,2,0.0,0,-2,1,-1,-1,-1,-56,-2,-2,-59,-2,-1,-2,-43,-2,2,-2,-2,-2,-1,-1,-55,-1,-59,-1,-58,-2,-1,-2,-1,-1,-2,-56,0,-2,-2,-1,-16,-1,1,-58,-1,-2,-1,-58,-2,-2,-59,-2,-2,-1,-1,-1,-58,-2,-2,-1,-1,-1,-58,-1,-2,-57,-1,-58,0,-41,-2,3,-1,-2,59,-1,-57,-1,11,-58,0,-58,-1,-1,-1,-1,1,-2,-1,-1,-1,-1,-2,0,-1,28
4526,2,1,1,-2,0,0.0,-2,1,-1,-1,-1,0,-2,-2,-2,-2,-1,-1,-43,-2,2,-2,-2,-2,-1,-1,1,13,5,0,-2,2,-1,-2,0,-1,-2,0,0,-2,-2,-1,-1,-1,1,-2,-1,-2,-1,-2,-2,-2,-2,-1,-2,-1,-1,-1,-2,-1,-2,-1,-1,-1,-2,0,-2,-1,-1,-2,0,0,-2,2,-1,57,58,-1,-1,-1,11,-2,0,-1,2,-1,-1,-1,1,-2,-1,-1,-1,0,-2,0,-1,54
974,0,0,-1,0,-2,-2,0.0,3,1,1,1,2,0,0,0,0,1,0,-42,0,4,0,0,0,1,1,3,1,7,2,0,0,1,0,1,1,0,2,2,0,0,1,0,0,2,0,1,0,1,0,0,0,-1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,2,1,0,4,1,31,59,0,1,1,13,0,2,0,1,1,0,1,3,0,1,1,1,1,0,2,1,56
3506,6,2,2,-1,1,1,3,0.0,-2,-1,-2,-58,-2,-2,-2,-2,-2,-2,-44,-2,1,-2,-2,-2,-1,0,-58,0,-58,-1,-37,1,-2,-3,0,-1,-2,-50,0,-3,-2,0,-2,-2,0,-32,-30,-3,-2,-58,-2,-2,-59,-2,-2,-1,-1,-1,-58,-6,-3,-1,-2,-2,-32,-1,-36,-57,-1,-58,-1,-30,-2,2,-2,-2,59,-2,-40,-1,10,-2,-1,-2,-6,-1,-2,-2,0,0,-1,-2,-2,-1,-3,-1,-6,24
2018,0,0,0,0,-1,-1,1,-2,0.0,0,0,1,0,0,0,0,0,0,-42,0,3,0,0,0,0,0,3,0,7,1,0,0,0,-1,0,0,-1,1,1,-1,0,0,0,0,2,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,1,0,4,0,-1,59,0,0,0,12,0,1,0,0,1,0,0,2,0,1,0,0,1,-1,1,0,26
