,7016,9052,5439,8767,3310,7731,5796,7741,6423,8995,5658,8236,7030,9001,3506,8467,5615,7900,5450,9971,3134,8829,3849,8626,6578,7739,5921,8084,7973,4357,9134,8317,7560,8967,3367,8243,3967,7940,7108,8086,4526,7680,3482,7965,3527,7850,5129,9121,4297,8419,5738,7627,2129,7024,1103,6266,2337,3009,2470,5275,1169,7017,668,6061,252,4336,2638,2814,5892,5545,2925,5246,2980,6063,1192,5395,744,7504,2986,7429,1354,7541,1415,781,370,171,114,26,1792,890,1800,2018,974,545,2072,1718,3723,4296
7016,0.0,0,0,-56,0,0,0,0,5,0,0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
9052,0,0.0,0,-56,0,0,0,0,6,0,0,0,0,13,0,1,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
5439,0,0,0.0,-56,0,0,0,0,6,0,0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
8767,-56,-56,-56,0.0,56,56,58,56,0,56,56,56,57,56,56,-1,56,57,-13,56,56,56,0,56,56,59,57,57,56,57,56,59,0,57,56,57,56,56,56,56,56,56,15,56,57,57,57,56,57,56,0,56,56,56,56,56,56,56,0,56,56,59,56,56,56,56,56,56,56,0,0,56,56,57,56,0,0,56,55,59,57,57,56,55,56,14,0,57,56,57,57,56,56,56,57,56,55,0
3310,0,0,0,56,0.0,0,0,0,5,0,0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
7731,0,0,0,56,0,0.0,0,0,5,0,0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
5796,0,0,0,58,0,0,0.0,0,5,0,0,0,0,13,0,1,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
7741,0,0,0,56,0,0,0,0.0,5,0,0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
6423,5,6,6,0,5,5,5,5,0.0,-5,-6,-6,-5,8,-5,-1,-6,-6,-47,-5,-6,-5,0,-6,-5,-5,-5,-5,-5,-6,-6,0,0,-6,-5,-5,-6,-6,-6,-6,-5,-6,-6,-6,-4,-4,-6,-5,-6,-5,0,-6,-5,-5,-5,-5,-5,-5,0,-5,-5,-3,-6,-6,-5,-6,-6,-6,-6,0,0,-6,-6,-5,-6,0,0,-6,-6,0,-5,-5,-6,-5,-6,-6,-5,-5,-6,-6,-5,-6,-5,-6,-6,-6,-5,58
8995,0,0,0,56,0,0,0,0,-5,0.0,0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
5658,0,0,0,56,0,0,0,0,-6,0,0.0,0,0,13,0,0,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
8236,0,0,0,56,0,0,0,0,-6,0,0,0.0,0,13,0,1,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
7030,0,0,0,57,0,0,0,0,-5,0,0,0,0.0,13,0,1,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
9001,13,13,13,56,13,13,13,13,8,13,13,13,13,0.0,-13,-13,-13,-13,-55,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-15,-14,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-14,-14,-12,-12,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-14,-13,-13,-10,-13,-14,-13,-13,-13,-13,-13,-10,-13,-13,-13,-12,-13,-13,-13,-13,-15,-9,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-13,-14,-13,56
3506,0,0,0,56,0,0,0,0,-5,0,0,0,0,-13,0.0,1,0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
8467,0,1,0,-1,0,0,1,0,-1,0,0,1,1,-13,1,0.0,-1,-1,-42,-1,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,1,0,0,-1,0,1,-1,0,0,0,0,0,0,-1,0,0,-1,-1,0,-1,0,0,-1,-1,1,1,-1,-1,0,-1,0,-1,-1,-1,4,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,0,-1,-1,0,59
5615,0,0,0,56,0,0,0,0,-6,0,0,0,0,-13,0,-1,0.0,0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
7900,0,0,0,57,0,0,0,0,-6,0,0,0,0,-13,0,-1,0,0.0,-42,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59
