,7016,8243,7429,9001,4526,8995,3527,7965,7850,8317,7560,9134,6266,8626,7504,9052,7741,7973,7108,8236,7030,8767,7731,8419,5796,9971,6061,8967,7024,8084,6578,8467,5545,9121,4336,8086,3506,7940,5395,8829,7017,1800,7680,171,5738,974,4357,2018,7900,2072,5615,3967,114,1103,7541,2129,5129,668,6423,2337,4297,1169,2470,7627,2638,5246,2814,6063,5439,744,5275,2925,5658,252,5892,1192,2986,3849,1354,5921,3009,781,7739,2980,5450,1415,3134,3482,1718,3367,890,370,1792,3310,26,3723,4296
7016,0.0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,-58
8243,0,0.0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-43,0,0,0,0,0,0,0,0,0,1,0,-58
7429,4,0,0.0,9,0,-4,-5,0,0,-5,0,-5,-4,0,0,0,0,-4,0,0,0,0,0,0,0,0,-4,0,-4,0,0,-4,0,0,0,0,0,0,0,-4,0,-4,0,0,-5,-3,0,0,0,0,0,0,-4,0,0,0,0,0,0,-3,0,-4,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,-4,-5,-4,0,0,-47,-4,0,-4,-4,0,0,0,0,0,-4,-4,-38
9001,13,14,9,0.0,-13,-13,-12,-14,-12,-14,-13,-15,-13,-13,-13,-13,-13,-13,-13,-13,-13,0,-13,-13,-13,-13,-14,0,-13,-13,-13,-13,0,-13,-14,-13,-14,-13,-13,-13,-11,-13,-13,-13,-13,-13,-13,-13,-13,-13,0,-13,-13,-13,-13,-13,-13,-13,0,-13,-13,-13,-14,-13,-13,-13,-13,-12,-13,-13,-13,-13,-14,-13,-13,-13,-15,-13,-13,-13,-14,-14,-13,0,-56,-13,-13,-14,-14,-13,-13,-14,-13,-13,-13,-13,-47
4526,0,0,0,-13,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-43,0,0,0,-1,0,0,0,0,0,0,0,-58
8995,0,0,-4,-13,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-43,0,0,0,0,0,0,0,0,0,0,0,-59
3527,0,0,-5,-12,0,0,0.0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-44,0,0,0,0,0,0,0,0,0,-1,-1,-59
7965,0,0,0,-14,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,-43,0,0,0,0,0,0,0,0,0,1,0,-58
7850,0,0,0,-12,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,0,0,0,-44,1,0,0,0,0,0,0,0,0,-2,-2,-36
