,5545,9121,5796,8767,3506,8419,7024,9052,7017,8626,5129,8243,8995,5892,8084,4297,7940,3967,8086,7541,7973,6061,8967,9001,7731,9971,5450,8317,4526,7900,8236,6578,8467,7108,7965,5615,9134,3527,1792,5439,2986,4336,171,5658,890,6423,1800,7560,3009,7850,2018,7429,974,7627,3367,7030,26,5246,2072,7739,114,5738,545,3849,2129,4357,1103,3723,2337,7680,2470,6063,2980,6266,1169,5921,2638,3482,3134,5275,668,7016,2814,7741,252,5395,7504,1192,744,1354,1415,781,2925,370,1718,3310,8829
7560,-,-,-,-,-,-,-,-,60(0.93),-,-,-,-,60(0.92),-,-,60(0.92),-,-,-,-,-,60(0.94),-,-,-,60(1.0),-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.93),60(0.91),-,-,60(0.91),-,0.0,-,-,-,-,-,-,-60(0.91),-,-,-60(0.91),-,-,-,-60(0.94),-,-,-,-,-,-,-,-,-,-60(0.91),-60(0.93),-,-,-,-,-60(0.91),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-59(0.91),-,-,-
3009,-,-,-,-,-,-,-,-,60(0.94),-,-,-,-,60(0.92),-,-,60(0.93),-,60(0.91),-,-,-,60(0.93),-,-,-,60(0.99),-,-,-,-,-,-,-,-,60(0.91),-,-,-,-,-,60(0.93),60(0.92),-,-,60(0.92),-,-,0.0,-,-,-,-,-,-60(0.91),-,-,-60(0.92),-,-,-,-60(0.95),-,-,-,-,-,-,-,-,-,-60(0.91),-60(0.93),-,-,-,-,-60(0.92),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-60(0.91),-,-60(0.91),-
7850,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,60(0.94),-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,0(0.9),-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,0(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-58(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,44(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
974,-,-,-,-,-,-,-,-,56(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,58(0.91),-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,-,-,-,-,-,58(0.91),-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-58(0.91),-,-,-,-,-,-,-,-,-,-,-58(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7627,-,-,-,-,-,-,-,-,56(0.9),-,-,-,-,0(0.9),-,-,0(0.91),-,-,-,-,-,0(0.93),-,-,-,60(0.97),-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,58(0.9),-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,0(0.91),-,-,-,0(0.92),-,-,-,-,-,-,-,-,-,-,0(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3367,-60(0.93),-,-60(0.91),-60(0.92),-60(0.92),-60(0.91),-60(0.91),-,-,-60(0.91),-60(0.9),-60(0.92),-,0(0.91),-60(0.91),-,0(0.91),-,-,-60(0.91),-,-60(0.91),0(0.93),-,-,-,-,-60(0.91),-,-,-,-,-,-,-,0(0.9),-60(0.91),0(0.9),-,-60(0.92),-,-,-,-60(0.91),-,-,-,-60(0.91),-60(0.91),-,-,-,-,-,0.0,60(0.92),60(0.9),0(0.91),-,60(0.92),60(0.92),0(0.92),-,60(0.94),-,60(0.9),-,-,60(0.92),-,60(0.92),-,0(0.94),-,60(0.92),60(0.92),60(0.91),-,-,-,-,-,0(0.9),60(0.92),-,60(0.91),-,-,60(0.91),-,-,-,-,-,-,-,-
7030,-,-,-,-,-,-,-,-,60(0.96),-,-,-,-,60(0.93),-,-,60(0.94),-,60(0.91),-,-,-,60(0.94),-,-,-,60(1.01),-,-,-,-,-,-,-,-,60(0.91),-,-,-,-,-,60(0.95),60(0.93),-,-,60(0.94),57(0.92),-,-,-,-,-,-,-,60(0.92),0.0,-,-60(0.92),-,-,-,-60(0.97),-,-,-,-,-,-,-,-,-,-60(0.92),-60(0.95),-,-,-,-,-60(0.93),-,-,-,-,-60(0.93),-,-,-,-,-,-,-,-60(0.92),-,-,-60(0.93),-,-60(0.91),-
26,-,-,-,-,-,-,-,-,60(0.92),-,-,-,-,60(0.9),-,-,60(0.9),-,-,-,-,-,60(0.91),-,-,-,60(0.97),-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.91),60(0.9),-,-,60(0.9),-,-,-,-,-,-,-,-,60(0.9),-,0.0,-60(0.9),-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-60(0.91),-,-,-,-,-60(0.9),-,-,-,-,-60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-
5246,-60(0.93),-,-60(0.91),-60(0.92),-60(0.92),-60(0.92),-60(0.91),-,-,-60(0.92),-,-60(0.93),-,0(0.92),-60(0.91),0(0.91),0(0.93),-,0(0.91),-60(0.91),-,-60(0.92),0(0.95),-,-,-,-,-60(0.92),-,-,-,-,-1(0.92),0(0.9),-,0(0.92),-60(0.92),0(0.93),-,-60(0.92),-,0(0.9),0(0.91),-60(0.91),-,-,-,-60(0.91),-60(0.92),0(0.9),-,-,-,0(0.91),0(0.91),-60(0.92),-60(0.9),0.0,-,60(0.92),60(0.92),0(0.95),-,60(0.94),-,-,0(0.9),-,60(0.92),-,60(0.92),0(0.91),0(0.97),-,60(0.92),60(0.92),60(0.91),-,-,-,-,-,0(0.91),60(0.92),-,58(0.9),0(0.91),-,60(0.92),-,-,-,0(0.9),-,-,-,-
2072,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,60(0.95),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7739,-,-,-,-,-,-,-,-,60(0.95),-,-,-,-,60(0.93),-,-,60(0.93),-,60(0.91),-,-,-,60(0.94),-,-,-,60(1.01),-,-,-,-,-,-,-,-,60(0.91),-,-,-,-,-,60(0.94),60(0.92),-,-,60(0.93),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,0.0,-,-60(0.96),-,-,-,-,-,-,-,-,-,-60(0.92),-60(0.94),-,-,-,-,-60(0.93),-,-,-,-,-60(0.93),-,-,-,-,-,-,-,-60(0.91),-,-,-60(0.92),-,-60(0.91),-
114,-,-,-,-,-,-,-,-,60(0.93),-,-,-,-,60(0.92),-,-,60(0.92),-,60(0.91),-,-,-,60(0.92),-,-,-,60(0.99),-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.93),60(0.92),-,-,60(0.91),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,-,0.0,-60(0.94),-,-,-,-,-,-,-,-,-,-60(0.91),-60(0.92),-,-,-,-,-60(0.92),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-60(0.91),-
5738,-60(0.96),0(0.9),-59(0.92),-60(0.94),-60(0.96),-60(0.95),-60(0.95),-,0(0.93),-60(0.96),0(0.91),-60(0.97),-58(0.92),0(0.94),-60(0.94),0(0.95),0(0.97),-,0(0.92),-60(0.92),-,-60(0.96),0(1.0),-,-,-,-,-60(0.95),-,-,-60(0.91),-,0(0.98),0(0.92),-,0(0.95),-60(0.96),0(0.99),-60(0.9),-60(0.97),-,0(0.93),0(0.93),-60(0.95),-57(0.9),0(0.9),0(0.93),-60(0.94),-60(0.95),0(0.91),-58(0.9),-,-58(0.91),0(0.92),0(0.92),-60(0.97),-60(0.92),0(0.95),0(0.9),-60(0.96),-60(0.94),0.0,-,60(0.98),-,60(0.92),0(0.92),58(0.9),60(0.96),-,60(0.96),0(0.93),0(1.02),-,60(0.93),60(0.96),60(0.95),-,-,-,0(0.9),-,0(0.93),60(0.95),0(0.9),58(0.91),0(0.92),-,0(0.95),-,-,-,0(0.93),-,-,0(0.9),-
545,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,60(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3849,-,-,-,-,-,-,-,-,60(0.97),-,-,-,-,60(0.95),-,-,60(0.95),-,60(0.93),-,60(0.9),-,60(0.95),60(0.9),-,-,60(1.02),-,-,-,-,-,-,-,-,60(0.93),-,-,-,-,-,60(0.96),60(0.94),-,-,60(0.95),57(0.9),-,-,-,-,-,-,-,60(0.94),-,-,60(0.94),-,-,-,60(0.98),-,0.0,-,-,-,-,-,-,-,-60(0.94),-60(0.96),-,-,-,-,-60(0.95),-,-,-,-,-60(0.95),-,-,-,-,-,-,-,-58(0.91),-,-,-60(0.93),-,-60(0.94),-
2129,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
4357,-,-,-,-,-,-,-,-,60(0.92),-,-,-,-,60(0.9),-,-,60(0.9),-,-,-,-,-,60(0.91),-,-,-,60(0.97),-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.92),60(0.91),-,-,60(0.9),-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,-,60(0.92),-,-,-,0.0,-,-,-,-,-,-,0(0.92),-,-,-,-,-60(0.91),-,-,-,-,-60(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-60(0.9),-
1103,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,0(0.92),-,-,-,60(0.94),-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,0(0.92),-,-,-,-,0.0,-,-,-,-,-,0(0.93),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
3723,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58(0.9),-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2337,-,-,-,-,-,-,-,-,60(0.95),-,-,-,-,60(0.92),-,-,60(0.93),-,60(0.91),-,-,-,60(0.93),-,-,-,60(1.0),-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,60(0.94),60(0.92),-,-,60(0.93),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,-,-,60(0.96),-,-,-,-,-,-,0.0,-,-,-60(0.92),-60(0.94),-,-,-,-,-60(0.93),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-60(0.92),-,-60(0.91),-
7680,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.95),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2470,-,-,-,-,-,-,-,-,60(0.95),-,-,-,-,60(0.93),-,-,60(0.93),-,60(0.91),-,-,-,60(0.94),-,-,-,60(1.0),-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,60(0.95),60(0.93),-,-,60(0.93),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,-,-,60(0.96),-,-,-,-,-,-,-,-,0.0,-60(0.92),-60(0.94),-,-,-,-,-60(0.93),-,-,-,-,-60(0.93),-,-,-,-,-,-,-,-,-,-,-60(0.92),-,-60(0.92),-
6063,-60(0.93),-,-60(0.91),-60(0.92),-60(0.92),-60(0.91),-60(0.91),-,-,-60(0.91),-,-60(0.92),-,0(0.91),-60(0.91),-,0(0.91),-,-,-60(0.9),-,-60(0.91),0(0.93),-,-,-,-,-60(0.91),-,-,-,-,-,-,-,0(0.91),-60(0.91),0(0.91),-,-60(0.92),-,-,-,-60(0.91),-,-,-,-60(0.91),-60(0.91),-,-,-,-,-,-,-60(0.92),-,0(0.91),-,-60(0.92),-60(0.91),0(0.93),-,-60(0.94),-,-,-,-,-60(0.92),-,-60(0.92),0.0,0(0.94),-,60(0.91),60(0.92),60(0.91),-,-,-,-,-,-,60(0.92),-,-,-,-,60(0.91),-,-,-,-,-,-,-,-
2980,-60(0.95),0(0.92),0(0.92),-60(0.93),-60(0.94),-60(0.93),-60(0.93),0(0.9),0(0.91),-60(0.94),0(0.92),-60(0.95),-58(0.9),0(0.96),-60(0.93),0(0.96),0(0.98),0(0.9),0(0.93),-60(0.91),-,-60(0.94),0(1.02),-,0(0.92),0(0.91),-,-60(0.93),-,0(0.9),-,-,-1(0.98),0(0.94),0(0.91),0(0.97),-60(0.94),0(1.0),0(0.91),-60(0.95),0(0.9),0(0.92),0(0.94),-60(0.93),0(0.91),0(0.9),0(0.91),-60(0.93),-60(0.93),0(0.94),-,-,-58(0.9),0(0.94),0(0.94),-60(0.95),-60(0.91),0(0.97),0(0.92),-60(0.94),-60(0.92),0(1.02),0(0.91),-60(0.96),0(0.91),0(0.92),0(0.93),-,-60(0.94),0(0.9),-60(0.94),0(0.94),0.0,-,60(0.92),60(0.94),60(0.93),-,0(0.92),0(0.92),0(0.92),-,0(0.94),60(0.93),0(0.92),-,0(0.94),0(0.91),60(0.93),-,-,-,0(0.94),-,-,0(0.91),-
6266,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.97),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1169,-,-,-,-,-,-,-,-,60(0.92),-,-,-,-,60(0.92),-,-,60(0.91),-,59(0.9),-,-,-,60(0.93),-,-,-,60(0.98),-,-,-,-,-,-,-,-,-,-,-,-,-60(0.9),-,60(0.93),60(0.92),-,-,60(0.91),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,-,-,60(0.93),-,-,-,-,-,-,-,-,-,60(0.91),60(0.92),-,0.0,-,-,-60(0.92),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-60(0.91),-
5921,-,-,-,-,-,-,-,-,60(0.95),-,-,-,-,60(0.92),-,-,60(0.93),-,60(0.91),-,-,-,60(0.93),-,-,-,60(1.01),-,-,-,-,-,-,-,-,60(0.91),-,-,-,-,-,60(0.94),60(0.92),-,-,60(0.93),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,60(0.92),60(0.94),-,-,0.0,-,-60(0.93),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-60(0.92),-,-60(0.91),-
2638,-,-,-,-,-,-,-,-,60(0.94),-,-,-,-,60(0.92),-,-,60(0.93),-,60(0.9),-,-,-,60(0.93),-,-,-,60(1.01),-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,60(0.94),60(0.92),-,-,60(0.92),-,-,-,-,-,-,-,-,60(0.91),-,-,60(0.91),-,-,-,60(0.95),-,-,-,-,-,-,-,-,-,60(0.91),60(0.93),-,-,-,0.0,-60(0.92),-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-60(0.9),-,-,-60(0.92),-,-60(0.91),-
3482,-60(0.94),-,-60(0.91),-60(0.93),-60(0.93),-60(0.92),-60(0.92),-,-,-60(0.92),-,-60(0.93),-,-,-60(0.91),-,-,-,-,-60(0.91),-,-60(0.92),-,-,-,-,-,-60(0.92),-,-,-,-,-,-,-,-,-60(0.92),-60(0.9),-,-60(0.93),-,-,-,-60(0.92),-,-,-,-60(0.91),-60(0.92),-,-,-,-,-,-,-60(0.93),-60(0.9),-,-,-60(0.93),-60(0.92),-,-,-60(0.95),-,-60(0.91),-,-,-60(0.93),-,-60(0.93),-,-,-,-60(0.92),-60(0.93),-60(0.92),0.0,-,-,-,-,-,60(0.92),-,58(0.9),-,-,60(0.92),-,-,-,-,-,-,-,-
3134,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,60(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5275,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,40(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,60(0.93),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7016,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.95),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2814,-60(0.93),-,-60(0.91),-60(0.93),-60(0.93),-60(0.92),-60(0.92),-,-,-60(0.92),-,-60(0.93),-,0(0.91),-60(0.91),-,0(0.91),-,-,-60(0.91),-,-60(0.92),0(0.93),-,-,-,-,-60(0.92),-,-,-,-,-1(0.9),-,-,0(0.91),-60(0.92),0(0.91),-,-60(0.93),-,-,0(0.9),-60(0.92),-,-,-,-60(0.92),-60(0.92),-,-,-,-,-,0(0.9),-60(0.93),-60(0.9),0(0.91),-,-60(0.93),-60(0.92),0(0.93),-,-60(0.95),-,-60(0.91),-,-,-60(0.92),-,-60(0.93),-,0(0.94),-,-60(0.92),-60(0.92),-60(0.92),-,-,-,-,-,0.0,60(0.92),-,60(0.91),-,-,60(0.92),-,-,-,-,-,-,-,-
7741,-,-,-,-,-,-,-,-,60(0.94),-,-,-,-,60(0.92),-,-,60(0.93),-,60(0.91),-,-,-,60(0.93),-,-,-,60(0.99),-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.94),60(0.92),-,-,60(0.92),-,-,-,-,-,-,-,-,60(0.92),-,-,60(0.92),-,-,-,60(0.95),-,-,-,-,-,-,-,-,-,60(0.92),60(0.93),-,-,-,-,60(0.92),-,-,-,-,60(0.92),0.0,-,-,-,-,-,-,-,-,-,-60(0.9),-,-60(0.91),-
252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,40(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,0(0.92),-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-
5395,-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,59(0.9),-,-,-,-,-,-,-,-,60(0.92),-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,-,-,-,-58(0.9),-,60(0.91),60(0.91),-,-,-,-,-,-,-,-,-,-,-,60(0.91),-,-,58(0.9),-,-,-,58(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58(0.9),-,-,-,-,60(0.91),-,-,0.0,-,-,-,-,-,-,-,-,-,-,-
7504,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,0(0.9),-,-,-,-,-,0(0.93),-,-,-,40(0.92),-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,0(0.92),-,-,-,-,-,-,-,-,-,-,0(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-
1192,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59(0.93),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-
744,0(0.9),-,-,-,-,-,-,-,60(0.94),-,-,-,-,60(0.92),-,-,60(0.92),-,60(0.9),-,-,-,0(0.93),-,-,-,60(1.01),-,-,-,-,-,0(0.92),-,-,60(0.9),-,0(0.91),-,-,-,60(0.94),60(0.92),-,-,60(0.92),0(0.91),-,-,-,-,-,-,-,60(0.91),-,-,60(0.92),-,-,-,0(0.95),-,-,-,-,-,-,-,-,-,60(0.91),60(0.93),-,-,-,-,60(0.92),-,-,-,-,60(0.92),-,-,-,-,-,0.0,-,-,-,-,-60(0.92),-,-60(0.91),-
1354,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-
1415,-60(0.91),-,-,-,-60(0.9),-,-,-,-,-60(0.91),-,-58(0.91),-,-,-,-,-,-,-,-,-,-60(0.91),-,-,-,-,39(0.92),-60(0.9),-,-,-,-,-,-,-,-,-59(0.91),-,-,-60(0.92),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-60(0.92),-,-,-,-60(0.91),-,-,-,-58(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-
781,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.96),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-
2925,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.91),-,-,-,-,-,0(0.93),-,-,-,60(0.96),-,-,-,-,-,-1(0.9),-,-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,-,-,0(0.93),-,-,-,-,-,-,-,-,-,-,0(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-,-,-
370,-60(0.93),-,-,-60(0.9),-60(0.92),-60(0.91),-60(0.91),-,-,-60(0.92),-,-60(0.93),-,-,-59(0.9),-,-,-,-,-,-,-60(0.92),-,-,-,-,40(0.9),-60(0.92),-,-,-,-,-,-,-,-,-60(0.92),-,-,-60(0.94),-,-,-,-60(0.92),-,-,-,-59(0.91),-60(0.91),-,-,-,-,-,-,-60(0.93),-,-,-,-60(0.92),-,-,-,-60(0.93),-,-,-,-,-60(0.92),-,-60(0.92),-,-,-,-,-60(0.92),-60(0.92),-,-,-,-,-,-,-60(0.9),-,-,-,-,-60(0.92),-,-,-,-,0.0,-,-,-
1718,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59(0.93),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0,-,-
3310,-60(0.92),-,-60(0.91),-60(0.92),-60(0.92),-60(0.91),-60(0.91),-,-,-60(0.91),-,-60(0.92),-,-,-60(0.9),-,-,-,-,-,-,-60(0.91),0(0.9),-,-,-,-,-60(0.91),-,-,-,-,-,-,-,-,-60(0.91),-,-,-60(0.91),-,-,-,-60(0.91),-,-,-,-,-60(0.91),-,-,-,-,-,-,-60(0.91),-,-,-,-60(0.91),-60(0.91),0(0.9),-,-60(0.94),-,-60(0.9),-,-,-60(0.91),-,-60(0.92),-,0(0.91),-,-60(0.91),-60(0.91),-60(0.91),-,-,-,-,-,-,-60(0.91),-,-,-,-,-60(0.91),-,-,-,-,-,-,0.0,-
8829,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.93),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0
