,9052,5658,5921,2925,6266,2986,7627,3967,7016,5615,7850,1792,7030,2980,7560,8767,3367,7024,370,8086,3527,8236,890,9121,1800,7965,3009,9971,2018,7739,8995,5395,6061,4297,7504,3310,7741,5129,6063,974,8626,2072,5738,3482,7017,171,9134,2129,6423,545,6578,4357,5892,1103,9001,2337,7680,4526,8419,3506,8243,3134,5796,668,8829,5275,7731,7900,26,8467,2470,8967,5246,7108,114,7940,1192,7973,2638,8084,252,7429,3849,8317,744,7541,1354,5439,4336,5545,1415,1169,781,1718,2814,3723,5450
9052,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-60(0.9),-,-60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-35(1.04)
5658,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-43(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-59(0.91),-,-,-,-59(0.91),-49(0.92),-43(0.91),-59(0.92),-,-,-,-,-,-,-59(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-59(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-59(0.91),-,-55(1.1)
5921,-,-,0.0,-,-,-,-,-,-,-50(0.9),-,-,-,-46(0.92),-,-,-51(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-52(0.92),-,-,-,-52(0.92),-52(0.93),-48(0.92),-53(0.93),-,-,-,-,-,-,-52(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-52(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-52(0.92),-,-60(1.09)
2925,-,-,-,0.0,-,-,-,-,-,-,-,-,47(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.91),60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-35(1.08)
6266,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-55(1.07)
2986,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-34(1.06)
7627,-,-,-,-,-,-,0.0,-,-,-,-,-,-,0(0.91),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0(0.9),-,0(0.91),-,-,-,0(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-36(1.08)
3967,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-36(1.07)
7016,-,-,-,-,-,-,-,-,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-46(0.9),-,-46(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-55(1.08)
5615,-,-,-50(0.9),-,-,-,-,-,-,0.0,-,-,60(0.94),0(0.93),-,60(0.94),-,-,-,-,0(0.91),-,-,-,-,-,60(0.95),-,-,60(0.98),-,60(0.95),-,60(0.94),-,-,-,51(0.9),-,-,-,59(0.91),0(0.92),0(0.9),0(0.94),-,60(0.91),60(0.91),0(0.92),-,-,60(0.92),-,-,-,-,-,-,60(0.91),-,60(0.94),-,-,-,-,-,-,-,60(0.92),0(0.9),60(0.94),-,-,-,-,-,-,-,-,60(0.91),-,-,60(0.99),60(0.98),60(0.95),-,-,-,-,60(0.96),-,-,-,-,-,-,-35(1.11)
7850,-,-,-,-,-,-,-,-,-,-,0.0,-,60(0.9),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.94),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60(0.93),60(0.92),59(0.91),-,-,-,-,56(0.91),-,-,-,-,-,-,-57(1.08)
