,9121,7680,8967,8419,9134,7017,9001,7016,8626,8995,6266,8829,8767,7965,9971,8086,9052,7850,2018,5129,3482,7108,974,7504,2072,7560,545,3967,114,5450,2129,6423,3527,5439,1103,7429,2337,8243,26,5615,3367,5275,2470,4336,3310,5658,3849,7030,1169,8236,3009,7627,2638,6063,668,7541,2980,5921,3134,2814,5892,5738,252,5246,3506,5545,2925,7741,1192,4357,2986,4297,744,5796,1354,5395,1415,7731,781,7900,6578,1718,8467,370,7973,1792,7940,890,4526,171,6061,1800,7739,8084,8317,7024,3723,4296
9121,0.0,6,0,56,42,0,12,19,15,0,7,4,0,19,18,-6,14,13,0,51,-11,15,0,0,40,27,0,0,41,-59,27,3,0,10,0,8,27,59,59,0,-8,0,59,0,9,42,59,51,26,5,59,14,14,0,0,19,0,51,0,0,0,0,0,0,36,56,0,28,-1,59,11,59,59,54,40,59,19,0,8,43,9,17,34,11,0,9,0,59,0,-29,12,14,59,52,59,25,11,-8
7680,6,0.0,0,35,22,-18,0,8,0,0,0,0,2,0,0,-18,0,0,-4,36,-25,0,0,-7,32,14,-7,-6,21,-55,17,2,0,0,-9,0,15,58,50,0,-20,0,53,0,-6,24,59,43,8,0,43,0,0,-16,0,0,0,31,0,-18,-14,-16,0,-17,24,45,0,14,-6,59,0,59,55,33,17,59,9,0,0,21,0,7,2,0,0,0,-10,42,0,-39,6,2,59,34,59,11,1,-5
8967,0,0,0.0,59,47,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,52,-31,0,0,0,0,45,-2,-8,42,-59,0,2,0,0,0,0,29,59,59,0,-22,0,59,0,0,42,59,49,42,0,59,0,0,-26,0,0,0,59,0,-26,0,0,0,0,34,59,0,30,-10,59,0,59,59,59,30,59,1,0,0,54,0,0,1,0,0,0,0,54,0,-59,0,0,59,59,59,42,2,-7
8419,56,35,59,0.0,0,-59,-59,-12,0,-27,-21,-36,-59,-27,-34,-59,-11,-39,-46,0,-59,-36,-44,-59,0,0,-53,-58,0,-59,-8,-59,0,0,-56,-39,0,0,5,-45,-59,-55,0,-59,-59,0,17,0,0,-23,3,0,0,-59,-50,0,-59,0,-45,-59,-59,-59,-28,-59,0,0,0,0,-52,0,-18,0,0,0,-34,0,-32,-59,-35,0,-26,-27,0,-45,-44,-28,-59,0,-56,-59,0,-27,8,0,0,-1,-28,5
9134,42,22,47,0,0.0,-59,-39,-8,0,-19,-15,-30,-59,-14,-22,-59,-9,-23,-32,0,-59,-20,-28,-48,0,0,-42,-37,0,-59,0,-44,0,0,-42,-32,0,12,6,-39,-59,-36,0,-51,-52,0,25,0,0,-17,4,0,0,-59,-38,0,-48,0,-34,-59,-59,-59,-28,-59,0,0,0,0,-43,0,-15,0,0,0,-27,7,-21,-42,-19,0,-17,-18,1,-40,-34,-16,-51,0,-43,-59,0,-18,10,0,6,0,-18,8
7017,0,-18,0,-59,-59,0.0,13,34,41,15,22,14,0,33,29,0,59,25,7,59,-7,28,12,0,55,59,4,0,59,-41,52,22,0,32,0,16,41,59,59,0,-5,12,59,17,14,59,59,59,59,24,59,24,41,0,0,47,0,59,19,0,0,0,0,0,56,59,0,50,0,59,16,59,59,59,59,59,33,0,13,59,17,36,47,19,0,23,0,59,0,-15,35,29,59,59,59,55,17,-28
9001,12,0,0,-59,-39,13,0.0,17,23,0,0,-4,0,17,9,-16,22,0,-9,47,-20,11,-4,-9,38,40,-11,-11,41,-59,35,0,0,10,-13,0,24,59,59,-10,-19,-4,59,0,-5,38,59,59,37,0,59,0,21,-13,-11,25,-11,49,-2,-15,-12,-13,-4,-16,31,59,0,30,-12,59,0,59,59,58,43,59,17,-8,0,54,-1,18,30,0,-7,0,-13,59,-8,-32,18,0,59,56,59,32,2,-49
7016,19,8,0,-12,-8,34,17,0.0,0,-10,-6,-11,0,0,0,-38,0,0,-14,15,-43,0,-11,-23,0,0,-18,-18,4,-59,0,-4,0,0,-22,0,0,45,32,-19,-38,-13,35,-26,-23,9,59,18,0,-8,25,0,0,-35,-16,0,-28,13,-14,-35,-33,-34,-10,-34,13,16,0,0,-21,29,-3,41,33,14,0,45,-6,-18,-7,0,-3,-2,0,-14,-16,0,-31,14,-18,-59,0,0,59,13,53,2,-7,-4
8626,15,0,0,0,0,41,23,0,0.0,0,0,-11,0,0,0,-43,0,0,-9,0,-46,0,-11,-19,0,0,-17,-12,0,-59,0,0,0,0,-18,0,0,11,7,-22,-43,-15,0,-36,-36,0,31,0,0,-5,5,0,0,-42,-14,0,-34,0,-9,-44,-40,-39,0,-41,0,0,0,0,-15,0,-4,0,0,0,0,0,-12,-17,0,0,0,0,1,-23,-15,0,-37,0,-18,-59,0,0,8,0,5,0,-7,2
8995,0,0,0,-27,-19,15,0,-10,0,0.0,0,0,0,0,0,-17,0,0,0,37,-22,0,0,0,20,15,-3,-3,17,-59,14,2,0,0,0,0,16,57,54,0,-19,0,51,0,0,23,59,42,9,0,42,0,0,-13,0,0,0,28,0,-15,-6,0,0,-13,27,45,0,17,-5,51,0,59,50,33,18,59,9,0,0,22,0,7,15,0,0,0,-8,42,0,-51,6,0,59,25,59,11,2,-3
6266,7,0,0,-21,-15,22,0,-6,0,0,0.0,0,0,0,0,-23,0,0,-5,32,-31,0,-4,-8,20,12,-7,-7,13,-59,11,0,0,0,-8,0,12,58,49,0,-27,-3,52,0,-5,20,59,37,8,0,43,0,0,-21,0,0,0,24,0,-22,-16,-21,0,-21,20,45,0,12,-9,47,0,58,51,28,12,59,1,-5,0,15,0,0,12,0,-5,0,-10,30,-6,-58,6,0,59,22,59,11,1,1
8829,4,0,0,-36,-30,14,-4,-11,-11,0,0,0.0,0,0,0,-15,0,0,0,38,-22,0,0,0,26,17,-3,-4,27,-59,16,2,0,0,0,0,19,59,54,0,-18,0,59,0,0,28,59,43,15,0,44,0,8,-13,0,0,0,35,0,-16,-9,0,0,-12,32,48,0,22,-5,55,0,59,54,34,15,59,9,0,0,20,0,8,17,0,0,0,0,36,0,-59,8,0,59,35,59,16,3,0
8767,0,2,0,-59,-59,0,0,0,0,0,0,0,0.0,0,0,-6,59,0,59,59,0,0,59,0,59,0,21,-5,59,-59,0,-4,0,0,0,0,0,59,59,0,0,-3,0,0,-6,59,59,59,0,-3,59,0,0,-6,0,0,0,59,-1,0,-6,0,0,0,59,0,0,59,-5,59,-2,0,-1,59,59,59,0,0,59,59,-1,-2,-1,0,0,0,0,59,0,0,59,0,59,59,0,59,59,59
7965,19,0,0,-27,-14,33,17,0,0,0,0,0,0,0.0,0,-32,0,0,-15,27,-40,0,-12,-19,22,0,-18,-22,11,-59,0,2,0,0,-23,0,0,51,38,-20,-34,-13,47,-17,-20,15,59,41,0,0,32,0,0,-32,-17,0,-26,20,0,-32,-27,-29,0,-33,20,34,0,9,-18,59,0,58,44,32,16,59,1,-15,0,0,-8,0,1,-12,-15,0,-20,42,-20,-51,0,0,59,26,55,8,-7,-27
9971,18,0,0,-34,-22,29,9,0,0,0,0,0,0,0,0.0,-35,0,0,-9,29,-44,0,-8,-18,0,14,-16,-14,16,-53,0,2,0,0,-16,0,12,59,48,0,-39,-9,59,-26,0,24,59,35,11,0,42,0,0,-39,-12,0,-23,29,0,-35,-35,-35,0,-29,20,45,0,17,-15,45,0,46,46,29,10,55,-6,-22,0,17,0,0,3,-12,-8,0,-30,24,-15,-59,5,4,59,29,59,12,1,-8
8086,-6,-18,-23,-59,-59,0,-16,-38,-43,-17,-23,-15,-6,-32,-35,0.0,59,24,9,59,-5,32,13,9,53,59,4,6,59,-35,52,24,33,33,0,18,43,59,59,6,0,14,59,17,11,59,59,59,59,21,59,30,42,0,6,46,0,59,18,0,4,6,14,0,54,59,14,50,7,59,25,59,59,59,59,59,33,11,15,59,18,40,48,20,10,21,8,59,8,-15,38,32,59,59,59,55,21,-23
9052,14,0,0,-11,-9,59,22,0,0,0,0,0,59,0,0,59,0.0,0,-8,12,-59,0,-7,-37,0,6,-13,-14,6,-56,0,0,0,0,-13,0,0,49,26,-13,-59,-13,44,-32,-5,16,59,18,0,0,27,0,0,-55,-11,0,-59,0,-13,-54,-44,-59,0,-58,11,19,0,7,-20,35,0,32,33,13,10,37,-14,-16,0,10,0,0,3,-23,-8,0,-44,15,-16,-59,0,0,59,10,59,4,-4,5
7850,13,0,0,-39,-23,25,0,0,0,0,0,0,0,0,0,24,0,0.0,-10,36,-32,0,-8,-13,26,0,-13,-15,21,-57,16,0,0,0,-15,0,0,58,48,0,-27,-3,57,0,-11,22,59,44,0,0,43,0,0,-21,-13,0,-17,33,0,-22,-19,-22,0,-22,25,48,0,14,-14,59,0,59,58,40,19,59,6,-8,0,34,0,0,1,0,-10,0,-14,52,-13,-44,0,0,59,36,59,10,-3,-25
2018,0,-4,0,-46,-32,7,-9,-14,-9,0,-5,0,59,-15,-9,9,-8,-10,0.0,43,-15,9,0,0,35,18,0,0,27,-50,19,3,8,6,0,0,22,59,57,0,-12,0,59,0,0,32,59,47,17,0,51,8,9,-6,0,12,0,42,0,-8,0,-5,0,-8,32,48,0,22,-3,59,6,59,50,38,19,59,14,0,5,25,7,14,22,7,0,6,0,45,0,-25,8,8,59,41,59,15,6,-1
5129,51,36,52,0,0,59,47,15,0,37,32,38,59,27,29,59,12,36,43,0.0,-59,-33,-42,-56,0,0,-50,-48,0,-59,0,-44,0,0,-52,-38,0,18,10,-49,-59,-47,0,-54,-56,0,56,0,0,-33,7,0,0,-59,-47,0,-57,0,-43,-59,-59,-59,-38,-59,0,0,0,0,-50,22,-28,0,0,0,-15,17,-28,-51,-37,0,-34,-27,1,-43,-44,-32,-59,0,-50,-59,0,-28,43,0,18,0,-33,59
3482,-11,-25,-31,-59,-59,-7,-20,-43,-46,-22,-31,-22,0,-40,-44,-5,-59,-32,-15,-59,0.0,36,19,15,59,59,13,12,59,-33,59,33,42,39,8,24,50,59,59,11,0,20,59,26,20,59,59,59,59,27,59,32,49,8,12,57,12,59,26,6,11,8,17,0,59,59,21,59,12,59,24,59,59,59,59,59,42,15,22,59,25,45,59,27,16,29,11,59,14,-6,44,41,59,59,59,59,25,-18
