,3527,7965,3367,8626,6578,7940,5615,8995,5275,8967,5450,8317,3506,9971,3482,7731,5892,7741,7108,7627,3849,8084,3967,7504,5658,8419,2986,7973,7560,5796,9121,5545,9001,5738,8243,3134,7680,4526,9134,6061,8829,6423,8467,2980,9052,3009,7541,4357,7850,7016,8236,7030,7900,4297,8086,7429,7739,1718,5129,171,3310,1792,6266,890,5395,1800,7024,114,5921,2018,7017,974,5439,545,5246,2470,6063,2072,4336,2129,1103,2337,1169,668,252,26,2925,1192,744,1354,2814,1415,2638,781,370,3723,8767,4296
3527,0.0,0,-57,-1,-1,0,0,0,-1,0,-42,0,0,0,-58,0,0,0,0,0,0,0,-1,0,0,0,-2,0,0,0,0,0,12,0,-1,0,0,-1,0,-1,-1,1,-1,0,-1,-1,0,0,0,-1,-1,0,0,0,-57,3,0,-1,0,-57,-1,0,-1,0,0,0,-1,0,0,0,-59,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0,-1,0,-1,-59,0,0,0,-1,-1,-6,-58
7965,0,0.0,0,0,0,0,0,0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,13,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,-55,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-56
3367,-57,0,0.0,59,0,0,0,0,0,0,-41,59,59,56,0,0,0,59,0,0,59,59,0,0,59,59,-1,0,59,59,0,59,13,0,59,0,0,0,59,59,0,6,59,0,56,59,59,59,1,56,0,59,57,59,0,4,59,0,59,0,0,0,0,59,59,0,59,59,59,0,3,0,0,0,0,59,1,56,0,59,0,59,59,0,0,59,0,0,59,59,0,27,59,0,0,0,-7,-45
8626,-1,0,59,0.0,0,-58,-59,0,0,-57,-41,-1,0,-59,-59,0,-59,0,0,0,0,0,0,-28,0,0,-1,-59,0,0,0,3,13,-58,0,0,-30,0,-1,0,0,-59,0,0,0,0,0,0,1,0,0,0,0,0,-59,-52,0,0,0,-56,-56,0,0,0,0,-27,0,0,0,0,-59,0,0,-34,-59,0,-58,0,0,0,0,0,-34,0,-31,0,0,-28,0,0,-59,-59,0,0,-59,0,-11,-59
6578,-1,0,0,0,0.0,0,0,0,0,0,-41,30,0,0,0,0,0,0,0,0,31,0,0,0,0,0,-1,0,0,0,0,3,13,0,0,0,0,0,-1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7,-57
7940,0,0,0,-58,0,0.0,0,0,0,0,-41,59,58,0,0,0,0,59,0,0,59,59,0,0,59,59,-1,0,58,59,0,59,13,0,59,0,0,0,59,0,0,5,58,0,0,59,0,59,1,0,0,59,0,59,0,4,59,0,59,0,0,0,0,57,59,0,59,59,57,0,3,0,0,0,0,59,1,0,0,59,0,57,57,0,0,59,0,0,59,57,0,0,0,0,0,0,-7,52
5615,0,0,0,-59,0,0,0.0,0,0,0,-41,59,58,0,0,0,0,59,0,0,59,59,0,0,59,59,-1,0,58,57,0,59,13,0,59,0,0,0,59,59,0,5,58,0,0,59,0,56,1,0,0,59,0,56,0,4,59,0,0,0,0,0,0,0,57,0,59,59,59,0,3,0,59,0,0,59,1,0,0,57,0,57,56,0,0,59,0,0,59,0,0,0,0,0,0,0,-7,-57
8995,0,0,0,0,0,0,0,0.0,0,0,-41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,3,13,0,0,0,0,0,-1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-57
5275,-1,0,0,0,0,0,0,0,0.0,0,-41,55,0,0,0,0,0,0,0,0,59,0,0,0,0,0,-1,0,0,0,0,3,13,0,59,0,0,0,-1,0,0,5,0,0,0,56,0,0,1,0,0,28,0,0,0,4,59,0,0,0,0,0,0,0,56,0,0,0,0,0,3,0,0,0,0,56,1,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,-7,-57
8967,0,0,0,-57,0,0,0,0,0,0.0,-41,59,57,0,0,0,0,57,0,0,59,57,0,0,57,57,-1,0,57,57,0,59,13,0,59,0,0,0,59,0,0,5,57,0,0,59,0,56,1,0,0,57,57,57,0,4,59,0,57,0,0,0,0,57,59,0,57,57,57,0,3,0,0,0,0,59,0,0,0,58,0,57,57,0,0,59,0,0,57,57,0,0,0,0,0,0,-7,-45
5450,-42,-41,-41,-41,-41,-41,-41,-41,-41,-41,0.0,59,59,41,41,41,41,59,41,41,59,59,41,41,59,59,40,41,59,41,42,59,55,41,59,41,41,42,59,41,41,47,59,41,41,59,41,59,43,41,41,59,41,55,41,45,59,41,59,6,41,41,41,55,59,41,59,59,59,42,44,41,44,41,41,59,42,41,41,55,41,59,41,41,41,59,41,41,59,55,41,41,42,41,41,41,59,-4
8317,0,0,59,-1,30,59,59,0,55,59,59,0.0,0,-59,-59,-59,-59,1,-27,0,1,1,-16,-59,0,0,-57,-59,1,-55,-55,0,-59,-59,1,0,-55,-55,-1,0,-55,-59,0,-59,-20,-16,-37,0,-54,-30,-30,1,0,-55,-59,-59,1,-55,0,-59,-59,-37,-20,0,-49,-59,1,-30,0,0,-59,-30,0,-55,-59,0,-59,0,-59,-30,-30,1,-42,-59,-55,-37,-20,-37,0,0,-59,-59,0,0,-59,-24,-7,-59
3506,0,0,59,0,0,58,58,0,0,57,59,0,0.0,-59,-59,0,-58,0,0,0,0,0,0,-28,0,0,-1,-57,0,0,0,3,-56,-58,0,0,0,0,-1,0,0,-59,0,-58,0,0,0,0,1,0,0,0,0,0,-59,-52,0,0,0,-59,-57,0,0,0,0,0,0,0,0,0,-59,0,0,-35,-58,0,-58,0,-59,0,0,0,0,0,-38,0,0,-28,0,0,-59,-59,0,0,-59,0,-4,-59
