time,low,medium,high
0,23.079,25.315,27.4158
10,23.0204,25.1927,26.7354
20,23.1006,25.2759,26.969
30,23.2026,25.2566,27.0656
40,23.2148,25.2137,27.004
50,23.185,25.1623,26.924
60,23.1044,25.1143,26.7924
70,23.0924,25.0529,26.7104
80,23.1362,25.1122,26.8282
90,23.1492,25.1306,26.8778
100,23.0582,25.1204,26.8542
110,22.9776,25.0799,26.8162
120,22.9022,25.0171,26.7016
130,22.8776,24.9553,26.5698
140,22.8974,24.9492,26.6096
150,22.8798,24.8844,26.5324
160,22.8266,24.812,26.525
170,22.7206,24.765,26.5044
180,22.679,24.7474,26.4532
190,22.636,24.6612,26.4344
200,22.691,24.6623,26.4612
210,22.636,24.6176,26.43
220,22.5414,24.5924,26.3722
230,22.4798,24.5478,26.264
240,22.4382,24.5083,26.2376
250,22.4496,24.4846,26.2356
260,22.539,24.5243,26.3184
270,22.6002,24.4826,26.3098
280,22.5976,24.461,26.3544
290,22.601,24.4656,26.3672
300,22.5478,24.4478,26.3884
310,22.55,24.4108,26.3688
320,22.6108,24.4177,26.403
330,22.6314,24.3924,26.385
340,22.6048,24.3795,26.3148
350,22.5516,24.3245,26.2896
360,22.5088,24.308,26.2252
370,22.499,24.3023,26.158
380,22.5414,24.279,26.2298
390,22.5132,24.2356,26.2016
400,22.4858,24.2109,26.208
410,22.4632,24.1172,26.1718
420,22.3994,23.9897,26.0546
430,22.3076,23.8941,25.8578
440,22.2942,23.8904,25.8492
450,22.2316,23.827,25.7704
460,22.1852,23.7421,25.7068
470,22.1912,23.7171,25.679
480,22.1986,23.7173,25.6428
490,22.1722,23.7347,25.5638
500,22.2134,23.7996,25.5064
510,22.3144,23.9006,25.522
520,22.439,23.9569,25.6736
530,22.507,24.05,25.8348
540,22.5862,24.16,25.9292
550,22.6928,24.2685,25.927
560,22.811,24.4076,26.0666
570,22.9708,24.5365,26.214
580,23.0354,24.5958,26.2364
590,23.0554,24.7035,26.346
600,23.1504,24.8605,26.3782
610,23.2308,24.9931,26.483
620,23.551,25.3811,26.9832
630,23.8794,25.8493,27.4718
640,24.1294,26.1455,28.12
650,24.3904,26.4474,28.4398
660,24.7326,26.7369,28.7746
670,25.0282,26.9967,29.1744
680,25.436,27.4223,29.7136
690,25.9986,27.909,30.3018
700,26.335,28.336,30.8338
710,26.658,28.7045,31.3236
720,27.102,29.1832,31.869
730,27.4868,29.6887,32.2666
740,28.0832,30.3507,32.9104
750,28.8148,31.1266,33.7572
760,29.257,31.6658,34.3844
770,29.4884,32.0518,34.8576
780,29.7754,32.3546,35.253
790,29.9374,32.6405,35.6088
800,30.1878,32.9514,35.988
810,30.4498,33.2897,36.3682
820,30.6552,33.5433,36.6712
830,30.7964,33.781,36.9038
840,30.9154,33.9845,37.142
850,31.1264,34.1424,37.344
860,31.3612,34.3964,37.6508
870,31.7156,34.7112,37.9976
880,31.8732,34.882,38.2154
890,31.9506,34.9964,38.3526
900,31.9526,35.0348,38.4324
910,31.9752,35.1265,38.516
920,31.9336,35.1239,38.5492
930,31.9224,35.17,38.5986
940,31.916,35.1783,38.6168
950,31.9402,35.2073,38.705
960,31.9518,35.2819,38.8112
970,32.0066,35.3779,38.9396
980,32.1226,35.5392,39.092
990,32.1708,35.6917,39.2628
1000,32.1906,35.7756,39.3672
1010,32.3118,35.8332,39.4428
1020,32.2902,35.8694,39.4872
1030,32.2724,35.8732,39.4996
