time,low,medium,high
0,26.177,30.472153846153848,34.1044
10,26.0172,30.295384615384616,33.9528
20,26.1206,30.35323076923077,34.325
30,26.1232,30.294461538461537,34.478
40,26.0642,30.291076923076922,34.6408
50,26.0354,30.290692307692307,34.6936
60,25.9338,30.186,34.706
70,25.8814,30.12123076923077,34.6906
80,26.1308,30.356846153846153,34.7916
90,26.2158,30.450615384615386,34.8872
100,26.2212,30.54653846153846,34.9002
110,26.2102,30.582076923076922,34.8652
120,26.1224,30.564153846153847,34.7856
130,26.0186,30.510615384615384,34.7006
140,26.1476,30.636923076923075,34.7922
150,26.1478,30.635384615384616,34.7112
160,26.134,30.608,34.693
170,26.1014,30.510846153846153,34.5682
180,26.0944,30.378923076923076,34.4156
190,26.0748,30.27353846153846,34.3274
200,26.0192,30.179923076923078,34.318
210,25.9044,30.011923076923075,34.2104
220,25.7814,29.952692307692306,34.0106
230,25.6502,29.833,33.9098
240,25.5162,29.714615384615385,33.7836
250,25.4196,29.557692307692307,33.655
260,25.345,29.55969230769231,33.5896
270,25.2706,29.473384615384614,33.4386
280,25.2092,29.395153846153846,33.3082
290,25.0988,29.306538461538462,33.1776
300,25.0122,29.219,33.1046
310,24.9124,29.153076923076924,33.0286
320,25.0716,29.30930769230769,33.2554
330,25.0614,29.277153846153848,33.2432
340,24.992,29.15776923076923,33.1868
350,24.8436,29.053538461538462,33.0986
360,24.7916,28.93123076923077,32.9832
370,24.7204,28.839153846153845,32.9112
380,24.6706,28.896846153846155,32.9394
390,24.5868,28.853923076923078,32.7856
400,24.5346,28.723692307692307,32.6282
410,24.4524,28.63323076923077,32.5172
420,24.384,28.505153846153846,32.4088
430,24.2924,28.39369230769231,32.3222
440,24.2556,28.390846153846155,32.3096
450,24.2044,28.314307692307693,32.217
460,24.1136,28.205076923076923,32.1146
470,24.0068,28.096846153846155,32.0178
480,23.894,27.974,31.906
490,23.7972,27.944307692307692,31.8436
500,23.859,28.017,31.9086
510,23.8372,27.985846153846154,31.808
520,23.85,27.920153846153845,31.6838
530,23.7884,27.856692307692306,31.6292
540,23.7066,27.804384615384617,31.5454
550,23.6696,27.737846153846153,31.4698
560,23.7136,27.784692307692307,31.5178
570,23.6628,27.743615384615385,31.4944
580,23.635,27.70646153846154,31.3878
590,23.6532,27.69523076923077,31.3484
600,23.6186,27.709230769230768,31.3266
610,23.6816,27.728153846153845,31.3778
620,23.753,27.87823076923077,31.4458
630,23.76,27.920692307692306,31.5224
640,23.7746,27.932,31.5526
650,23.8054,27.95823076923077,31.5514
660,23.8224,27.965615384615386,31.5594
670,23.8502,27.98,31.562
680,23.8888,28.07669230769231,31.6794
690,23.9094,28.121307692307692,31.796
700,23.9048,28.13530769230769,31.8724
710,23.9012,28.172615384615384,31.9532
720,23.9442,28.26123076923077,32.0396
730,23.9612,28.422076923076922,32.1708
740,24.123,28.671,32.4256
750,24.2292,28.900307692307692,32.7654
760,24.2562,29.017384615384614,32.8146
770,24.2102,29.037923076923075,32.8836
780,24.1338,29.117923076923077,32.975
790,24.0718,29.21176923076923,32.9594
800,24.065,29.281307692307692,33.0504
810,24.183,29.428384615384616,33.1628
820,24.2862,29.52046153846154,33.2144
830,24.404,29.610307692307693,33.336
840,24.539,29.769,33.493
850,24.6328,29.880076923076924,33.6344
860,24.8984,30.01630769230769,33.9362
870,25.2548,30.314230769230768,34.385
880,25.5102,30.610846153846154,34.7184
890,25.6468,30.855615384615383,34.9896
900,25.8002,31.08276923076923,35.2512
910,25.9608,31.274384615384616,35.4798
920,26.0268,31.35676923076923,35.531
930,26.1696,31.52123076923077,35.6866
940,26.3956,31.716615384615384,35.8802
950,26.5914,31.92776923076923,36.1032
960,26.8236,32.205615384615385,36.3676
970,26.9642,32.497692307692304,36.6774
980,27.1896,32.83323076923077,37.0634
990,27.4624,33.20884615384615,37.5314
1000,27.6908,33.510384615384616,37.931
1010,28.0152,33.771846153846155,38.257
1020,28.2276,34.03846153846154,38.5558
1030,28.4924,34.306615384615384,38.8878
1040,28.7922,34.58592307692307,39.2032
1050,29.0552,34.88415384615384,39.5392
1060,29.3108,35.121,39.8178
1070,29.5816,35.413384615384615,40.121
1080,29.8366,35.69538461538462,40.3404
1090,30.1018,35.974923076923076,40.641
1100,30.4034,36.26684615384615,40.9002
1110,30.665,36.50446153846154,41.137
1120,30.8264,36.66946153846154,41.2114
1130,31.0612,36.856153846153845,41.3132
1140,31.241,36.992615384615384,41.4156
1150,31.3626,37.113615384615386,41.4948
1160,31.5208,37.22923076923077,41.5954
1170,31.6264,37.33046153846154,41.66
1180,31.742,37.42115384615385,41.6964
1190,31.8924,37.508538461538464,41.7214
1200,32.0268,37.60007692307693,41.7756
1210,32.1054,37.68192307692308,41.857
1220,32.2488,37.823692307692305,41.9398
1230,32.3874,37.90246153846154,41.9188
1240,32.4422,37.96776923076923,41.8816
1250,32.509,38.00846153846154,41.8972
1260,32.5666,38.03376923076923,41.8904
1270,32.5754,38.04392307692308,41.9446
1280,32.6238,38.101,41.97
1290,32.633,38.10207692307692,41.9476
1300,32.6464,38.08184615384615,41.9152
1310,32.7112,38.07407692307692,41.9106
1320,32.712,38.07323076923077,41.8814
1330,32.749,38.076,41.8728
1340,32.8846,38.16869230769231,41.933
1350,32.973,38.217,41.986
1360,32.9846,38.16961538461538,41.9578
1370,32.992,38.16615384615385,41.9374
1380,32.997,38.14784615384615,41.8828
1390,33.032,38.148153846153846,41.8534
1400,33.111,38.19230769230769,41.8534
1410,33.1196,38.20630769230769,41.8436
