time,low,medium,high
0,27.1748,30.5384,33.2786
10,27.0972,30.4459,33.0368
20,27.2032,30.613,33.3378
30,27.1652,30.6385,33.4424
40,27.132,30.6603,33.4778
50,27.1076,30.6541,33.4988
60,27.123,30.6229,33.4508
70,27.092,30.567,33.4014
80,27.1272,30.6956,33.6294
90,27.219,30.7639,33.7088
100,27.2418,30.7859,33.8106
110,27.2908,30.804,33.825
120,27.278,30.7697,33.7926
130,27.2344,30.7475,33.7026
140,27.298,30.8323,33.8002
150,27.3118,30.7878,33.7794
160,27.2642,30.7084,33.7224
170,27.1504,30.5875,33.6306
180,27.0066,30.4485,33.4848
190,26.8554,30.3201,33.3188
200,26.8016,30.227,33.266
210,26.7046,30.1005,33.1714
220,26.5408,29.9455,33.0424
230,26.422,29.8498,32.886
240,26.3602,29.7511,32.7086
250,26.3088,29.6982,32.4196
260,26.2704,29.6779,32.3816
270,26.123,29.5612,32.2282
280,26.0984,29.4411,32.1162
290,26.0288,29.3802,32.0784
300,25.992,29.3321,32.0454
310,25.9284,29.2894,31.9776
320,25.987,29.4037,32.1724
330,25.9606,29.3966,32.1408
340,25.8944,29.3297,32.1454
350,25.855,29.2777,32.0544
360,25.8168,29.21,31.955
370,25.7422,29.1757,31.9372
380,25.8048,29.2471,32.0534
390,25.697,29.1942,31.9522
400,25.5902,29.115,31.861
410,25.5122,29.0268,31.7738
420,25.4742,28.9303,31.64
430,25.4106,28.813,31.567
440,25.3862,28.7671,31.5708
450,25.3324,28.697,31.4668
460,25.2844,28.6351,31.3726
470,25.2312,28.5648,31.3006
480,25.176,28.5116,31.1914
490,25.1844,28.4515,31.1904
500,25.213,28.4495,31.2492
510,25.2198,28.4543,31.26
520,25.2142,28.4475,31.2012
530,25.1596,28.4159,31.1706
540,25.1638,28.4136,31.1564
550,25.1236,28.4696,31.1378
560,25.2376,28.5523,31.2288
570,25.2954,28.5849,31.246
580,25.3088,28.617,31.2338
590,25.3866,28.6331,31.28
600,25.4226,28.6684,31.2482
610,25.3768,28.7281,31.3266
620,25.4292,28.8462,31.4286
630,25.6052,29.0706,31.6782
640,25.7912,29.1537,31.7698
650,25.9946,29.2501,31.933
660,26.1918,29.3141,32.07
670,26.3686,29.4201,32.2528
680,26.5828,29.5564,32.3884
690,26.7992,29.7315,32.5986
700,27.0346,29.8536,32.7138
710,27.3012,30.0205,32.9638
720,27.6162,30.2401,33.2208
730,27.8902,30.4362,33.3922
740,28.4716,30.9532,33.9228
750,29.1078,31.6389,34.7476
760,29.5064,32.1399,35.3032
770,29.8124,32.5783,35.7016
780,30.1284,33.0428,36.0442
790,30.4394,33.4817,36.4252
800,30.8546,33.9542,36.964
810,31.366,34.6485,37.6752
820,31.8172,35.2258,38.233
830,32.2934,35.7149,38.7984
840,32.767,36.293,39.4434
850,33.175,36.7699,40.0666
860,33.738,37.3685,40.6764
870,34.4594,38.2343,41.5682
880,34.9206,38.8883,42.38
890,35.26,39.2922,42.9852
900,35.5264,39.6263,43.523
910,35.7188,39.843,43.8756
920,35.8364,39.9436,43.9912
930,35.9996,40.1408,44.23
940,36.1692,40.307,44.449
950,36.274,40.4539,44.5656
960,36.4028,40.5955,44.7138
970,36.5368,40.7079,44.8216
980,36.7344,40.9208,44.9794
990,36.876,41.138,45.1982
1000,36.9244,41.261,45.286
1010,36.9326,41.2803,45.3178
1020,36.9246,41.2725,45.2966
1030,36.8858,41.238,45.2642
1040,36.8212,41.1794,45.2218
1050,36.7614,41.1483,45.2502
1060,36.7044,41.1122,45.2456
1070,36.6672,41.1202,45.2352
1080,36.6768,41.1719,45.2806
1090,36.7064,41.2964,45.4178
1100,36.8266,41.4603,45.5826
1110,36.9268,41.6157,45.7704
1120,36.9594,41.6875,45.8466
1130,36.9242,41.7759,45.9432
1140,36.9794,41.786,45.9528
1150,36.9286,41.7956,45.9626
1160,36.889,41.817,45.9636
1170,36.8256,41.8311,45.9668
1180,36.766,41.7558,45.939
1190,36.6958,41.7283,45.9332
1200,36.6628,41.7359,45.9466
1210,36.6776,41.7441,45.9476
1220,36.7244,41.7286,45.9068
1230,36.6934,41.6772,45.8918
1240,36.5754,41.5816,45.8316
1250,36.4722,41.5673,45.799
1260,36.416,41.5523,45.7738
1270,36.3804,41.3692,45.7426
1280,36.352,41.3831,45.7324
1290,38.0852,41.5428,45.7202
1300,38.0318,41.509,45.6992
1310,37.9586,41.4711,45.6722
1320,37.9692,41.4417,45.6278
1330,38.0086,41.3932,45.6342
1340,38.1124,41.5287,45.7138
1350,38.1202,41.5542,45.7142
1360,38.087,41.5489,45.6994
1370,38.0532,41.5369,45.6932
1380,38.0346,41.533,45.6682
1390,38.042,41.5407,45.6252
1400,38.0556,41.5675,45.6848
1410,38.0416,41.5465,45.6558
1420,38.0316,41.5682,45.6726
1430,38.0698,41.5785,45.682
1440,38.0734,41.5917,45.6952
1450,38.1096,41.5939,45.765
1460,38.1932,41.6492,45.8408
1470,38.2788,41.6583,45.854
1480,38.3162,41.676,45.8298
