time,low,medium,high
0,26.2075,29.153166666666667,31.522
10,26.070833333333333,29.03475,31.395166666666668
20,26.261166666666668,29.1565,31.636
30,26.2855,29.16325,31.729833333333332
40,26.235,29.177333333333333,31.78933333333333
50,26.201,29.1325,31.7545
60,26.147666666666666,29.027,31.642166666666668
70,26.1775,28.950666666666667,31.564
80,26.291833333333333,29.158,31.671666666666667
90,26.287333333333333,29.193833333333334,31.688333333333333
100,26.2965,29.23325,31.628
110,26.315833333333334,29.192333333333334,31.581
120,26.232833333333332,29.120833333333334,31.536833333333334
130,26.17,29.059083333333334,31.510166666666667
140,26.266666666666666,29.13825,31.628166666666665
150,26.222833333333334,29.132833333333334,31.601333333333333
160,26.143166666666666,29.041333333333334,31.582333333333334
170,26.049166666666668,28.920416666666668,31.523666666666667
180,25.889166666666668,28.80725,31.376833333333334
190,25.771333333333335,28.6965,31.238
200,25.785166666666665,28.667916666666667,31.195166666666665
210,25.680666666666667,28.585333333333335,31.0795
220,25.551,28.467833333333335,30.907
230,25.393666666666668,28.376416666666668,30.795666666666666
240,25.3015,28.267166666666668,30.7005
250,25.1915,28.16433333333333,30.570333333333334
260,25.172333333333334,28.169333333333334,30.636333333333333
270,25.151666666666667,28.127333333333333,30.6085
280,25.105666666666668,28.017666666666667,30.628333333333334
290,25.050833333333333,27.9365,30.558
300,24.9715,27.88925,30.460833333333333
310,24.896333333333335,27.85175,30.387
320,24.985833333333332,27.96775,30.557833333333335
330,24.878,27.906916666666667,30.4895
340,24.798833333333334,27.802,30.4355
350,24.738666666666667,27.75225,30.372
360,24.659166666666668,27.638083333333334,30.240333333333332
370,24.513333333333332,27.558333333333334,30.1425
380,24.442833333333333,27.542333333333332,30.209833333333332
390,24.346,27.435416666666665,30.150666666666666
400,24.307,27.34225,30.0125
410,24.212,27.237,29.915666666666667
420,24.094666666666665,27.123,29.777833333333334
430,23.962,27.005583333333334,29.655666666666665
440,23.915333333333333,26.924416666666666,29.6295
450,23.847333333333335,26.82,29.538666666666668
460,23.728166666666667,26.732083333333332,29.386666666666667
470,23.625166666666665,26.622,29.276
480,23.53933333333333,26.499333333333333,29.1555
490,23.507166666666667,26.414583333333333,29.057333333333332
500,23.542166666666667,26.473,29.113666666666667
510,23.512666666666668,26.462666666666667,29.125666666666667
520,23.494,26.419083333333333,29.039166666666667
530,23.4435,26.38425,28.944166666666668
540,23.395666666666667,26.34025,28.8525
550,23.346,26.301416666666668,28.783333333333335
560,23.369666666666667,26.3415,28.831166666666668
570,23.336333333333332,26.3065,28.7785
580,23.322333333333333,26.263083333333334,28.742833333333333
590,23.3235,26.235416666666666,28.7075
600,23.329166666666666,26.176666666666666,28.676333333333332
610,23.314166666666665,26.169416666666667,28.6275
620,23.362,26.262833333333333,28.6545
630,23.395833333333332,26.327416666666668,28.657
640,23.3785,26.336,28.646
650,23.4065,26.3455,28.626666666666665
660,23.401166666666665,26.3325,28.6275
670,23.397666666666666,26.344916666666666,28.6325
680,23.4955,26.440916666666666,28.6985
690,23.531833333333335,26.491,28.733
700,23.569333333333333,26.52375,28.7465
710,23.723,26.556416666666667,28.7555
720,23.816166666666668,26.633583333333334,28.811
730,23.8905,26.662416666666665,28.894833333333334
740,24.111666666666668,26.868666666666666,29.144833333333334
750,24.279166666666665,27.078916666666668,29.370166666666666
760,24.3655,27.1945,29.464
770,24.437,27.2845,29.541666666666668
780,24.538833333333333,27.388583333333333,29.635666666666665
790,24.639333333333333,27.470333333333333,29.690166666666666
800,24.688166666666667,27.52525,29.722666666666665
810,24.720666666666666,27.62,29.929833333333335
820,24.765833333333333,27.67325,30.043333333333333
830,24.629,27.80275,30.127166666666668
840,24.622666666666667,27.855916666666666,30.188833333333335
850,24.594166666666666,27.92725,30.188166666666667
860,24.6435,28.014083333333332,30.044166666666666
870,24.6685,28.2015,29.9835
880,24.6865,28.294,29.97683333333333
890,24.729833333333332,28.346916666666665,29.955666666666666
900,24.797833333333333,28.401666666666667,29.998
910,24.845,28.462666666666667,30.045333333333332
920,24.857333333333333,28.36725,29.944333333333333
930,24.9235,28.435666666666666,29.969666666666665
940,25.045666666666666,28.480333333333334,30.018833333333333
950,25.191833333333335,28.565583333333333,30.140833333333333
960,25.330333333333332,28.723083333333335,30.2725
970,25.4765,28.878166666666665,30.386666666666667
980,25.737,29.098916666666668,30.5605
990,26.059166666666666,29.46075,30.956666666666667
1000,26.312666666666665,29.767333333333333,31.35
1010,26.5655,30.094416666666667,31.657833333333333
1020,26.828333333333333,30.393833333333333,31.9565
1030,27.030833333333334,30.67716666666667,32.2545
1040,27.197666666666667,30.923416666666668,32.525
1050,27.453,31.178,32.81766666666667
1060,27.675666666666668,31.456416666666666,33.11783333333333
1070,27.9415,31.731833333333334,33.4425
1080,28.1405,32.02466666666667,33.762
1090,28.3445,32.2835,34.1055
1100,28.688833333333335,32.58275,34.45916666666667
1110,28.981666666666666,32.882333333333335,34.7925
1120,29.2145,33.15833333333333,35.092666666666666
1130,29.375,33.39608333333333,35.370666666666665
1140,29.506333333333334,33.593916666666665,35.60783333333333
1150,29.631166666666665,33.76133333333333,35.81466666666667
1160,29.7505,33.944,36.0375
1170,29.842,34.08025,36.22116666666667
1180,29.926833333333335,34.22841666666667,36.43816666666667
1190,30.008666666666667,34.378,36.63183333333333
1200,30.11,34.507666666666665,36.8025
1210,30.219166666666666,34.64266666666666,36.99633333333333
1220,30.458,34.8205,37.262
1230,30.609333333333332,35.01025,37.54
1240,30.715,35.07716666666666,37.709833333333336
1250,30.757,35.138666666666666,37.8435
