time,low,medium,high
0,21.2402,23.384818181818183,26.0856
10,21.135,23.298,24.8812
20,21.1922,23.355,25.084
30,21.1966,23.336454545454547,25.0686
40,21.1382,23.272181818181817,25.0268
50,21.1242,23.22472727272727,24.937
60,21.0274,23.19609090909091,24.8516
70,20.9776,23.154454545454545,24.79
80,21.0548,23.239,24.78
90,21.0602,23.231,24.7226
100,21.1146,23.159545454545455,24.6568
110,21.0866,23.13418181818182,24.641
120,21.0126,23.049272727272726,24.5428
130,20.9508,22.999727272727274,24.4974
140,20.9888,22.983818181818183,24.5112
150,21.0126,22.914363636363635,24.4688
160,21.0308,22.863272727272726,24.4142
170,21.0306,22.843636363636364,24.3658
180,20.9702,22.76909090909091,24.2346
190,20.9134,22.712545454545456,24.1394
200,20.8382,22.67381818181818,24.0666
210,20.7598,22.599363636363638,23.9934
220,20.7266,22.516636363636362,23.9188
230,20.6854,22.418363636363637,23.8016
240,20.655,22.352272727272727,23.7362
250,20.6986,22.296363636363637,23.6838
260,20.739,22.335636363636365,23.7632
270,20.713,22.289272727272728,23.784
280,20.7208,22.292454545454547,23.77
290,20.754,22.27,23.7594
300,20.7894,22.237363636363636,23.6558
310,20.7088,22.211181818181817,23.6154
320,20.7468,22.208454545454547,23.6582
330,20.7486,22.174454545454545,23.667
340,20.7444,22.15627272727273,23.5832
350,20.748,22.148363636363637,23.5288
360,20.6556,22.09972727272727,23.427
370,20.6382,22.043727272727274,23.3982
380,20.6278,22.06881818181818,23.4612
390,20.577,22.040545454545455,23.4538
400,20.5142,21.951454545454546,23.3564
410,20.4974,21.835545454545453,23.1964
420,20.3644,21.740454545454547,23.0432
430,20.2202,21.609909090909092,22.882
440,20.1642,21.576727272727272,22.8614
450,20.0246,21.48209090909091,22.7302
460,19.9524,21.377363636363636,22.615
470,19.8886,21.324272727272728,22.5522
480,19.8198,21.256818181818183,22.4454
490,19.7428,21.202272727272728,22.3298
500,19.7522,21.24290909090909,22.4382
510,19.7942,21.230363636363638,22.4638
520,19.7994,21.20918181818182,22.4454
530,19.748,21.164363636363635,22.4056
540,19.7294,21.146272727272727,22.3472
550,19.6968,21.1,22.34
560,19.7154,21.150363636363636,22.3774
570,19.7096,21.173272727272728,22.4222
580,19.6652,21.171727272727274,22.423
590,19.7036,21.201454545454546,22.4624
600,19.7684,21.26081818181818,22.505
610,19.8052,21.35490909090909,22.5726
620,19.941,21.503545454545456,22.7172
630,20.0814,21.660636363636364,22.8666
640,20.2674,21.734363636363636,22.9758
650,20.3042,21.783454545454546,23.026
660,20.3028,21.826090909090908,23.0598
670,20.326,21.875,23.1008
680,20.395,21.958363636363636,23.2546
690,20.4476,22.029818181818182,23.3968
700,20.4698,22.086909090909092,23.4546
710,20.5324,22.12381818181818,23.5412
720,20.5542,22.16618181818182,23.6582
730,20.508,22.19727272727273,23.7606
740,20.5628,22.306363636363635,23.928
750,20.6,22.45009090909091,24.0448
760,20.5862,22.550272727272727,24.127
770,20.5388,22.66918181818182,24.2452
780,20.4292,22.753636363636364,24.3114
790,20.3942,22.84090909090909,24.4724
800,20.4032,22.908727272727273,24.5472
810,20.5216,23.076090909090908,24.7102
820,20.5792,23.21518181818182,24.8568
830,20.655,23.330545454545454,25.0188
840,20.7822,23.42218181818182,25.2268
850,20.843,23.531454545454544,25.4244
860,21.0046,23.691727272727274,25.6476
870,21.2808,23.90772727272727,26.0092
880,21.4192,24.13290909090909,26.2896
890,21.4856,24.33981818181818,26.561
900,21.6032,24.534454545454544,26.8072
910,21.7382,24.72909090909091,27.0682
920,21.8632,24.87318181818182,27.2442
930,21.9656,25.050363636363635,27.4572
940,22.0396,25.204,27.678
950,22.2302,25.412363636363636,27.9126
960,22.3212,25.60009090909091,28.1692
970,22.4656,25.81490909090909,28.4852
980,22.7164,26.106272727272728,28.8736
990,22.9032,26.339727272727274,29.2026
1000,23.0334,26.533727272727273,29.4788
1010,23.1174,26.71181818181818,29.7186
1020,23.179,26.84,29.952
1030,23.3116,26.97118181818182,30.2
1040,23.4198,27.138545454545454,30.4414
1050,23.469,27.273454545454545,30.6384
1060,23.5312,27.383636363636363,30.8294
1070,23.6094,27.51818181818182,31.024
1080,23.7016,27.630909090909093,31.1728
1090,23.7254,27.74118181818182,31.337
1100,23.8476,27.953,31.5972
1110,23.9644,28.118,31.8184
1120,24.0018,28.184454545454546,31.9892
1130,24.0592,28.23809090909091,32.1326
1140,24.0926,28.306,32.2632
1150,24.1112,28.357454545454544,32.3556
1160,24.1274,28.424636363636363,32.5282
1170,24.1686,28.476636363636363,32.6382
1180,24.2022,28.507727272727273,32.727
1190,24.188,28.54090909090909,32.7746
1200,24.2106,28.567636363636364,32.8406
1210,24.185,28.583909090909092,32.921
1220,24.1838,28.663,33.0914
1230,24.1662,28.735454545454544,33.2114
1240,24.2694,28.782272727272726,33.2658
1250,24.2842,28.83,33.3594
1260,24.2624,28.86090909090909,33.372
1270,24.211,28.867454545454546,33.4284
1280,24.229,28.922090909090908,33.4668
1290,24.1778,28.966636363636365,33.529
1300,24.1848,28.975181818181817,33.553
1310,24.1684,28.993181818181817,33.6508
1320,24.194,28.992727272727272,33.7196
1330,24.1606,28.99027272727273,33.7452
1340,24.1836,29.036454545454546,33.8204
1350,24.1724,29.10981818181818,33.8844
1360,24.2306,29.12990909090909,33.909
1370,24.2408,29.102272727272727,33.9246
1380,24.2238,29.08190909090909,33.91
1390,24.2216,29.074727272727273,33.8872
1400,24.2376,29.079818181818183,33.9216
1410,24.2226,29.047545454545453,33.8794
