time,low,medium,high
0,23.5,25.96872727272727,30.5452
10,23.4428,25.822545454545455,30.0196
20,23.5446,26.009090909090908,30.221
30,23.6038,26.08927272727273,30.3562
40,23.586,26.07,30.4288
50,23.552,26.05290909090909,30.4486
60,23.5084,25.98590909090909,30.495
70,23.4926,25.944545454545455,30.5342
80,23.6194,26.114,30.7834
90,23.6724,26.162727272727274,30.838
100,23.6902,26.152636363636365,30.854
110,23.6176,26.141727272727273,30.8052
120,23.637,26.05518181818182,30.7222
130,23.5922,25.985272727272726,30.6668
140,23.6252,25.962090909090907,30.7034
150,23.5954,25.909545454545455,30.6864
160,23.562,25.91090909090909,30.6756
170,23.4858,25.877,30.615
180,23.4102,25.798909090909092,30.5846
190,23.3984,25.772636363636362,30.6076
200,23.4292,25.78181818181818,30.659
210,23.411,25.74490909090909,30.6326
220,23.3956,25.690272727272728,30.5736
230,23.3668,25.63381818181818,30.5556
240,23.3964,25.547272727272727,30.5356
250,23.2864,25.47881818181818,30.4538
260,23.3038,25.500090909090908,30.5142
270,23.3106,25.454272727272727,30.5004
280,23.2904,25.424545454545456,30.4686
290,23.2934,25.426363636363636,30.4108
300,23.29,25.388727272727273,30.3456
310,23.306,25.37572727272727,30.2772
320,23.3296,25.406363636363636,30.2184
330,23.3042,25.36709090909091,30.217
340,23.3074,25.334363636363637,30.1802
350,23.3072,25.298181818181817,30.191
360,23.2752,25.281545454545455,30.166
370,23.2782,25.250545454545456,30.0852
380,23.3644,25.279454545454545,30.0352
390,23.4044,25.266181818181817,30.0348
400,23.4074,25.235818181818182,30.002
410,23.3922,25.250545454545456,29.9522
420,23.381,25.198,30.0
430,23.3034,25.13081818181818,29.959
440,23.3132,25.160545454545453,30.0186
450,23.296,25.152818181818184,30.0284
460,23.239,25.08190909090909,29.9824
470,23.2354,25.07409090909091,29.9724
480,23.2432,25.079636363636364,29.8556
490,23.256,25.033727272727273,29.7294
500,23.257,25.126363636363635,29.769
510,23.3688,25.251,29.829
520,23.4328,25.29009090909091,29.857
530,23.4434,25.314454545454545,29.7808
540,23.4638,25.359454545454547,29.7782
550,23.5344,25.427,29.7348
560,23.6092,25.586545454545455,29.8016
570,23.6522,25.73690909090909,29.8488
580,23.7064,25.81990909090909,29.9146
590,23.756,25.983636363636364,30.0718
600,23.8642,26.095454545454544,30.156
610,23.978,26.254,30.3064
620,24.364,26.71818181818182,30.5916
630,24.9636,27.230363636363638,31.1416
640,25.2606,27.51381818181818,31.5594
650,25.5838,27.798909090909092,31.8912
660,25.8294,28.075818181818182,32.1912
670,26.245,28.333545454545455,32.508
680,26.6436,28.80318181818182,32.9514
690,27.1794,29.386272727272726,33.384
700,27.5542,29.81472727272727,33.7028
710,27.9134,30.238454545454545,34.0756
720,28.3944,30.74609090909091,34.481
730,28.809,31.218636363636364,34.8332
740,29.3798,31.793181818181818,35.53
750,30.0754,32.53245454545455,36.5212
760,30.5598,33.02345454545455,37.1438
770,30.8976,33.33372727272727,37.6172
780,31.2366,33.64336363636364,37.9916
790,31.3896,33.85636363636364,38.3344
800,31.614,34.106818181818184,38.641
810,31.8416,34.45736363636364,39.0032
820,32.0894,34.71454545454545,39.3116
830,32.2008,34.86154545454546,39.5666
840,32.269,35.01654545454546,39.8426
850,32.4028,35.16027272727273,40.001
860,32.5894,35.36590909090909,40.132
870,32.7998,35.61154545454546,40.411
880,32.885,35.73290909090909,40.5572
890,32.952,35.780181818181816,40.6172
900,32.8496,35.75,40.691
910,32.8672,35.72172727272727,40.7018
920,32.8264,35.63827272727273,40.5872
930,32.9962,35.566,40.5644
940,32.906,35.52254545454545,40.5366
950,32.8916,35.53572727272727,40.573
960,31.453,35.63845454545454,40.6404
970,31.4334,35.73927272727273,40.734
980,31.494,35.89936363636364,40.8798
990,31.4278,36.028454545454544,41.0568
1000,31.4076,36.08681818181818,41.1706
1010,31.322,36.13981818181818,41.217
1020,31.277,36.181363636363635,41.2414
1030,31.4164,36.221909090909094,41.2832
1040,32.357,36.23163636363636,41.326
1050,32.682,36.40509090909091,41.342
1060,32.556,36.42490909090909,41.2798
1070,32.5382,36.41518181818182,41.2668
1080,32.4536,36.43681818181818,41.2556
1090,32.3154,36.402545454545454,41.2698
1100,32.1718,36.43263636363636,41.2858
1110,32.0688,36.40990909090909,41.2502
1120,31.8174,36.33027272727273,41.1416
1130,31.7722,36.358909090909094,41.1428
1140,31.7346,36.381727272727275,41.1728
1150,31.652,36.39263636363636,41.1762
1160,31.5794,36.39963636363636,41.233
1170,31.4972,36.411272727272724,41.2272
1180,31.3998,36.285909090909094,41.0864
1190,31.3308,36.414545454545454,41.1868
1200,31.2666,36.433,41.1798
1210,31.2676,36.434363636363635,41.1918
1220,31.255,36.491181818181815,41.2714
1230,31.1906,36.506,41.2838
1240,31.1858,36.500454545454545,41.2646
1250,31.1874,36.508545454545455,41.2196
1260,31.057,36.480636363636364,40.8814
1270,31.0894,36.426272727272725,41.2128
1280,31.1102,36.492363636363635,41.2258
1290,31.1006,36.464636363636366,41.2386
1300,31.075,36.41645454545455,41.2162
1310,31.0372,36.42936363636364,41.228
1320,31.0154,36.45490909090909,41.227
1330,31.0082,36.47509090909091,41.2638
1340,31.037,36.51790909090909,41.3322
1350,31.0538,36.54809090909091,41.3494
1360,31.0098,36.54818181818182,41.32
1370,30.9608,36.52090909090909,41.348
1380,30.8968,36.438545454545455,41.2674
1390,30.869,36.37190909090909,41.2684
1400,30.8244,36.34163636363636,41.2576
1410,30.6774,36.25427272727273,41.1604
1420,30.5936,36.182818181818185,41.089
