time,low,medium,high
0,22.5008,24.5564,26.9512
10,22.4876,24.5164,26.8444
20,22.716,24.7641,27.0742
30,22.7522,24.8664,27.204
40,22.7432,24.8772,27.2382
50,22.7624,24.8675,27.2642
60,22.7248,24.8413,27.2356
70,22.7364,24.8198,27.131
80,22.9308,25.0588,27.3214
90,23.0016,25.1893,27.4
100,23.0228,25.2198,27.4924
110,22.9954,25.1944,27.5216
120,22.9656,25.1351,27.458
130,22.9024,25.0855,27.45
140,22.9456,25.1248,27.4916
150,22.8764,25.1346,27.4266
160,22.7938,25.0714,27.3336
170,22.7716,24.9954,27.229
180,22.7286,24.899,27.149
190,22.6892,24.8182,27.0926
200,22.7362,24.8497,27.0974
210,22.6752,24.7974,27.0252
220,22.5892,24.7395,26.9982
230,22.5516,24.6435,26.9444
240,22.5178,24.5751,26.8612
250,22.4942,24.5132,26.7904
260,22.525,24.5899,26.8052
270,22.5374,24.5671,26.7422
280,22.5112,24.5458,26.6814
290,22.515,24.5232,26.6292
300,22.4816,24.4527,26.5712
310,22.458,24.4198,26.5166
320,22.5078,24.4945,26.6262
330,22.4738,24.4979,26.5904
340,22.4348,24.4377,26.5222
350,22.3512,24.4088,26.4688
360,22.3154,24.3774,26.4258
370,22.3276,24.3398,26.4464
380,22.3116,24.4017,26.5192
390,22.2888,24.3971,26.5018
400,22.2894,24.3886,26.4646
410,22.3376,24.3695,26.4102
420,22.3266,24.345,26.3712
430,22.3222,24.3211,26.3126
440,22.3766,24.3556,26.3848
450,22.385,24.344,26.4206
460,22.4248,24.3255,26.422
470,22.4526,24.3774,26.4264
480,22.511,24.4083,26.4638
490,22.5466,24.3737,26.497
500,22.662,24.4325,26.4242
510,22.7226,24.5652,26.5708
520,22.8832,24.6569,26.7006
530,23.025,24.7855,26.8248
540,23.1444,24.8497,26.9222
550,23.2662,24.9634,27.0438
560,23.4344,25.1141,27.1596
570,23.6048,25.3507,27.3128
580,23.6988,25.471,27.4538
590,23.8258,25.6679,27.6506
600,24.0114,25.8981,27.779
610,24.2792,26.1189,27.8776
620,24.7752,26.6191,28.3242
630,25.1944,27.3509,29.1064
640,25.4332,27.8656,29.6642
650,25.723,28.3037,30.0528
660,25.9764,28.7646,30.3742
670,26.247,29.1338,30.835
680,26.6032,29.6048,31.3354
690,27.0092,30.2619,32.0394
700,27.3772,30.799,32.5916
