time,low,medium,high
0,26.309833333333334,30.019538461538463,32.92966666666667
10,26.2415,29.90476923076923,32.79833333333333
20,26.456,30.020384615384614,33.00333333333333
30,26.562666666666665,30.086,33.0915
40,26.645333333333333,30.115846153846153,33.170833333333334
50,26.637166666666666,30.105538461538462,33.152166666666666
60,26.6285,30.016846153846153,33.13916666666667
70,26.663166666666665,29.99707692307692,33.10666666666667
80,26.908333333333335,30.145692307692308,33.236
90,27.000666666666667,30.187846153846152,33.301
100,27.065,30.210923076923077,33.367666666666665
110,27.102333333333334,30.23069230769231,33.43483333333333
120,27.066833333333335,30.146384615384616,33.419666666666664
130,26.998333333333335,30.065846153846152,33.401666666666664
140,27.062333333333335,30.179,33.511833333333335
150,26.972166666666666,30.177076923076925,33.4185
160,26.934333333333335,30.126,33.36516666666667
170,26.862833333333334,30.015923076923077,33.32
180,26.810333333333332,29.92876923076923,33.213
190,26.7305,29.84430769230769,33.08733333333333
200,26.6635,29.775076923076924,33.074
210,26.584333333333333,29.69453846153846,32.935
220,26.481666666666666,29.59592307692308,32.837666666666664
230,26.3465,29.473384615384614,32.715666666666664
240,26.232666666666667,29.364846153846155,32.589333333333336
250,26.085333333333335,29.260461538461538,32.48916666666667
260,26.039166666666667,29.29953846153846,32.5465
270,26.004,29.25430769230769,32.494166666666665
280,25.9425,29.16653846153846,32.467333333333336
290,25.913,29.07376923076923,32.40716666666667
300,25.852666666666668,28.97053846153846,32.314166666666665
310,25.853833333333334,28.90946153846154,32.27766666666667
320,25.986333333333334,29.040615384615386,32.3475
330,25.958166666666667,28.980923076923077,32.28783333333333
340,25.887,28.90453846153846,32.21783333333333
350,25.768,28.82669230769231,32.083333333333336
360,25.689,28.707,31.984333333333332
370,25.6725,28.62,31.941333333333333
380,25.761,28.594384615384616,31.983333333333334
390,25.6655,28.487076923076923,31.878166666666665
400,25.584666666666667,28.370846153846156,31.772666666666666
410,25.490166666666667,28.24992307692308,31.661166666666666
420,25.411666666666665,28.131153846153847,31.541333333333334
430,25.317833333333333,28.004384615384616,31.427833333333332
440,25.2755,27.943615384615384,31.413666666666668
450,25.195333333333334,27.851076923076924,31.343333333333334
460,25.1175,27.756153846153847,31.2705
470,25.0395,27.674846153846154,31.142
480,24.9375,27.584,31.062666666666665
490,24.9045,27.521615384615384,30.9635
500,24.941333333333333,27.51153846153846,30.954833333333333
510,24.945666666666668,27.454,30.93016666666667
520,24.904666666666667,27.403,30.88533333333333
530,24.8665,27.33630769230769,30.831166666666668
540,24.826166666666666,27.277615384615384,30.755333333333333
550,24.7765,27.23730769230769,30.689666666666668
560,24.822666666666667,27.28369230769231,30.684833333333334
570,24.821,27.31923076923077,30.68166666666667
580,24.814166666666665,27.293153846153846,30.682166666666667
590,24.79083333333333,27.269923076923078,30.653166666666667
600,24.773333333333333,27.23553846153846,30.606833333333334
610,24.784166666666668,27.241846153846154,30.6195
620,24.832333333333334,27.32376923076923,30.695666666666668
630,24.896,27.392923076923076,30.761
640,24.946166666666667,27.47053846153846,30.8105
650,24.9705,27.534,30.8365
660,25.008,27.549076923076925,30.849333333333334
670,25.026166666666665,27.556,30.842833333333335
680,25.0835,27.666307692307694,30.898333333333333
690,25.133333333333333,27.72446153846154,30.891666666666666
700,25.189,27.735384615384614,30.870333333333335
710,25.253666666666668,27.772615384615385,30.927666666666667
720,25.328833333333332,27.829076923076922,30.987
730,25.446666666666665,27.933307692307693,31.083666666666666
740,25.664833333333334,28.128,31.189333333333334
750,25.792833333333334,28.291307692307694,31.435333333333332
760,25.8015,28.412,31.537166666666668
770,25.801333333333332,28.444,31.643666666666668
780,25.784666666666666,28.491846153846154,31.7445
790,25.699833333333334,28.476384615384614,31.7645
800,25.707333333333334,28.489461538461537,31.764333333333333
810,25.736333333333334,28.60453846153846,31.846833333333333
820,25.769333333333332,28.706307692307693,31.916166666666665
830,25.839833333333335,28.777846153846152,31.971
840,26.017,28.901230769230768,32.05716666666667
850,26.249166666666667,29.029923076923076,32.091
860,26.6195,29.251,32.13966666666666
870,27.019333333333332,29.581,32.44116666666667
880,27.292166666666667,29.86346153846154,32.657
890,27.475666666666665,30.07923076923077,32.89983333333333
900,27.649,30.305230769230768,33.138666666666666
910,27.829166666666666,30.504461538461538,33.34883333333333
920,27.887,30.595846153846153,33.37316666666667
930,28.033833333333334,30.784,33.489
940,28.186,30.998846153846152,33.677166666666665
950,28.387833333333333,31.25646153846154,33.93966666666667
960,28.6405,31.584307692307693,34.25516666666667
970,28.928166666666666,31.904307692307693,34.57683333333333
980,29.283666666666665,32.22915384615385,34.9225
990,29.6415,32.67507692307692,35.340333333333334
1000,29.965,32.966076923076926,35.73083333333334
1010,30.152833333333334,33.229076923076924,36.09
1020,30.368666666666666,33.43615384615384,36.388
1030,30.583833333333335,33.684769230769234,36.706
1040,30.8395,33.90069230769231,37.020833333333336
1050,31.041,34.11407692307692,37.284
1060,31.208166666666667,34.31530769230769,37.5525
1070,31.361833333333333,34.513384615384616,37.65683333333333
1080,31.47833333333333,34.67569230769231,37.932
1090,31.650666666666666,34.84830769230769,38.21783333333333
1100,31.897333333333332,35.11869230769231,38.555166666666665
1110,32.084833333333336,35.33638461538462,38.844
1120,32.153166666666664,35.46138461538462,39.03216666666667
1130,32.2085,35.53792307692308,39.216833333333334
1140,32.25383333333333,35.53453846153846,39.29833333333333
1150,32.319,35.555615384615386,39.412333333333336
1160,32.23866666666667,35.38976923076923,39.502833333333335
1170,32.2515,35.42230769230769,39.583
1180,32.233,35.44107692307692,39.61933333333333
