time,low,medium,high
0,25.4335,28.793,31.128
10,25.294,28.714,30.976
20,25.32375,28.87890909090909,31.31475
30,25.2915,28.912,31.5565
40,25.27075,28.92609090909091,31.66925
50,25.29025,28.927454545454545,31.701
60,25.2975,28.90327272727273,31.65825
70,25.33875,28.86618181818182,31.5895
80,25.46075,29.085,31.69025
90,25.54725,29.2,31.7705
100,25.65525,29.227363636363638,31.8245
110,25.65925,29.244818181818182,31.8475
120,25.6605,29.234454545454547,31.8225
130,25.67075,29.207,31.81825
140,25.8035,29.37009090909091,32.0085
150,25.86025,29.338,32.02625
160,25.83275,29.301,32.0635
170,25.7205,29.219,31.9715
180,25.569,29.14618181818182,31.84425
190,25.48975,29.015636363636364,31.74125
200,25.344,29.007272727272728,31.70025
210,25.257,28.919545454545453,31.59075
220,25.22525,28.826,31.51775
230,25.223,28.735727272727274,31.4055
240,25.181,28.628,31.273
250,25.074,28.54990909090909,31.16775
260,25.0485,28.54081818181818,31.0835
270,24.986,28.466454545454546,31.0995
280,24.93325,28.392727272727274,31.044
290,24.939,28.342545454545455,30.976
300,24.86275,28.261363636363637,30.9115
310,24.77525,28.199727272727273,30.96475
320,24.82075,28.320090909090908,31.23325
330,24.77325,28.299363636363637,31.21875
340,24.65875,28.235727272727274,31.11225
350,24.5915,28.166272727272727,31.0325
360,24.4975,28.10490909090909,30.93725
370,24.45225,28.120545454545454,30.86125
380,24.47425,28.164272727272728,30.997
390,24.39325,28.105727272727272,30.972
400,24.3025,28.00109090909091,30.842
410,24.2955,27.90809090909091,30.74875
420,24.22875,27.792636363636365,30.63375
430,24.07425,27.690545454545454,30.45175
440,24.07375,27.65790909090909,30.4785
450,24.0865,27.570454545454545,30.40475
460,24.0015,27.50890909090909,30.32325
470,23.948,27.459636363636363,30.26275
480,23.907,27.39909090909091,30.205
490,23.9015,27.356545454545454,30.118
500,23.9485,27.394545454545455,30.09975
510,23.9885,27.37890909090909,30.1
520,23.98175,27.34990909090909,30.05975
530,23.95,27.316727272727274,30.0235
540,23.9665,27.28872727272727,29.96125
550,23.93225,27.267454545454545,29.95825
560,24.02525,27.375545454545456,30.07225
570,24.0955,27.408272727272728,30.119
580,24.064,27.450181818181818,30.08875
