time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,0.003986387307743286,0.003898115775445515,0.0043821671012021736,0.004277853583275366,0.004529874165154378,0.004881265553264373,0.004806656268146711
1,0.0039021944416521605,0.003769429731350682,0.004247959872041594,0.004147645700610535,0.004361119911937469,0.004744028030552924,0.004683933441360004
2,0.003808365681808049,0.003689234751627855,0.004154941791279174,0.004040266878822226,0.004212998267153055,0.004594713458859426,0.00454541098609008
3,0.0036713016413130414,0.003590201830809973,0.004040067090355894,0.0039037150367876995,0.004091169729629366,0.004476350620764985,0.004426179474693653
4,0.0034740354119560716,0.003485562167525466,0.0038879108156812245,0.003786384843803069,0.003987573484083061,0.004353045272274834,0.004271822372566623
5,0.003393699612704932,0.0033873871832739177,0.003788578385822776,0.003700577839318046,0.003908588859799532,0.004150034101629305,0.004118515674146863
6,0.0032960583362779032,0.003319341035903548,0.003645984912073177,0.0035793307950784422,0.0038046051803970944,0.0039847763810516214,0.003959150847634343
7,0.003242562011201929,0.003203531419269144,0.0035142185945956114,0.003476619719211807,0.003732208641264268,0.003799063615091714,0.0037934758393808137
8,0.003073898852956446,0.0030672790862751862,0.0034395465036120287,0.0033100665272476734,0.003628350988685956,0.0036995754616142833,0.003647439893657682
9,0.0029900707098956657,0.0029566547570765403,0.0033147110683630324,0.0032036895173591998,0.0034811764316104747,0.0036156916149723394,0.003509333697644249
10,0.0028233345253064744,0.0028081614898138995,0.0031975638680034604,0.003092196514858569,0.0033856751698014653,0.0034730733966562106,0.0034143923725175537
11,0.002699091208690731,0.0026801178383586925,0.0031452831806623545,0.002978724650933698,0.0032502441412383693,0.0033192893058240107,0.0032789004445989145
12,0.002576098569658313,0.002603152544922649,0.0030515534124367027,0.0028483758373540695,0.003151281630184643,0.003117342130128194,0.0031511090805923696
13,0.002440320490141134,0.0025228208265053328,0.002940122571511384,0.0027042672168290332,0.0030308261070598483,0.0029836442808140458,0.0029582991699569332
14,0.0023158084976948,0.002417456361861619,0.0027924440641642597,0.0025548187001898093,0.002880757087840743,0.0028610163648119732,0.0027975584239102675
15,0.002233786888065833,0.0022886659830947268,0.002689021300834394,0.002490681155885568,0.002721400509517061,0.002697973275254939,0.0026733109399395055
16,0.0021428489509852473,0.0022026800668184686,0.002550906730827456,0.0024189661300746492,0.0025827531638381272,0.002505407170078902,0.0025947982784936237
17,0.0020080344555546887,0.002129570578002641,0.002374634780518854,0.002306369925420832,0.0024731938580085503,0.002402766417455228,0.0024896724235349355
18,0.0019245450287379488,0.002031810260720562,0.0022537050039172757,0.0022341723979442886,0.002361353891075034,0.002248834851192883,0.0023894808307831153
19,0.0018113538868368235,0.001876874483923494,0.0021174485900894912,0.002099574916313524,0.0022083426208620123,0.0021065421487036205,0.0022707450214694835
20,0.0017076089036406042,0.0017655034274131629,0.0019808492926626465,0.0019514966460875997,0.002008192554710586,0.0019373841990533026,0.0020847409946578473
21,0.0016431284364538412,0.0016567981752237716,0.0018224139522864534,0.0017605838865089362,0.0018812698640060237,0.0017571037514454064,0.001912960402919232
22,0.0015257549554319103,0.0015747765655948053,0.0017236630157120895,0.0016681390508417571,0.001679417599094841,0.0016507919555467077,0.0017709456038396644
23,0.001400503260926424,0.0014317101005881954,0.001621769076921295,0.0016049921258298003,0.001576785220464666,0.0014980057037762716,0.0016764474161502616
24,0.0012856925510566085,0.001298207698726428,0.0014786593238773856,0.0014673370816420876,0.0015071752087067692,0.0013979958414297381,0.0015215603569652832
25,0.0012004740258247419,0.001190957934702142,0.0013042620261256247,0.0012978918046946545,0.001412149882573476,0.001252306860139486,0.001391036946228658
26,0.0010620113549698028,0.0010827417679771813,0.001150042104146805,0.0011618699197180704,0.001272063562916023,0.001137314419864384,0.0013358115227375558
27,0.0009773310349847234,0.000977432920393435,0.0010304446075002603,0.0010610346721068517,0.0011769949487454305,0.0010372963093290071,0.0012163495633237505
28,0.000853261200585423,0.0008985720322948967,0.0009423514258153091,0.00095037113570473,0.001144783260954844,0.000993719260019602,0.00102885513430321
29,0.0007456685529620762,0.0008173231567639178,0.0008295219545300623,0.0008197351421072032,0.0009823204024621245,0.0007781870003400238,0.000896221405743427
