time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,0.014975666662740725,0.022398603974293996,0.01986038429608076,0.017628494227807923,0.021269148737663904,0.023638993565529298,0.014696760016946636
1,0.01385091776400352,0.021843912308796423,0.01932916215743496,0.0163075458005106,0.021269148737663904,0.022833901709135716,0.014446725102985138
2,0.012733851649137342,0.02128153785942782,0.01932916215743496,0.015508035132042512,0.020987961512979603,0.022583866795174212,0.014170938343585533
3,0.012171477199768738,0.020437976185374913,0.01877987095722208,0.015270898912943026,0.020175552149649497,0.022583866795174212,0.013046189444848326
4,0.012171477199768738,0.019914071553665633,0.01877987095722208,0.014228855391743673,0.019886682141094167,0.021747987904992338,0.012765002220164023
5,0.011647572568059456,0.019638284794266027,0.017451239746053726,0.013385293717690767,0.019636281950198158,0.021466800680308037,0.01220262777079542
6,0.011404855161034474,0.018526619144684547,0.01660767807200082,0.013104106493006465,0.018808085843887313,0.019779677332202227,0.011116348689717535
7,0.011959546826532049,0.017956561911444912,0.016326490847316518,0.012822919268322163,0.018526898619203015,0.019498490107517925,0.01055397424034893
8,0.011200607571668818,0.01691643543189738,0.016045303622632217,0.011729322680307758,0.017698337235957658,0.01812370629481922,0.009748882383955347
9,0.010638233122300214,0.016080556541715505,0.015240577043173144,0.011486605273282779,0.017690654452086625,0.017280144620766314,0.00890532070990244
10,0.010638233122300214,0.015799369317031204,0.014724355195334892,0.010931913607785206,0.017690654452086625,0.015874208497344805,0.008342946260533834
11,0.00983314126590663,0.014486754947423226,0.014716672411463863,0.010931913607785206,0.017143645570460088,0.015311834047976201,0.008061759035849535
12,0.00983314126590663,0.013438945684004663,0.01388847630515302,0.010124904709739799,0.016581271121091486,0.015074697828876717,0.008342946260533834
13,0.00958310635194513,0.012641536611482108,0.013614971864339747,0.00899247302713156,0.015845801393080026,0.014269605972483133,0.007780571811165232
14,0.008739544677892225,0.012365749852082502,0.013372254457314764,0.008443181826918682,0.015564614168395724,0.013470095304015045,0.00722588014566766
15,0.008215640046182943,0.012084562627398201,0.013091067232630463,0.008154311818363348,0.014796075088009638,0.012071841964464565,0.006663505696299056
16,0.007410913466723871,0.011279836047939128,0.01280988000794616,0.007044928487368204,0.013921726380168442,0.011759502429057461,0.0055464395814328795
17,0.00712972624203957,0.010451639941628284,0.011192378788222474,0.007044928487368204,0.013397821748459162,0.0104053000950918,0.0055464395814328795
18,0.006020342911044424,0.009902348741415408,0.010418439242551694,0.00598192899168927,0.012835447299090558,0.009850608429594225,0.0060776617200786805
19,0.005739155686360122,0.009940818559074728,0.009337741349399301,0.005708424550875999,0.012554260074406253,0.009288233980225621,0.0060776617200786805
20,0.005739155686360122,0.009378444109706126,0.009056554124715,0.005427237326191697,0.01174916821801267,0.0076836314553639495,0.0055152872707100765
21,0.005489120772398623,0.00881606966033752,0.008775366900030697,0.0051691543514246555,0.011194476552515096,0.007402444230679648,0.004710195414316493
22,0.00496521614068934,0.00797790845156931,0.00957241069561874,0.004897932229197719,0.010639784887017523,0.006840069781311044,0.003866633740263587
23,0.004684028916005038,0.007415534002200707,0.008447661796881532,0.004897932229197719,0.00983505830755845,0.006558882556626742,0.004397855878909388
24,0.004402841691320737,0.006030363911805957,0.007338278465886387,0.004897932229197718,0.009553871082874149,0.005723003666444868,0.004397855878909388
25,0.004402841691320737,0.006030363911805957,0.006775904016517783,0.004624427788384447,0.008991496633505545,0.004887124776262994,0.0035542942048564824
26,0.004402841691320737,0.0057568594709926845,0.0062212123510202106,0.004616745004513416,0.008710309408821242,0.004637089862301495,0.003280789764043211
27,0.004121654466636435,0.0049444501076625815,0.0054088029876901075,0.004616745004513416,0.007593243293955067,0.004637089862301495,0.002437228089990306
28,0.003301562319435302,0.004389758442165009,0.004330571967417765,0.004335557779829115,0.005913802729720287,0.004355902637617193,0.002156040865306004
