time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,0.005424971980445401,0.00671720424091584,0.006281063226567762,0.006628577125074188,0.00646051934060519,0.00769372555650296,0.006459179545759662
1,0.0052774185480794975,0.006608850833706912,0.006276567861569196,0.006288037360193961,0.006278724636985948,0.007523322716052044,0.006285823864107976
2,0.005119328882814098,0.00654076717886095,0.006052748830794632,0.006161051334257564,0.006181763092945352,0.007451234892913097,0.006083288147082494
3,0.0049683135824980535,0.006516737904481301,0.005976863719932911,0.006086010669917847,0.0060869994686981324,0.007303261958912427,0.0058850587445291565
4,0.00484521436939904,0.006441343990325164,0.005900134162549186,0.0060611369490161954,0.006014911645559188,0.0071822711404921835,0.0058116174481188405
5,0.004795466927595736,0.006316538054138358,0.005826357446366235,0.005980101077160326,0.005942823822420244,0.007058327480871164,0.0057635588993595445
6,0.004592805432757604,0.006166876227093685,0.005727080627076663,0.005883983979641734,0.005798648176142356,0.006835559777188805,0.005636908293195783
7,0.004468017326614584,0.006018041016527232,0.005529360251272693,0.005729054036147313,0.005694065475113216,0.006739442679670211,0.0053618319778031215
8,0.004395085056953636,0.0058924084638622065,0.005354315676577001,0.005654013371807595,0.005621977651974272,0.00656608699801852,0.005212505570531084
9,0.004322997233814692,0.005791140605349465,0.005282227853438057,0.005630828543949952,0.005496473638511677,0.0065166749759878505,0.005164447021771788
10,0.0042509094106757475,0.005693670034559501,0.005184757282648093,0.00550686705428515,0.005368016783848307,0.006369339607938983,0.005062972282688841
11,0.004146353291189598,0.005517870538456411,0.005157775167067672,0.005428011272178871,0.0051419608191925455,0.006171110205385646,0.004845864366750005
12,0.004120008741560975,0.0053957715488123495,0.005058951123006336,0.005376664462446167,0.00511413425709012,0.005975716288577483,0.004849661654472781
13,0.004071105746279674,0.005295141256251405,0.004811063803764302,0.005274288432709608,0.005014012991278547,0.005754939624118299,0.004725717994851764
14,0.004022202750998374,0.005169128216039441,0.004738975980625357,0.005024712220423566,0.004891404974885117,0.005677701039985207,0.004629600897333172
15,0.0038728763437263372,0.005120225220758142,0.0046372553468843804,0.0050240746544717675,0.0047984475991375035,0.005578032549401867,0.004556668627672224
16,0.0037229329619360664,0.004964450830741716,0.004560525789500655,0.0049271131104311715,0.0046496123885710495,0.005433856903123979,0.0044356778092519795
17,0.003622811696124491,0.004883923985635215,0.004538811790369982,0.004704590708796372,0.004597912329021924,0.005337494503557832,0.0043103628463158055
18,0.003573908700843191,0.004835020990353916,0.004313974706096684,0.004605167520260587,0.004500252707705539,0.005137665733075093,0.004042881106368697
19,0.0034272714100701132,0.00473805944631332,0.004241377856208372,0.0044609918739827,0.004374111128291146,0.005037751347833724,0.003753176340541547
