time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
1167,0.15378861780284228,0.16185676359352116,0.19211062950249508,0.18069926100444958,0.19356268122350356,0.24370969895740852,0.1801762216867824
1168,0.15259528671086187,0.16196226264331498,0.18762965295308867,0.17738352714721292,0.1856336522130169,0.2326961959343296,0.1735250898759641
1169,0.1523963552432284,0.15848929670663484,0.1854645018136107,0.1763222552153698,0.18545653617749921,0.22965680419470952,0.1734670838786196
1170,0.15481767970295068,0.16045560660143296,0.1878529931952947,0.17629493096029272,0.18323414318541034,0.22447071926053686,0.16936959513136712
1171,0.15270002161592203,0.15599568133940875,0.18802868321966354,0.1728017962262403,0.18435189282513081,0.22326928600313842,0.1681463464418529
1172,0.14943101666640105,0.15459531661437684,0.18566536475728573,0.17068916765873737,0.18403191984328263,0.21234402871298558,0.17014799253419255
1173,0.15363565109819086,0.1544318115672385,0.18161460491774897,0.1685715095717087,0.18495479270485937,0.20943746027823637,0.16795292379718074
1174,0.15668342984452707,0.15334397952505194,0.18000698497005027,0.16820983720167054,0.18618355021733488,0.20862838113314358,0.16573053080509192
1175,0.15225932008347984,0.15760534838369442,0.17674039080000636,0.17030567985658338,0.1852802745096688,0.20960020118064107,0.16582975688719084
1176,0.15234686861410648,0.15982774137578326,0.17025441067106994,0.17255875459093972,0.185385009414729,0.20955106149344827,0.16691758892937741
1177,0.1512115435194706,0.1619921283705276,0.16914976731870152,0.16905510691199208,0.18222315014974536,0.2039683570721779,0.1700070670639036
1178,0.1503717826321103,0.16309385624239153,0.1691135767534728,0.16462327004977853,0.18317892303179473,0.20299653702468035,0.17454054078769324
1179,0.14934195658726823,0.16276837443758213,0.16588868197161893,0.16489410334443388,0.18321511359702344,0.20428041045158765,0.17342538449042966
1180,0.14722429850023958,0.15970071173517172,0.1640061740397751,0.16735113906594928,0.1831789230317947,0.20550289499636823,0.1693060803110614
1181,0.1429060628532379,0.16113419437954,0.16423745928201133,0.16308204310614044,0.17442732223311216,0.2045722950336251,0.16821824826887485
1182,0.1450376167699439,0.16097145347713523,0.1633068593192682,0.16559594561601507,0.17777876735214201,0.20370520989118776,0.16274287209512148
1183,0.13860172303591353,0.16449450580872146,0.15893061767492195,0.1656153502686537,0.1790406427839539,0.2037905401436093,0.16274287209512148
1184,0.1425188015121407,0.16655415789840564,0.15769277595343098,0.1712977600754586,0.17912597303637542,0.2027333898436902,0.16385010878994666
1185,0.1446386778773744,0.16337675616900105,0.16004171928269584,0.16327599857416256,0.17381913142928612,0.2017843319360217,0.15947386714560047
1186,0.14351221909289016,0.16446458821118762,0.16025473908127869,0.16669982482364984,0.1749481835562271,0.20819290141497498,0.15619096636640206
1187,0.14571780077479715,0.155634694272512,0.15830058604138839,0.1659252896090422,0.1738371100707759,0.20724048602011608,0.15852145175074156
1188,0.14608450266436102,0.15815524481433324,0.15732800184915718,0.16912742225106703,0.17040198133406803,0.20550631573524136,0.15328699127410964
1189,0.14685188242126382,0.1591488802939466,0.15427974379938536,0.17118707434075114,0.16812158234463465,0.2075571015147738,0.15080766081704283
1190,0.14351097564472096,0.16025688113350545,0.1564441307941297,0.1635933782135539,0.16483317274247503,0.20425741482298534,0.15389790309630266
1191,0.1391074097452977,0.16267269677026647,0.15967529854367848,0.1627624836363453,0.16137574927021578,0.19652086174945757,0.15070292591198262
1192,0.13908559431318193,0.15954038003856494,0.1563175804569537,0.15960613319432293,0.1602378308331231,0.19443052791750604,0.14853853891723826
1193,0.13701156709038484,0.15957657060379368,0.1529273514302384,0.1695191398945492,0.1613450675279483,0.1935361185199916,0.143300720953416
1194,0.13767972076518872,0.1562356638272508,0.15389917147773594,0.17150138133425014,0.16159911491001352,0.18701153704634937,0.1412772594289606
1195,0.13427026964881436,0.15514783178506425,0.1506793062154078,0.1713386404318454,0.1616972017831272,0.18921211460632242,0.14393652085361716
1196,0.1333451785090325,0.15518402235029297,0.15187187316265457,0.1680864213949145,0.15850849756650207,0.1857470682720807,0.15017348312001408
1197,0.13128552641934835,0.15202989018647572,0.15187738198561587,0.16573747806564967,0.1564706609089337,0.17931668336101161,0.1502782180250743
1198,0.13198987065938095,0.14897660261717827,0.150952290845834,0.16470765202080762,0.155421430211453,0.1826408042249644,0.15342570215694498
1199,0.1318544540120533,0.14672352788282197,0.151954792635599,0.16884877163229167,0.15460443146392172,0.18152564792770076,0.15342570215694498
1200,0.13407684700414216,0.15223768796426082,0.15510227676746968,0.17146854825621186,0.1569349168482612,0.18271821487494752,0.16080850246287298
1201,0.13488833692871216,0.1534302549115076,0.15812321056216438,0.16821632921928095,0.15793741863802618,0.18168838883010546,0.15670860293614342
1202,0.13488833692871216,0.1522650122193379,0.15349551487820978,0.168370203811534,0.15668684569343488,0.18261347996988733,0.15552154481185787
1203,0.13483033093136765,0.1513706028218235,0.15240768283602318,0.16406798993238875,0.15432903605401838,0.17945789367259857,0.15774393780394674
1204,0.13376431432129685,0.14899097775029121,0.15133279991580073,0.16296258243528672,0.1522420597092572,0.18184302756709214,0.15570610114637834
1205,0.1360439491659966,0.14354368997634853,0.1469838825265316,0.1628851717853036,0.15123955791949217,0.18170684677503082,0.15351103240936653
1206,0.13249357257933328,0.14348644812373762,0.1457333095819403,0.16283343875565395,0.148150079784966,0.17416922516913655,0.15131596367235475
1207,0.1332592133614666,0.14566134806337716,0.1457551250140561,0.1558647447424646,0.14715644430535268,0.1739925884370545,0.1532490654248629
1208,0.135413062013724,0.14453488927889294,0.14206527709057534,0.1569993056923669,0.14393154952349882,0.17163477879763797,0.1533343956772845
1209,0.13318731153444474,0.14233982054188116,0.13857290650125656,0.1549089718604153,0.14260356592892437,0.17594414813448803,0.1511973329376172
1210,0.13437987848169153,0.13469746403092664,0.13520467546963658,0.14804837023947662,0.14244082502651967,0.17372175514239918,0.15246731053484713
1211,0.12794284553867583,0.13261048768616543,0.13536741637204133,0.15004498681229053,0.13922982607434314,0.17271925335263413,0.15021423580049084
1212,0.1233079943970163,0.1338119209435639,0.13548845788625602,0.14442868516824825,0.13587287213235197,0.17047409822071624,0.151578409960294
1213,0.12320876831491738,0.13596576959582127,0.13223623884932506,0.14549470177831902,0.13367780339534016,0.16979707823576065,0.14964530820778588
1214,0.12002006409829222,0.13590776359847678,0.13005506594199062,0.14406198327868436,0.13373580939268467,0.16458994201420588,0.14500374209174555
1215,0.11556641180396279,0.13268286881662292,0.12875699994495,0.1394054350501854,0.13042558435840923,0.16047063783483762,0.14263465536270026
1216,0.11112162581978505,0.1291799852824089,0.1262637736582058,0.13810736905314477,0.12830792627138057,0.1622690870847517,0.1405750032730161
1217,0.11009179977494297,0.1269849165453971,0.12394718410354369,0.13907918910064238,0.1271726011767447,0.1613746776872373,0.13834374397077556
1218,0.10666797352545565,0.12263599915612788,0.12165240998099736,0.14005100914813992,0.12613390882175096,0.1624351854743468,0.14274180104723758
1219,0.11217326729674289,0.1203081071142452,0.1195347518939687,0.14005100914813992,0.12407425673206679,0.1666486862162883,0.14491746513161072
1220,0.11439825363128854,0.118515930832026,0.11429142510718511,0.1377559501842956,0.12191537856028374,0.16655999847667635,0.14182798699708452
1221,0.10905019193944471,0.11327260404524238,0.11887713656165179,0.1376874058444641,0.11747698388907721,0.1689233169390541,0.14063542004983778
1222,0.10831852344433501,0.10988756170344055,0.12093678865133592,0.13343268501776817,0.11866955083632401,0.16778875598915188,0.13944285310259097
1223,0.1072525068342642,0.1100229783507682,0.12302635833855391,0.1325075938779863,0.12050845602625891,0.16665419503924964,0.14047267914743303
1224,0.10616467479207763,0.10682876531118177,0.12397085413097442,0.13134235118581658,0.11722555524706053,0.16984917222356963,0.14043407780272718
1225,0.10835715018663264,0.10482635507410851,0.11724490501262966,0.12825287305129038,0.11851734827640625,0.1663896347122892,0.1382116848106383
1226,0.10941430048655178,0.10372798468943498,0.11402001023077579,0.13023511449099134,0.1151570368472247,0.1681511292522409,0.1362294433709373
1227,0.10842066500693844,0.10056660472788688,0.11504983627561786,0.12917460670388184,0.10639065772885485,0.16170133968853326,0.13519961732609523
1228,0.10825792410453372,0.1004972962433218,0.11601700186784142,0.12460994653679733,0.10307156638442772,0.15944826495417694,0.133976368636581
