time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
0,0.003709112703386935,0.003795209767391419,0.004154360463188036,0.004155368898018702,0.004400279177198294,0.004670969596644417,0.004410632200747979
1,0.003642344355326748,0.0036839997775536663,0.004037030270203408,0.004042509360587892,0.004296689917621061,0.004479563425622093,0.0042609830801654605
2,0.0035480033970221544,0.0035966276464613435,0.003927157768078986,0.003908093157649641,0.004185783604178896,0.004370282023202216,0.004153912141411217
3,0.003470352189108775,0.003481453106685243,0.0037610124399032794,0.0037537358217221983,0.004111858240507001,0.00417699888750936,0.00400403257281132
4,0.0034030105959533445,0.0034174996699466156,0.0036255036857947,0.003666824352864216,0.003972412509644712,0.0040167393809085504,0.003880015536857937
5,0.003283496978667869,0.0033513004861478466,0.003421507178152459,0.003499476978196082,0.0038511084996041755,0.0038206560400771295,0.0037597945211097837
6,0.0031738199807242098,0.0032528449777802257,0.003330956674928005,0.0033223020035985113,0.0037582597337031797,0.0036429433470698824,0.0036544217217560353
7,0.00302381720391424,0.003127419801058299,0.0032065736537245045,0.003241800970319773,0.003597882448467088,0.003449713009822941,0.0035021179716512273
8,0.0028870578682341774,0.0030487210945728976,0.003089244722959646,0.0031301262374138564,0.003466628329450005,0.0032974927833782663,0.0033651160062103387
9,0.002777300950117744,0.0028819469650000046,0.00296694727501277,0.0030390189854718466,0.0033434230009976727,0.0031433617281131803,0.0032190191218482034
10,0.0026720867795182244,0.0027032260671453995,0.0029110361708447404,0.0029293852755654867,0.003262926048552757,0.00304216175747162,0.0030713109177062247
11,0.0025597073451181494,0.002567838326619599,0.0028079168757437385,0.002805315441166186,0.003157896132798068,0.0028926819517505233,0.0029067525555690997
12,0.002474937066576761,0.002501668996640545,0.002696762589487149,0.002752362542745064,0.003053105941668959,0.0027378557053998913,0.0027566427727522347
13,0.0023725077411532324,0.0024158565625807295,0.002618824201555869,0.0026109816799495572,0.0029696827572613586,0.002613196043006465,0.002592965538744416
14,0.00224895418604824,0.0023172275719966647,0.002532403482552355,0.002498081798900155,0.0028413993811805707,0.002506133352441062,0.0023898893879095175
15,0.002149644710561628,0.002205927953669849,0.0024283724342787924,0.002372218544965017,0.0026569579565366916,0.002339624954280048,0.002239092662195954
