ID,energyConsumed,initialSOC,finalSOC,chargesPerDay,tripsPerDay,tripLength
MC01,0.01906703189464239,0.3212233063188714,-0.07448398826867642,0.1083145926815613,-0.21309777630989576,0.056689439820257766
GC08,-0.20584295315824186,0.4442099513253682,0.37585985558361024,0.023918807133349,0.38040876798546225,-0.27952385998426554
ST1018,-0.050186464256162994,0.5741959461592742,0.1371570771146839,-0.046373385981205155,-0.20215352166942038,-0.07522403314794995
WC06,-0.19807656531596246,0.5922455446655192,0.2866832669445255,0.030397155783498234,0.11257892154794233,-0.30209160626574805
ST1012,-0.17541633580175964,0.17495056735188821,-0.5660151191539285,0.5630390248473647,0.5796156322035002,-0.24673849956817806
ST1048,-0.055326838534408215,0.7721778990843131,0.18826379361702503,0.6794535316037735,0.26122341983281144,-0.20215938330630678
ST1064,-0.10990658182326625,0.4165127062342249,0.37519402819555464,-0.08243184774435892,-0.16095664388059566,-0.22902176670551366
ST1038,-0.13502436038596488,0.5872813527908812,0.2983950334752217,0.16231237325330916,0.15259171165829186,-0.17998928247559814
ST1057,-0.12848065829562272,-0.2741665086702694,-0.14165858969989964,-0.10622555699862034,0.19526782154823957,-0.2260183929104797
CRG07,-0.28935696922358417,0.1434146851726612,-0.34806431996369885,-0.2033852979496051,0.04205833849039276,-0.35211745622769053
WC04,-0.08971462330958244,-0.0035178766144776143,-0.44248555656504984,0.43420707174445144,0.11502693568852947,-0.12196409573574432
WC01,0.2604053480891731,0.7272638889363365,0.45309073182015464,-0.1141828216872959,-0.521490151078555,0.29318798350490505
YH02,0.3039471883249338,0.1965470152371251,-0.1594948258010275,-0.588420975927592,-0.7537278058633035,0.27459196432889055
JD09,0.18806936851833642,0.3875841729344067,0.11044082127700712,0.20604750645573527,-0.20982154175894463,0.43047312623697453
ST1037,0.4871020636927186,-0.3056327357446648,0.2576204740270475,0.22710336318760094,-0.03416649903243583,0.4925035903488859
CC10,-0.17512073640315012,-0.2858111969167326,-0.07691286934102985,-0.5343021298699517,-0.48745496888212647,-0.13902985036934845
SS11,-0.2803133107700503,-0.11960061466125935,-0.575985878003317,0.3271271410959658,1.0526437046862254,-0.36278642659408744
ST1039,0.5899827477846042,-0.38120037293872966,-0.47596025722807794,-0.16182888266450543,-0.36612354717023315,0.9249922235623221
ST1044,0.07373249708633593,-0.1213590585643552,0.013618152446669902,0.6429429929345325,0.7059963456785256,0.13397358875869284
SS204,-0.3191395768027332,0.0006162686798521411,0.10748515585462606,-0.18617218935428506,0.6178374290308584,-0.4208597653033191
ST1043,0.5388194242217936,0.17007324727063533,0.37539598639481525,0.05199622368408222,-0.36843593874489483,0.8288344100823317
SS202,-0.31717202506383857,-0.6891488042983792,-0.2680292101574004,-0.49238039942306355,0.21028661637659302,-0.40945778421246865
ST1047,-0.28215321385162984,0.15686166225066897,-0.22700587141208586,0.06263550330814008,0.6618154139189999,-0.38765848527013
ST1041,0.168040732482138,-0.73380706584375,-0.7861258595363634,0.2196108584880644,0.31587536858669923,0.1566159999720772
CC09,0.02477094311360539,0.41127681806819405,0.31031685770711875,0.06067768355889828,-0.20975672118770375,0.011157264333568576
WC03,-0.006620639416069279,0.05219447343685999,0.0814995775473419,0.06091873263553996,0.2857294186783194,-0.09710735636404115
SS208,-0.16837148057687246,-0.8867357111297776,-0.48625171390550836,-0.48042082357656274,-0.13003572889111378,-0.265993178532084
ST1009,0.07980896119767082,-0.14005547264394744,-0.43286926394446185,0.34218758374255154,0.0325764844811134,0.1335045285449589
GC11,-0.09485211075439114,-0.5098004315022167,-0.091486155775145,-0.3707319453867381,-0.13541860214289134,-0.13694098895727316
ST1058,0.47005705234858897,0.23064982127999148,0.31678108169034785,0.49859647465316276,-0.17449339082254955,0.5864159638793832
SS201,-0.23463668987378097,-0.1217468961608161,0.19279008493303793,-0.36200683613184353,0.10259135006106598,-0.3207378328697564
ST1065,1.6101187302341897,-0.04490853973947505,0.37991567275857946,0.5070987766884364,-0.4360257584325968,1.4637552564898824
SS210,-0.2849305825769714,-0.7163914325175723,-0.5335425109433739,-0.5461004785092084,-0.14135709306767272,-0.3394579308521024
YH05,0.2980000760189144,0.07756543676490113,0.05779844941280973,0.45368783967389686,0.09091522450448586,0.3261958356804355
YH09,0.114000857281356,-0.015425721385889568,0.35243345062666653,-0.3062445073058072,-0.19432776149098424,0.15169876796796952
ST1063,0.06009804319731664,-0.6719478011342391,0.09718932592522747,-0.42625076143924623,-0.30030894082652937,0.04075310028112132
SS207,0.05093675603540168,0.1940647596052096,0.18218860479524215,0.5442366743640928,0.31191036175994286,-0.03593280217397586
SS212,-0.34947400756693614,0.009781384438191149,-0.19349916081396848,-0.2956539291575806,0.4803205599953288,-0.4451537742319625
ST1045,0.09978794376868128,-0.3320897193265652,-0.20950120082006027,0.28821482953722694,0.5709879456500572,0.2731017436774542
YH06,-0.22554708102762214,-0.0141763170827945,-0.024823303757693677,-0.017852827608394576,0.48065715549408455,-0.2975289609739662
ST1055,0.3159182846145716,0.09192277478844632,0.0792869963064138,0.3189544437210902,-0.04022307565671775,0.47701719046922436
ST1050,0.04782260659854549,0.3346447707205771,0.2901180482589622,-0.1313335223968684,-0.15423300852784627,0.02829491286701693
YH04,-0.026196500954871582,-0.01956425985653476,0.18742580556695035,-0.06480276417762701,0.026870584255221486,-0.03020900767200202
ST1053,0.2209058291107406,0.07989785796087281,-0.05655810368205568,0.4130266102047634,0.06877748944276467,0.27447640526472006
JD10,0.1655235248962712,-0.48136780053496964,-0.28985927128542044,0.009577162506782031,0.09367204987090162,0.16463209535728107
ST1070,0.013309647998662678,0.22902432184941865,0.1152010631295977,-0.0767849768562787,-0.20181287286040056,0.03529385057140301
YH03,-0.09940740032710983,-0.08715468863344547,-0.1096335469996686,-0.37783636299900963,-0.3379828215797989,-0.16685900475287946
ST1071,0.37929299300097,-0.4349100913848401,-0.15784853913094657,0.4923705048037643,0.26784462778159307,0.6420384708110465
YH12,-0.27706677413994213,-0.3561687997966899,-0.31763149056994466,-0.368674753349234,0.111013662842632,-0.33368599190359866
SW04,0.4090715971867991,0.26262476380188193,0.2625422757687675,0.27623340985491773,-0.29577535968956725,0.4949477332824285
ST1083,0.3513894376442406,0.009883332333166848,0.3423622564589221,-0.23423079614485726,-0.4195662299485919,0.5819427777749531
SW01,-0.25742103227093116,0.2523392867315999,0.176931041880193,-0.18239123018570474,0.4308306607914682,-0.3597474085979534
SW11,-0.09882550398481836,-0.4565422451486147,-0.7320913126967838,-0.4587044277004461,-0.4583195599482408,-0.16866237305946502
ST1096,-0.1928014380024942,0.37156404189861614,0.15010728592271505,0.15489182589765957,0.45519508344624565,-0.27622064296057885
BL04,-0.14860335446537742,-0.22433643095380748,0.04894396057600433,-0.22116965550280515,0.25127905646521254,-0.17171675226299743
ST1054,-0.25411892518892404,-0.8015706561038559,-1.5469092681798453,-0.4065182085835293,-0.14188823469096876,-0.3990952546222647
SW05,-0.30313498176530007,0.2381645988479897,-0.06719734505161938,-0.21695094082513972,0.3551718011102541,-0.37583352269162984
SS206,-0.10903063418697329,-0.2227839037593914,-0.607972600456685,0.20157343259492078,0.2503079727747205,-0.0962736258192374
ST1099,-0.0810231015051264,-0.3200295326555706,-0.3735784560937657,0.17945212055064985,0.41086183738596693,-0.074291099595353
ST1074,0.7451782814640078,0.22967658574790753,0.3434454815808486,0.6713416217040886,-0.03054725781583153,0.8942309659425386
ST1072,0.19440014016193932,-0.4697177550598145,-0.11271605366336923,0.46969594161626665,0.54653341840344,0.20305286910434323
ST1067,-0.20926602182707887,-0.3668283014025904,-0.09561220479345524,-0.2365527767034443,0.4292364197014849,-0.23905510710070954
ST1069,0.14427860850939442,-0.08572195579451704,0.4491626500223163,0.040101211571651446,-0.11101905537604169,0.2887349185891441
ST1068,-0.1987431383850491,-0.33553652542433327,-0.24916648917492076,-0.195083355322398,0.41933884690000794,-0.2934185771637235
ST1075,0.10610527849692979,-0.8175159384376789,-0.5031953927396038,0.20046666402891222,0.4040022846568538,0.23851027014132462
ST1080,-0.07789580976138476,-0.20409862253300798,-0.22262126132882903,0.13611780112411978,0.2102586615543143,-0.09035129785387322
ST1078,-0.11623654214539585,-0.5735111440229538,-0.09289461935556605,-0.4031369283241373,-0.17742027373026717,-0.14670082376944116
BL05,-0.02230495428786266,0.3355475929530926,0.32986167703225994,-0.05442342291239627,-0.06510944373173887,-0.019909570166232658
ST1097,-0.29205432804644227,-0.073802781855588,0.10282433001308552,-0.4062293560401936,0.027589949093847387,-0.41680021823374924
ST1098,0.0018108855329571302,-0.06397339326204136,-0.019252095008012976,-8.1496119273272e-05,-0.07656495128536825,0.10379985988730714
ST1094,-0.13067714194656826,-0.08368197954957075,-0.30043287955876646,0.2746859345471123,0.5867541541415238,-0.18160201305737977
ST1100,0.318119804251699,-0.4432733963794859,0.26840462254548497,-0.23194688084132906,-0.3282764945525712,0.46118132777389087
ST1079,0.44517196855624075,-0.5473568422420937,0.10194834011813746,0.15936926497507187,-0.4402112702378819,0.6774039124963581
WC07,0.0007912559402476042,0.28245524859986865,0.3899436399343803,-0.1628912821370625,-0.3805187955573866,0.01223208773064642
WC05,0.12988098331392484,-0.06296405393900864,0.24983008390019698,-0.03361167588293687,-0.12595555741700817,0.18211967223107378
ST1022,-0.27858877073728533,0.7771418191941392,0.284276033653566,0.1855217114627006,0.20444930004951378,-0.4045759862657337
SS06,0.0017017944735080908,-0.3208788201867829,-0.24790609683467318,0.08147883516860815,-0.043873129999992815,0.00538596292917121
SS05,-0.09787841826734095,-0.15798179018272895,-0.36185628801090564,0.0890504749954379,0.017108807516894305,-0.10370724462472296
ST1011,0.31591436693131436,-0.45888928165518145,-0.3889415523446533,0.28946109028901096,-0.04009489703382537,0.5249181650508108
ST1004,-0.1266106266241268,-0.04251113555080881,0.3946713847340961,-0.19120586226515623,-0.00802473783395573,-0.15337235027303472
ST1000,-0.31462306484401453,-0.42770468159971803,0.022989170996164092,-0.3980141198337324,0.2420940611061154,-0.4246601146959197
CRG01,0.5601662791958752,-0.36004850657273174,0.1707733223713402,0.05009335388620891,-0.3973469269723973,0.7885963414718825
CRG09,-0.2776522026803698,-0.12587798078555026,-0.4000254896425634,-0.23627209773482388,0.07491759645144998,-0.39281524418320857
CRG06,-0.0771395689606242,-0.23349374824910304,0.07449540027811796,-0.35854606297382496,-0.37241238271573307,-0.09420702439931339
ST1002,0.3003758516514182,0.32474600770320755,0.15144571508306737,0.6143475534478614,-0.20537868237195653,0.2594838521390754
CC05,-0.3507753198273779,-0.18475558875490944,0.27689414019837566,-0.6431740634686525,-0.3457851174276399,-0.48291431816772173
WC11,0.07922806433022492,-0.14167746265624717,0.10037492318519511,-0.061496006251444905,0.09288744750063364,0.12353242562570249
GC05,0.158540918576611,-0.38013492121387615,-0.4128310664658815,0.09315563399404482,-0.03348370476964237,0.12388196234183228
MC09,0.29505341820259057,0.031223601906072783,0.2931511146653469,-0.2004875190365832,-0.37338308194060055,0.26350582962817115
GC06,-0.27681948346110047,0.023085584732551567,-0.14532635287896853,-0.4926322080278397,-0.1509671393558393,-0.35035249194539503
ST1006,0.029659778701523747,0.3495816863859976,0.005777358192030148,0.5873405603199103,0.12982600301132058,0.08032447319516614
MC04,0.27210704351559895,-0.33325263770713415,0.3909503472209476,-0.1346806904286393,-0.22999123911560268,0.5184741307118138
SS01,-0.15013409795318236,0.9928883130501214,0.2607448867054287,1.2739914382401196,0.46940612556399697,-0.1702084922669957
ST1030,0.006407681265581243,0.08946493464566642,-0.40664281676321545,0.292084797134872,0.08250602164697142,0.06635397762034545
ST1056,0.03995491168816417,-0.6282696442071853,-0.12214580209828786,-0.12756481423476507,0.0926618026253869,0.08205048868491713
BL08,-0.11141944340605202,0.8840797802356795,0.4419990736662853,-0.17390190676945813,-0.4704629638780874,-0.14451875408608128
GC09,-0.1818735167844241,-0.11091727712120582,0.19755069183484872,-0.5880900386854222,-0.46946714289512875,-0.18993657087732682
WC08,0.17222080843390017,0.43695007887813836,0.12255279260076382,0.11654821460605919,-0.30153204240838527,0.14788348603922863
SS07,-0.17995148686142143,0.5018775997704683,0.2546605365360712,0.36762656464090376,0.5164570650485667,-0.27255119549043944
ST1042,0.22963756992847623,0.3098813776298956,0.0564515231187873,1.0063702451573617,0.3449795474536185,0.2730075660314779
ST1051,0.2822045103570183,-0.19985965993985955,0.15878005881800036,0.07055733154540289,-0.3920119457148135,0.42711147129649457
CC02,-0.37228738133778466,0.14866540955550211,0.20095112533614276,-0.689065811444554,-0.5787562640775304,-0.5012535698294989
CC01,-0.38988126976581017,-0.03812631742556925,-0.8330700576531057,-0.594943723445058,-0.3487329883223185,-0.5362447435101175
ST1059,0.11260569530776803,0.23588878298042906,0.0799377599086475,-0.17136417146112393,-0.19022212241090955,0.201324100196629
BL06,-0.07293297064327205,0.6332392051460342,0.39213105329778625,-0.33294814103564346,-0.42740262546956903,-0.10412726991179061
ST1049,-0.2387161296712508,0.03046305600689306,-0.26783421874923274,-0.43385181133084766,-0.30169029102760103,-0.28666520489032354
YH10,-0.3044783685068677,0.022139303665863322,0.29456305937176647,-0.17913893802476932,0.7612024943118401,-0.37165561187630497
SW10,-0.09436255243873388,0.030709742611677148,0.2392832848052753,-0.1386036678148821,0.12190027854332565,-0.09755755275004192
BL01,0.14687743913565451,0.48266603328479657,0.14301127139201422,0.2241199224022651,-0.1922636980254538,0.20640185724752264
YH11,0.6957248456292023,-0.2831177358995942,0.10507548808014236,-0.03964288242341309,-0.41227024357741326,0.8859372888629679
SW03,-0.08478152205193573,-0.08471144699446599,0.11154943677784673,-0.10818042296441785,0.11923664647679869,-0.07764378267030288
YH08,-0.09490105492959233,0.22720284021799741,0.12411579813668962,-0.3991175054737347,-0.5134208683591486,-0.09863279157371167
SS203,-0.1321885749838186,-0.469514361879463,-0.4981994225834568,-0.2533010547248877,-0.15909681154806843,-0.12101370732460005
SS209,-0.18613915521438104,-0.7079527683308635,-0.0963439179198524,-0.716632284938449,-0.6196540385208875,-0.19452730289965597
SW07,-0.1507984753449213,0.7512870079554202,0.42381030557480015,-0.6080990582363403,-0.6690411886813081,-0.2542089599747845
SW12,0.17328282546794693,-0.34939694652196135,0.23069050985593523,-0.2330476213379339,-0.3387401824528653,0.3502521943261759
ST1101,0.8828637752034988,-0.18093561731236615,0.3581267182848458,0.07004837398654881,-0.4186089503774591,1.4445645701169032
ST1102,-0.0959752674519859,0.08432806650930187,-0.29973168187629085,0.1831328583007453,0.25250257929432657,-0.14514536052599278
ST1031,-0.14752441294550572,0.38407288605288087,0.1488626667026857,0.564444913039183,1.1081899798250796,-0.21911516617948715
ST1073,-0.32276292684138636,-0.19650666406585232,-0.6128364624582677,-0.2166590513771716,0.49585803782250454,-0.447537842732869
GC03,-0.07181958487436323,0.046121851020016556,-0.03907947475520205,-0.4207162797542744,-0.5093852067109155,-0.10236368922892554
WC02,0.09491408718915383,0.06005010373892741,0.1858667378612077,0.06992314076017055,-0.14458350486179913,0.10621612615971514
SS02,-0.13552104665558953,0.8901650568383085,0.44064790803663245,0.13490020494868626,-0.10577445315917983,-0.14619978991553528
JD03,0.028905622495650627,0.13603285994006126,0.13241035813646473,0.1445333426111068,-0.03936438142623754,0.1676562785218977
MC02,-0.29042644900572107,0.29686895410780617,0.12259747451759319,-0.35591109844439095,-0.0002919234346525475,-0.40024619561763525
MC07,0.11615746401058868,0.6302942016011431,0.29203951027545183,0.0464556772608115,-0.3290608012925526,0.2470830057651703
CC06,-0.14894830435151232,0.4878004314590048,0.33776856738820954,-0.5814466916462099,-0.6973179846445402,-0.18321976337442086
CC04,-0.22792052205506227,-0.12212767388323578,0.09099512295842019,-0.5196138815577896,-0.2068023049192541,-0.2846437155459131
CC07,-0.17767506429091606,-0.4801088352897223,-0.008904199315147887,-0.5901679449966514,-0.5834348915137662,-0.2177897980692836
ST1013,0.4201947814787283,0.03509750307460473,0.18468124734700847,0.23344340577290904,-0.22621832251118115,0.3213242575278258
CRG11,-0.09771641781193241,-0.30027152517741396,0.3560108929951515,-0.5763419085606157,-0.5539586677370677,-0.1440751087451682
ST1010,-0.046503341869796266,0.04636182220661216,0.24421077559320645,0.03508442105929023,0.20747368087343412,-0.09606023963374609
ST1034,-0.26948214958456446,-0.535528318635106,-0.3592421447180998,-0.48042082357656274,-0.055933448597715235,-0.29520487628026676
ST1019,-0.017775857330276836,0.1109291429050851,0.17230504917372816,0.019821194382901294,0.12510212183219965,0.09359255429158302
ST1007,0.0764482549569435,0.26465332120343243,0.1739004857977585,0.118539828168917,-0.13159633728121498,0.03846578116598551
ST1029,0.12509153540570553,0.25582096929076464,-0.04427625376688701,0.3541896663665414,-0.03627046506280913,0.22547151927319825
ST1027,-0.22187681811968424,0.30573546582500777,0.14435036125008832,0.1611888342733476,0.7098719130058708,-0.280755806794746
ST1028,-0.020177072769411074,0.03109248832322666,-0.3463433882948158,0.0005188867013051462,-0.11474506621770145,0.0068173185974675895
MC03,0.408679925033927,0.3521524987528212,0.42972783171828643,-0.5415517524284362,-0.6980951524938015,0.4621103612782639
CRG08,-0.11167008254491977,-0.0023049593970127704,-0.7076197488995247,0.10672694059110303,-0.059653228604785516,-0.14899350875238793
CRG10,0.059600209064035715,0.4452420391523038,0.22704424771341777,0.4087792046946309,0.007327617927373678,0.1694197713656603
JD05,-0.0850133366290197,-0.4364389326962108,0.08496153535499439,-0.296583281074747,0.09984044662825681,-0.1280295677247572
MC10,-0.037888945844602874,0.8801072273712781,0.4408362523365241,-0.10402627884091109,-0.5237913781683275,-0.11099935254081737
ST1020,0.015587353594642936,0.34454221786303474,0.30095013971754614,0.17748754767624791,-0.22578910780736464,0.008241063841985165
JD11,0.14742388016327945,-0.35226068201017946,-0.37385031236818433,0.1257609342521409,-0.02483023033300237,0.17440450216924105
SW09,-0.2612295091012432,-0.22722468302788876,0.04253092927585445,-0.7155648021172891,-0.8124382556812064,-0.319636728324568
ST1015,0.33039750009632185,-0.7754620818245352,-0.12549049078808708,-0.04847235145789403,-0.8918100201749204,0.297854185508669
ST1017,0.33648462126277684,-0.26330126087527794,0.18556555736307404,0.15276596361964953,-0.163145446179839,0.43783849155578614
ST1114,-0.25519034808150254,0.27368833936815135,0.23773763321377905,-0.04847235145789403,0.03906468785875358,-0.3460977404005569
ST1113,-0.29418001190000936,-0.1558766046492826,0.14110349571336672,-0.37144934573773963,-0.08651846763874768,-0.41753063796413287
ST1106,0.3080383074787534,-0.18475558875490838,0.2564915391906114,0.13300594473397792,-0.17335717527988712,0.3918148669790551
ST1108,-0.14955171353060467,0.1527909787134489,0.19755069183485033,-0.2921874308871898,-0.12679019357337884,-0.214665722950581
ST1110,0.1659958925692984,0.05449112707615809,0.11990484852188958,-0.17294476196424788,-0.3811039301371249,0.17413528958014618
ST1112,-0.1302247455750671,0.10528808024852197,-0.4695109561236843,0.6307936029944344,0.08874392652512125,-0.16686025858133396
ST1111,0.05661591267353446,-0.3579681791973586,-0.48632630054324016,0.654646389588628,0.04645818588996953,0.09442808424234121
ST1036,-0.15276322888008698,-1.0071116869498786,-0.552402058093407,-0.27743043444415105,0.28359075136580686,-0.14118036337202217
