251.808,249.644,250.636,251.867,249.719,249.987,248.89,250.222,247.717,249.956,250.212,250.274,248.837,251.817,250.731,248.914,250.667,250.454,248.255,248.883,249.44,249.666,249.103,249.298,249.201,249.388,247.852,247.664,249.412,251.886,250.622,250.505,249.307,249.438,251.902,250.158,251.791,251.782,250.461,250.118,249.171,248.914,251.557,250.042,251.849,250.54,249.967,249.435,247.677,248.729,249.521,251.486,247.693,248.724,251.35,249.245,251.055,249.097,247.718,249.3,248.643,250.766,251.839,249.952,247.751,248.551,249.179,249.573,248.815,250.597,251.836,249.467,246.653,249.809,249.245,249.405,249.637,248.981,249.413,249.181,249.078,250.504,250.299,247.205,249.131,248.966,249.281,251.867,247.444,251.905,249.319,250.224,248.287,249.221,251.884,249.203,251.893,249.644,249.838,250.242
251.775,249.612,250.65,251.869,249.718,249.987,248.903,250.213,247.726,249.97,250.212,250.279,248.859,251.832,250.731,248.934,250.664,250.455,248.255,248.859,249.426,249.622,249.115,249.303,249.205,249.392,247.852,247.638,249.376,250.713,250.592,250.487,249.301,249.444,251.863,250.143,251.775,251.648,250.465,250.14,249.093,248.893,250.296,250.031,251.828,250.553,250.042,249.36,247.68,248.736,249.52,250.878,247.69,248.73,251.35,249.096,251.056,249.1,247.727,249.265,248.625,250.727,251.853,249.978,247.751,248.563,249.185,249.58,248.615,250.571,251.818,249.449,246.643,249.757,249.233,249.41,249.645,248.983,249.427,249.115,248.958,250.428,250.334,247.194,249.099,248.969,249.282,251.821,247.384,251.885,249.293,250.225,248.287,249.222,251.884,249.145,251.851,249.563,249.846,250.187
251.708,249.634,250.651,251.82,249.699,249.999,248.959,250.217,247.08,249.963,250.173,250.278,248.812,251.833,250.731,248.931,250.668,250.437,248.156,248.866,249.428,248.954,249.136,249.284,249.205,249.389,247.852,247.64,249.595,249.341,250.602,250.458,249.295,248.317,251.812,249.252,251.776,251.026,250.652,250.148,249.016,248.83,250.274,250.081,251.737,249.32,250.011,249.437,247.632,248.084,249.763,250.84,247.699,248.838,251.298,248.452,251.054,249.079,247.733,249.202,248.632,250.76,251.809,249.963,247.744,248.565,249.18,249.558,248.619,250.62,251.82,249.631,246.638,249.722,249.267,249.424,249.629,248.97,249.402,249.115,249.067,250.38,250.293,247.235,249.103,248.969,249.276,251.821,246.817,251.888,249.267,250.223,248.182,249.218,251.81,249.14,251.881,249.618,249.828,250.246
251.537,249.594,250.65,251.793,249.681,250.002,248.816,250.217,247.088,249.945,250.18,250.281,248.816,251.808,250.716,248.938,250.675,250.405,248.157,248.878,249.479,248.908,249.162,249.295,249.205,249.398,247.852,247.624,250.82,249.366,250.58,250.468,250.006,248.316,251.84,249.226,251.786,251.033,250.648,250.163,248.994,248.809,250.278,250.083,251.737,250.276,250.005,249.433,247.675,248.089,249.756,250.86,247.712,248.784,251.297,248.312,251.062,249.041,247.733,249.199,248.636,251.66,251.801,249.95,247.744,248.557,249.185,249.609,248.646,251.877,251.765,249.652,246.42,249.72,249.904,249.461,249.628,248.923,249.394,249.131,249.036,250.291,250.274,247.237,248.871,248.984,249.277,251.776,246.789,251.842,249.501,250.733,248.127,249.217,251.734,249.163,251.86,249.588,249.813,250.218
251.463,249.595,250.652,251.666,249.674,249.964,248.808,250.22,247.088,249.829,250.15,250.279,248.819,251.808,250.716,248.902,250.693,250.391,248.157,248.866,249.331,248.918,249.137,249.293,249.221,249.351,247.861,247.634,250.84,250.41,250.571,250.523,249.982,248.316,251.768,249.188,251.794,251.035,250.586,250.142,248.914,248.809,251.504,250.057,251.737,250.321,249.968,249.42,247.677,248.087,249.721,251.417,247.71,248.787,251.299,248.161,251.078,248.959,247.73,249.216,248.617,251.714,251.788,249.957,247.76,248.557,249.16,249.622,248.815,251.841,251.771,249.6,246.436,249.761,249.918,249.441,249.648,248.918,249.394,249.155,249.037,250.241,250.23,247.128,248.862,248.984,249.204,251.803,246.757,251.8,249.488,250.736,248.099,249.239,251.775,249.137,251.907,249.588,249.733,250.253
251.486,249.592,250.671,251.686,249.587,249.944,248.729,250.192,247.729,249.831,250.146,250.281,248.828,251.784,250.724,248.902,250.7,250.33,248.166,248.866,249.347,249.595,249.162,249.268,249.195,249.311,247.866,247.588,250.659,251.846,250.55,250.539,250.005,249.459,251.775,249.99,251.77,251.57,250.374,250.158,248.867,248.783,251.525,250.017,251.593,250.287,249.986,249.42,247.58,248.736,249.465,251.338,247.747,248.76,251.253,248.813,251.079,248.943,247.712,249.244,248.624,251.602,251.804,249.965,247.781,248.555,249.161,249.637,248.746,251.747,251.78,249.269,246.43,249.761,249.902,249.443,249.661,248.918,249.397,249.14,248.888,250.241,250.202,247.027,248.861,248.945,249.179,251.806,247.243,251.748,249.497,250.663,248.057,249.27,251.801,249.104,251.877,249.564,249.618,250.27
251.486,249.532,250.676,251.655,249.563,249.891,248.759,250.18,247.729,249.827,250.063,250.278,248.852,251.627,250.724,248.864,250.7,250.326,248.165,248.864,249.228,249.578,249.162,249.239,249.217,249.312,247.868,247.509,250.559,251.846,250.558,250.526,250.006,249.462,251.781,249.988,251.735,251.59,250.366,250.163,248.676,248.791,251.454,249.956,251.52,250.294,250.018,249.444,247.574,248.758,249.486,251.293,247.768,248.795,251.213,248.805,251.078,248.944,247.679,249.135,248.542,251.635,251.688,249.952,247.768,248.54,249.171,249.624,248.712,251.689,251.641,249.319,246.38,249.799,249.851,249.43,249.647,248.967,249.377,249.072,248.864,250.267,250.202,246.969,248.838,248.946,249.135,251.664,247.243,251.725,249.489,250.677,248.079,249.249,251.85,249.078,251.91,249.562,249.684,250.27
251.489,249.531,250.682,251.659,249.55,249.891,248.763,250.172,247.736,249.715,250.07,250.282,248.818,251.695,250.723,248.875,250.709,250.339,248.168,248.922,249.229,249.525,249.14,249.248,249.217,249.333,247.868,247.509,250.543,251.766,250.497,250.583,249.974,249.433,251.714,249.942,251.763,251.586,250.35,250.157,248.64,248.77,251.455,249.957,251.52,250.339,250.032,249.393,247.504,248.779,249.518,251.294,247.778,248.794,251.215,248.808,251.087,248.909,247.694,249.129,248.458,251.632,251.687,249.93,247.768,248.54,249.176,249.585,248.723,251.693,251.688,249.236,246.405,249.845,249.837,249.462,249.634,248.894,249.361,249.076,248.798,250.224,250.147,246.975,248.767,248.997,249.13,251.668,247.16,251.725,249.463,250.668,248.08,249.257,251.75,249.108,251.883,249.57,249.703,250.281
251.525,249.549,250.682,251.672,249.517,249.881,249.029,250.195,247.71,249.75,250.07,250.289,248.726,251.566,250.723,248.873,250.709,250.341,248.153,248.823,249.264,249.547,249.141,249.27,249.208,249.253,247.875,247.492,250.557,251.672,250.498,250.584,249.984,249.434,251.704,249.906,251.731,251.554,250.365,250.178,248.575,248.796,251.453,249.987,251.461,250.326,250.035,249.286,247.42,248.756,249.525,251.331,247.778,248.726,251.179,248.771,251.081,248.888,247.703,249.151,248.42,251.629,251.671,249.939,247.735,248.54,249.188,249.586,248.7,251.528,250.1,249.31,246.412,249.849,249.9,249.439,249.635,248.938,249.381,249.038,248.775,250.206,250.147,246.98,248.77,248.997,249.13,251.672,247.116,251.744,249.42,250.648,248.053,249.236,251.764,249.119,251.872,249.576,249.706,250.287
251.463,249.567,250.671,250.505,248.604,249.901,249.048,250.2,247.708,249.757,250.076,250.302,248.706,251.519,250.641,248.875,250.684,250.266,248.161,248.823,249.22,249.533,249.193,249.265,249.111,249.249,247.791,247.534,250.605,251.643,250.492,250.528,249.947,249.458,251.703,249.911,251.772,251.551,250.38,250.201,248.41,248.67,250.058,249.988,251.449,250.349,249.961,249.285,247.415,248.759,249.522,251.445,247.808,248.819,251.191,248.746,251.073,248.221,247.96,249.112,248.429,251.396,251.579,249.932,247.756,248.533,249.207,249.877,248.657,251.529,250.072,249.317,246.377,249.849,249.931,249.423,249.632,248.896,249.381,249.059,248.63,250.191,250.161,247.014,248.768,248.957,249.095,251.662,247.114,250.939,249.404,250.603,248.026,248.616,251.772,249.136,251.768,249.494,249.702,250.402
251.409,249.53,250.667,250.419,248.86,249.961,249.026,250.212,248.031,249.772,250.077,250.322,248.602,251.232,250.689,248.751,250.672,250.287,248.157,248.775,248.977,249.567,249.225,249.288,249.129,249.131,247.795,247.534,250.799,251.728,250.445,250.555,249.663,249.416,251.703,249.932,251.696,250.551,250.359,250.172,248.764,248.882,250.047,250.221,251.529,249.884,249.87,249.286,247.421,248.749,248.774,251.383,247.874,248.79,251.254,248.9,251.063,248.206,247.344,249.321,248.445,250.157,251.742,250.167,247.691,248.533,249.247,249.858,248.606,251.529,250.137,249.202,246.339,249.858,249.905,249.447,249.609,248.95,249.384,249.088,248.752,250.161,248.815,246.92,247.947,249.144,249.076,250.661,247.254,250.978,249.442,250.602,247.981,248.609,251.808,249.188,251.769,249.473,249.737,250.401
251.351,249.469,250.666,250.296,248.812,249.957,248.724,250.21,248.067,249.738,250.061,250.322,248.629,251.194,250.689,248.751,250.676,250.288,248.154,248.721,248.985,249.571,249.225,249.01,249.088,249.139,247.783,247.534,250.774,251.735,249.753,250.625,249.739,249.409,251.575,249.926,251.6,250.563,250.332,250.158,248.78,248.857,250.047,250.22,251.263,249.919,249.882,249.287,247.466,248.751,248.706,251.381,247.882,248.794,251.26,248.883,251.062,248.131,247.744,249.3,248.445,250.199,250.221,250.166,247.675,248.536,249.492,249.864,248.666,251.515,251.574,248.116,245.431,249.858,249.907,249.451,249.609,249.392,249.402,249.023,248.808,249.036,248.846,246.92,247.986,249.149,249.085,250.667,247.243,250.945,249.242,250.726,248.003,248.612,251.854,249.166,251.67,249.411,249.707,250.406
251.408,249.404,250.677,251.414,249.39,249.937,248.931,250.19,248.067,249.715,250.062,250.318,248.528,251.116,250.689,248.739,250.699,250.184,248.076,248.727,248.985,249.571,249.219,248.963,249.07,249.116,247.783,247.381,249.165,251.74,249.711,250.766,249.766,249.356,251.551,249.911,251.614,250.592,250.395,250.162,248.819,248.817,251.457,249.63,251.266,249.947,249.894,249.309,247.44,248.767,248.66,251.37,247.885,248.792,251.214,248.867,251.064,248.791,247.537,249.31,248.414,250.585,250.201,250.153,247.669,248.523,249.498,249.514,248.662,250.436,251.574,248.118,245.38,249.778,249.304,249.45,249.61,249.376,249.298,248.994,248.705,249.049,249.224,246.938,247.962,249.073,249.069,250.667,247.218,251.671,249.163,250.728,248.012,249.212,250.921,249.205,251.66,249.328,249.711,250.284
251.473,249.404,250.691,251.451,249.39,249.816,248.912,250.198,247.811,249.702,250.061,250.338,248.548,251.649,250.725,248.676,250.694,250.185,248.076,248.695,248.915,249.573,249.227,248.97,249.072,249.103,246.984,247.405,248.91,250.27,249.676,250.699,250.082,249.311,251.448,248.253,251.559,251.362,250.413,250.162,248.775,248.834,251.393,249.327,251.224,250.458,249.884,249.138,246.14,248.77,249.427,251.28,247.864,248.909,251.158,249.114,251.068,248.777,248.276,249.256,248.451,250.726,250.213,249.922,247.663,248.523,249.449,249.482,248.561,250.383,251.599,248.013,245.37,249.731,249.251,249.442,249.643,249.277,249.314,248.994,248.54,249.02,249.929,246.933,248.772,248.821,249.104,251.683,247.13,251.701,248.998,250.739,248.014,249.199,250.926,249.168,251.599,249.247,249.736,249.676
