t,lf,lm,bl
67,0.23679328867782165,0.419847950653419,0.051
68,0.236285466370519,0.4192633249160264,0.051
69,0.4060074619468667,0.2507370693179513,0.22
70,0.40836290268875086,0.25130497962631415,0.22
71,0.4073837407927351,0.2512376966646166,0.22
72,0.40919239209255487,0.2529165300180185,0.22
73,0.40996534549548846,0.25296791241719024,0.22
74,0.41131481879809484,0.38887620070764006,0.22
75,0.4108529533176235,0.3885647603146888,0.22
76,0.4092340707352456,0.38859544541648205,0.22
77,0.41154564434280216,0.3889445899417089,0.22
78,0.411642570087344,0.39005560834132663,0.22
79,0.41334835365896755,0.3905991751783517,0.22
80,0.4141171109448855,0.38169001753844256,0.22
81,0.4131042317438339,0.384245832159425,0.22
82,0.4131042317438339,0.384245832159425,0.22
83,0.4142827424184017,0.38434928328346374,0.22
84,0.41307659079970493,0.3842444649672946,0.22
85,0.4129752327782915,0.3843794112434687,0.22
86,0.41347729513156034,0.3845512051104897,0.22
87,0.41347729513156034,0.3845512051104897,0.22
88,0.4127540446379825,0.38497708459862917,0.22
89,0.411342521600834,0.38454725527664074,0.22
90,0.411342521600834,0.38454725527664074,0.22
91,0.24340370675452888,0.5535524405728197,0.051
92,0.24246717158023776,0.5529969343477403,0.051
93,0.24311779085456145,0.5528153074866418,0.051
94,0.24222708648951297,0.5360463888618442,0.051
95,0.2429332737425522,0.5493401554041903,0.051
96,0.24303937641461879,0.5493381389958502,0.051
97,0.24138154934420267,0.5490609880789027,0.051
98,0.2410301045229945,0.5547330916283066,0.051
99,0.24136767983297996,0.5525902951878464,0.051
100,0.2419776854798082,0.5518748194131412,0.051
101,0.24118272708972346,0.5521122488912579,0.051
102,0.24264718529134596,0.5646005511121417,0.051
103,0.24172819984712282,0.5645962605984155,0.051
104,0.2425317967988529,0.5645592281814619,0.051
105,0.24225479254207688,0.5647589382329345,0.051
106,0.24064608756565517,0.5648168000246662,0.051
107,0.2407571505642537,0.5646044668523335,0.051
108,0.24111335731222594,0.5642377467080738,0.051
109,0.2416958528576416,0.564409340297706,0.051
110,0.23978009578865114,0.5640653964350504,0.051
111,0.24114110604484065,0.5643848004919754,0.051
112,0.24240254083368043,0.5589072951555407,0.051
113,0.24190377268798768,0.5588984221440256,0.051
114,0.24249948487923537,0.5595973915055279,0.051
115,0.24249025264897742,0.5600911854137708,0.051
116,0.24362038104394843,0.5604239773610437,0.051
117,0.2435281863696223,0.5604905685625352,0.051
118,0.2442654523078169,0.5603006102603338,0.051
119,0.24731851701051713,0.5598195538070971,0.051
120,0.24581623662085889,0.5597284117869366,0.051
121,0.24395219512906235,0.5593155654100692,0.051
122,0.2425548758983745,0.559025110814931,0.051
123,0.24227788013382218,0.5588543129817971,0.051
124,0.24159418146959374,0.5578455939918625,0.051
125,0.24131682264298412,0.5569949719390278,0.051
126,0.24078954055992635,0.5571334583051424,0.051
127,0.23986350233293738,0.5565645292141373,0.051
128,0.23927943165728202,0.5566174296049832,0.051
129,0.2394788166578864,0.5571550129687315,0.051
130,0.2408728221426046,0.5572052551952359,0.051
131,0.2399237338097983,0.5566971595108094,0.051
132,0.2407617777997336,0.5566610391535028,0.051
133,0.23851376571139674,0.5561732021980409,0.051
134,0.23850447913129286,0.556180080585962,0.051
135,0.23762160429593812,0.41918377908338256,0.051
136,0.2379934991989892,0.41948941905460463,0.051
137,0.2370679746197399,0.4201030172772068,0.051
138,0.2363553775699338,0.420141674176242,0.051
139,0.23581916470268272,0.4202144531886937,0.051
140,0.2360523651275755,0.42042949320961187,0.051
141,0.2360523651275755,0.42042949320961187,0.051
142,0.2381329001132722,0.4198125779243497,0.051
143,0.24049797551358632,0.4202556587393818,0.051
144,0.24096997133982764,0.27261697597879253,0.051
145,0.2402942686439426,0.2735560290200741,0.051
146,0.24178364847449058,0.27442868638852075,0.051
147,0.2413306931469111,0.2750899249919758,0.051
148,0.24179288950115008,0.27553746252050404,0.051
149,0.24101622809462725,0.27553766668781277,0.051
150,0.2417605453940927,0.27540650256878113,0.051
151,0.24232405317942352,0.2769067096762564,0.051
152,0.24195458853187893,0.2765009296414514,0.051
153,0.2427117952211301,0.2766383855002209,0.051
154,0.24206082849202273,0.2765169781548956,0.051
155,0.24243024040331196,0.27633801992522083,0.051
156,0.24243024040331196,0.27633801992522083,0.051
157,0.24403973477440993,0.5597406025108874,0.051
158,0.2438554299519587,0.559540221836137,0.051
159,0.24281331411018858,0.5598762086079141,0.051
160,0.24099772576098172,0.5588762878265033,0.051
161,0.2397800957886514,0.5588111838733646,0.051
162,0.2402387015354045,0.5610853926305335,0.051
163,0.24072938649814096,0.558541827543495,0.051
164,0.23837445224149434,0.5458418287322119,0.051
165,0.4057234321053793,0.3768368136949944,0.22
166,0.4057234321053793,0.3768368136949944,0.22
167,0.40437580662394745,0.3763865287042478,0.22
168,0.4040675721621937,0.3630649965727989,0.22
169,0.4031511312428623,0.3626734163996401,0.22
170,0.40205951372099064,0.3682570735354498,0.22
171,0.40234084881630705,0.368245148412462,0.22
172,0.4022002016627181,0.3678104728629005,0.22
173,0.4030996495776141,0.3672280464277986,0.22
174,0.40310901027156043,0.367632873663283,0.22
175,0.40310901027156043,0.367632873663283,0.22
176,0.4020829645547873,0.3673485287567807,0.22
177,0.39138610094157755,0.3650132076287309,0.22
178,0.3925070350677564,0.3814745609368738,0.22
179,0.3939306132721857,0.37974462888699345,0.22
180,0.40827015642527553,0.3850660104139021,0.22
181,0.409946841810591,0.38545853647344247,0.22
182,0.40981267533969956,0.38615053257923365,0.22
183,0.4105340961784095,0.3863663638909834,0.22
184,0.41161026287707486,0.38078231750078706,0.22
185,0.411665645828533,0.3807059702836496,0.22
186,0.41264342806524845,0.3899573812142295,0.22
187,0.24458780081770803,0.5593449335514975,0.051
188,0.24445887612261305,0.5595821481066108,0.051
189,0.2457748559840461,0.5594398916736375,0.051
190,0.24622994193095654,0.5596065784939134,0.051
191,0.2454023460333934,0.5595938257881806,0.051
192,0.2459817406918624,0.5597658925393988,0.051
193,0.2459817406918624,0.5597658925393988,0.051
194,0.24528274241840645,0.5597395685166615,0.051
195,0.24528274241840645,0.5597395685166615,0.051
196,0.24521833384574998,0.5596010105983809,0.051
197,0.24521833384574998,0.5596010105983809,0.051
198,0.24604149882901594,0.5599096604303518,0.051
199,0.24513091474859877,0.5600879823524164,0.051
200,0.24456938419716873,0.5598428721838414,0.051
201,0.2427487127333235,0.5595520435267249,0.051
202,0.2427487127333235,0.5595520435267249,0.051
203,0.24319619745277876,0.5596115919824924,0.051
204,0.2434820850659999,0.5593056518443666,0.051
205,0.24220861521585244,0.4238350947276184,0.051
206,0.2403359409600203,0.42292881962222034,0.051
207,0.2403359409600203,0.42292881962222034,0.051
208,0.2403359409600203,0.42292881962222034,0.051
209,0.24145089285094432,0.4239021939580318,0.051
210,0.24278562847020677,0.4239716660073143,0.051
211,0.24306244030138835,0.423658826241569,0.051
212,0.24265180046749837,0.4237228453466314,0.051
213,0.24227788013382562,0.4233944340487543,0.051
214,0.2401321850199297,0.27040491278258566,0.051
215,0.2401321850199297,0.27040491278258566,0.051
216,0.24022480903889515,0.27042097229620965,0.051
217,0.24005807653901062,0.2704769383240275,0.051
218,0.2403637210714615,0.2706354659790458,0.051
219,0.241312199081432,0.2705188323484511,0.051
220,0.2409052067187034,0.27256023174617294,0.051
221,0.24008123632635436,0.27262669643064463,0.051
222,0.24019239209255702,0.27267711005061657,0.051
223,0.2405350065446955,0.27393670538056897,0.051
224,0.2405350065446955,0.27393670538056897,0.051
225,0.2401877609719715,0.27327410173962324,0.051
226,0.24021091625417856,0.2771564933547409,0.051
227,0.24078954055992635,0.5599375669601924,0.051
228,0.2420700660260772,0.5604197027872072,0.051
229,0.2412937045335754,0.5606595749197623,0.051
230,0.24029889902877408,0.5603246929467893,0.051
231,0.2399468982967507,0.5597767590341484,0.051
232,0.2404053890940887,0.5617988543885034,0.051
233,0.40761590884860616,0.3936358771847115,0.22
234,0.40834435451154394,0.3937469142786435,0.22
235,0.4087847297639251,0.3938770904856016,0.22
236,0.4106034249151063,0.3946722484291696,0.22
237,0.4096460875656568,0.39454519097459906,0.22
238,0.40977103217737465,0.3943617717917982,0.22
239,0.41057569422246704,0.39433494290552407,0.22
240,0.411268645182724,0.3932821959248591,0.22
241,0.4118594546336374,0.3903808603568425,0.22
242,0.4104370246888068,0.38934284466755736,0.22
243,0.41003010452299515,0.3890141765750188,0.22
244,0.41003010452299515,0.3890141765750188,0.22
245,0.4112132330771988,0.38936180062064074,0.22
246,0.41131481879808063,0.3896965015719986,0.22
247,0.41007635729472347,0.38951982224034054,0.22
248,0.41007635729472347,0.38951982224034054,0.22
249,0.41007635729472347,0.38951982224034054,0.22
250,0.4103538100512904,0.38960588502893156,0.22
251,0.41057569422246304,0.3896215123211464,0.22
252,0.4094563131901495,0.395509808514495,0.22
253,0.4099283376333267,0.39555691053456404,0.22
254,0.4099283376333267,0.39555691053456404,0.22
255,0.24170971602995686,0.5644769796336706,0.051
256,0.2408173022026554,0.5644531066613361,0.051
257,0.2406183190043201,0.5646665154629142,0.051
258,0.24039612975562358,0.564365527654061,0.051
259,0.2404933464928199,0.5644232902784312,0.051
260,0.23983570132942536,0.5643865093045309,0.051
261,0.24001175453978438,0.5646079609357132,0.051
262,0.24032205047473323,0.5645191051543191,0.051
263,0.24089595413698736,0.5650282127980407,0.051
264,0.2425641073417508,0.5658125102410959,0.051
265,0.242287114970851,0.5658172159847996,0.051
266,0.24336220923637825,0.5602258692633051,0.051
267,0.24318697355290006,0.5604824474430411,0.051
268,0.2423471386351885,0.5600606473855668,0.051
269,0.24218090744619697,0.559784117896443,0.051
270,0.24146013814282186,0.5595169567457664,0.051
271,0.24075252329767524,0.5593291266046654,0.051
272,0.24033594096002117,0.559201457359246,0.051
273,0.23927943165728202,0.5591931758640963,0.051
274,0.23920058788273582,0.5591169743469885,0.051
275,0.23951590472139692,0.5589599704376762,0.051
276,0.23886191178755747,0.4239692468674671,0.051
277,0.2292587479805455,0.4122858006604707,0.051
278,0.22915939985269837,0.41340457856386037,0.051
279,0.23009990051565646,0.4134107132230515,0.051
280,0.23996542930111386,0.4235863675708055,0.051
281,0.24054889266170895,0.42353175988666175,0.051
282,0.23823975233519012,0.4228988712691626,0.051
283,0.23780293213832226,0.4226187116529385,0.051
284,0.23598707905432348,0.4101583763309512,0.051
285,0.23645323847882807,0.40920378589060075,0.051
286,0.23571185889307375,0.4095235178686779,0.051
287,0.234754482188225,0.4093868000280229,0.051
288,0.23330334688228282,0.40922104682590554,0.051
289,0.2321487292834445,0.40615127691203096,0.051
290,0.23279678620637537,0.41863486929325877,0.051
291,0.23154211961173532,0.41965623812346525,0.051
292,0.2306424646848774,0.4193331512918759,0.051
293,0.2267962475593734,0.4182372670066864,0.051
294,0.2267962475593734,0.4182372670066864,0.051
295,0.22757128101972696,0.4182672600646837,0.051
296,0.23471708570500532,0.41966665981959167,0.051
297,0.23340647026863734,0.4194539389500592,0.051
298,0.23407156645150276,0.5560699207682269,0.051
299,0.2340013517712246,0.5560166425747111,0.051
300,0.23335491129824634,0.5557627452129911,0.051
301,0.2336313914538483,0.5561956935221716,0.051
302,0.23418388956761185,0.5562886216981207,0.051
303,0.23564653187511464,0.5574122893457882,0.051
304,0.23596842445886268,0.5574067113777338,0.051
305,0.2352310522236454,0.5573824833362917,0.051
306,0.23488067540704088,0.5550180455786804,0.051
307,0.23497413213812332,0.5552146316556712,0.051
308,0.22445672498596503,0.5225246880959652,0.051
309,0.22601487121504815,0.5253712004834583,0.051
310,0.23002435934856133,0.5150026713843397,0.051
311,0.22998658377498585,0.5423285730877632,0.051
312,0.22940063283604953,0.5421514402462789,0.051
313,0.2304208029186209,0.5403326537644727,0.051
314,0.2400997635752781,0.5541124207015752,0.051
315,0.24084968937577142,0.5543346378938337,0.051
316,0.23090171405153667,0.540152409316204,0.051
317,0.2299251913555082,0.5398621384837792,0.051
318,0.23160328723047818,0.5408806676595143,0.051
319,0.24126133791280954,0.554995410592083,0.051
320,0.24036835097875667,0.5548392741389456,0.051
321,0.2398820356820033,0.5548535718825881,0.051
322,0.23876909192285467,0.5544884528738329,0.051
323,0.2390289528718743,0.5544570186984529,0.051
324,0.23830478359839874,0.5541765125598639,0.051
325,0.23830478359839874,0.5541765125598639,0.051
326,0.2409792229363844,0.5569149014938499,0.051
327,0.2407016213108163,0.5568892606433888,0.051
328,0.2385741250656836,0.5629678855145656,0.051
329,0.23258556109455977,0.5608908015078017,0.051
330,0.2384255375265675,0.5638100475032773,0.051
331,0.23758440195627056,0.5638427407798523,0.051
332,0.23835123024501895,0.5643307931252671,0.051
333,0.23750068807889957,0.5645642714442469,0.051
334,0.23794702503427476,0.5645493079215682,0.051
335,0.23877373324431844,0.5650565544939489,0.051
336,0.2382351069784385,0.564980215867109,0.051
337,0.23816542235293106,0.5650121495533611,0.051
338,0.237816878135771,0.5654241586235005,0.051
339,0.40697026256745017,0.39662891636581565,0.22
340,0.4064588266557522,0.3965713462210366,0.22
341,0.4083443545115416,0.39688868521208454,0.22
342,0.41035843334192257,0.3916367291689231,0.22
343,0.4097802864307577,0.391548755541986,0.22
344,0.4703353165879937,0.33185412804179987,0.28
345,0.46950260450281156,0.33161993539428974,0.28
346,0.46862715615278294,0.3314046832186121,0.28
347,0.4679315176414925,0.3311704617089531,0.28
348,0.46719794284290694,0.33089109239559544,0.28
349,0.4546522163772133,0.32518265238765365,0.28
350,0.3977475604530164,0.3869267024036115,0.22
351,0.3987031603493303,0.3870363974567063,0.22
352,0.40543925940137965,0.39009765006928054,0.22
353,0.4050989932749262,0.3887145996173417,0.22
354,0.4048751419100345,0.38809635539336157,0.22
355,0.40462319887691234,0.37954989738247535,0.22
356,0.4059283203333557,0.3808525142049107,0.22
357,0.4062075949366689,0.3813638886839352,0.22
358,0.4069377297683092,0.3809555292823903,0.22
359,0.4064123104468874,0.38051171043571186,0.22
360,0.39879293152404116,0.3688615015797713,0.22
361,0.23089700178495687,0.5379021404213141,0.051
362,0.22989213024477195,0.5379160343469052,0.051
363,0.22937225971643416,0.5379262626168552,0.051
364,0.22953301536049497,0.39104992048687953,0.051
365,0.22976930937144133,0.39102707469548004,0.051
366,0.23092998659894692,0.3912223491584433,0.051
367,0.2248157888944399,0.39020634847996316,0.051
368,0.21537847109998237,0.05100153432660728,0.051
369,0.20758537677143804,0.05100193448163122,0.051
370,0.2130407111193105,0.051002387607047846,0.051
371,0.2086506606850784,0.36448897189523793,0.051
372,0.21802918693862847,0.3975708098927116,0.051
373,0.2092875908042949,0.39215760440567765,0.051
374,0.21963736406127973,0.40189485271219777,0.051
375,0.21901460025672986,0.40101173673061435,0.051
376,0.2233965490553183,0.40186193143491283,0.051
377,0.2230167818415465,0.40240442331109744,0.051
378,0.2229590586098745,0.40239243473108255,0.051
379,0.2222993496268896,0.40204938673565566,0.051
380,0.23067348654540734,0.3872224405222044,0.063
381,0.2147909704527776,0.39280437186339073,0.051
382,0.2141972554631151,0.393129706068494,0.051
383,0.2128615680673263,0.3884817734373861,0.051
384,0.21237328071264305,0.3850866360114788,0.051
385,0.2148453298096513,0.39173325022789873,0.051
386,0.21448932703209359,0.537608207038715,0.051
387,0.21658415246328605,0.5385741444276931,0.051
388,0.21465255250726015,0.5384340630698929,0.051
389,0.21308547788393198,0.5384857301447904,0.051
390,0.21941856793689332,0.5475363525872933,0.051
391,0.21807804634704447,0.5459207879700982,0.051
392,0.25872224067471106,0.5047738649548694,0.091
393,0.288184544702787,0.4614573743534404,0.131
394,0.28898955243805524,0.4616733963679309,0.131
395,0.289943015052127,0.465036278681274,0.131
396,0.297848336907766,0.4651013770679528,0.131
397,0.2560237830626719,0.5043434840714828,0.091
398,0.2541576283073581,0.5073740267099828,0.091
399,0.2526922653480724,0.5060778958079228,0.091
400,0.25098812150791944,0.5065930301480546,0.091
401,0.24706114222968853,0.5026978291062406,0.091
402,0.24106273228102534,0.4926531977530768,0.091
403,0.30133985866434726,0.4268543930682772,0.151
404,0.3113639039622547,0.4465361353227133,0.151
405,0.31056156003476704,0.4482176332701845,0.151
406,0.30691333284079847,0.4428507862861377,0.151
407,0.30669909978330767,0.446139768321857,0.151
408,0.3066633753155624,0.44343657181836316,0.151
409,0.3052298943045063,0.4430733070719777,0.151
410,0.30897438824650963,0.4495738271776677,0.151
411,0.3495247526558978,0.4040637848567732,0.191
412,0.34890360956846417,0.40166842378735546,0.191
413,0.350526399253451,0.4078486670999234,0.191
414,0.3485645980970121,0.3926601966727289,0.191
415,0.343404659024807,0.33588516848408345,0.191
416,0.38361681184331775,0.28281686920138854,0.231
417,0.3823928716282403,0.23124882245592795,0.231
418,0.39641189953156225,0.31502484921950735,0.243
419,0.5667941028616322,0.41200364182695287,0.412
420,0.5466136318282819,0.41200313285301665,0.412
421,0.5473126704033008,0.4120030325777667,0.412
422,0.553760326614798,0.4120031937559676,0.412
423,0.5777363431757352,0.41200376044573744,0.412
424,0.5700400929504487,0.4120036067253705,0.412
425,0.5720031634792587,0.41200365361621116,0.412
426,0.557086978353543,0.41200318700188515,0.412
427,0.5603608367826278,0.41200256927724715,0.412
428,0.5603186434474329,0.4120024968422723,0.412
429,0.5615598658997633,0.4120025166353278,0.412
430,0.5205347961437138,0.37200367943564816,0.372
431,0.5191338120587489,0.3720015899408864,0.372
432,0.537531766881252,0.41200097130941826,0.412
433,0.5387017583510181,0.41200136030533985,0.412
434,0.479172391534653,0.35200167703752133,0.352
435,0.4897450932931263,0.3520018694813094,0.352
436,0.47496498641327783,0.35200184320171457,0.352
437,0.4778279193232835,0.3520020661539556,0.352
438,0.47381927506084565,0.35200185354559915,0.352
439,0.4915262698055718,0.35200240813024275,0.352
440,0.6524339113702944,0.5220012480605164,0.522
441,0.48032509043313026,0.3530022649146025,0.353
442,0.49231690792364,0.3530024589765795,0.353
443,0.49156578134443984,0.353001430550389,0.353
444,0.4669568022349555,0.3530002770680772,0.353
445,0.4604910338898369,0.3530002643285891,0.353
446,0.456816134041276,0.35300022457286434,0.353
447,0.45099800104727045,0.3530002376129377,0.353
448,0.44123620662259444,0.3530002363593402,0.353
449,0.4298649468036605,0.35300028128061733,0.353
450,0.4540302669147122,0.35300089050144784,0.353
451,0.45226683344457963,0.35300073266891874,0.353
452,0.46593032234338905,0.3530006336017718,0.353
453,0.46995793931065,0.3530008522841498,0.353
454,0.4669883901414754,0.35300098342309616,0.353
455,0.4672661235687543,0.3530012408006222,0.353
456,0.4610340571319207,0.3530009212311584,0.353
457,0.44883143703267747,0.341000759392704,0.341
458,0.44268861606891213,0.3410009613139242,0.341
459,0.4011576487664992,0.30100084130402566,0.301
460,0.40196225272833325,0.3010002702132331,0.301
461,0.40134208553953366,0.3010002822525835,0.301
462,0.41395573868097096,0.3010017021244472,0.301
463,0.4281077502911776,0.3028252878928136,0.301
464,0.4299558202288889,0.303034987864109,0.301
465,0.4318779561450517,0.30117992827317136,0.301
466,0.42904577631985524,0.3011526997639994,0.301
467,0.4290165345689322,0.30116483769166685,0.301
468,0.43620572471836744,0.30452080134514536,0.301
469,0.4374795759671883,0.30404574059336764,0.301
470,0.4394938316979131,0.3017772757103718,0.301
471,0.4488116697666398,0.30125030109637835,0.301
472,0.43831117513177176,0.3010010581791326,0.301
473,0.43835572411841495,0.30100107975044293,0.301
474,0.43785395792089377,0.30100107706457513,0.301
475,0.4374572018834948,0.3012322141412838,0.301
476,0.4399969257001642,0.3012654005628798,0.301
477,0.4384002629006948,0.30116882438509834,0.301
478,0.43915586814755975,0.30117250368275417,0.301
479,0.44115302639133924,0.3011854091367182,0.301
480,0.44012939527813466,0.3012107663505042,0.301
481,0.4390338361640824,0.3082353119733453,0.301
482,0.4274423994150133,0.30380915047129964,0.301
483,0.4277312079772826,0.3019119786964394,0.301
484,0.3890808603549195,0.33522293267634495,0.261
485,0.40391679219160226,0.326689051865642,0.261
486,0.4038734765111398,0.32792761250636904,0.261
487,0.40418730543998105,0.33495674492180005,0.261
488,0.41209103713377626,0.3363824308239607,0.261
489,0.40881695698517007,0.33442779288739505,0.261
490,0.412174343069476,0.33669421775404645,0.261
491,0.4149009902485761,0.32782617757552424,0.261
492,0.4142211268382159,0.324341655942602,0.261
493,0.4133114553250651,0.32384914559757183,0.261
494,0.4133114553250651,0.32384914559757183,0.261
495,0.39655448588277137,0.2610636986331342,0.261
496,0.40599053593306356,0.2610957117974544,0.261
497,0.5610852023368629,0.4300026521017466,0.43
498,0.5616424834907489,0.43000265567738283,0.43
499,0.5351094873062978,0.43000021894861357,0.43
500,0.5419681966116359,0.43000020431158176,0.43
501,0.5389657224710337,0.43000018672612506,0.43
502,0.5516619328638048,0.43000039544891,0.43
503,0.5371434057036547,0.4300004097941189,0.43
504,0.5231461503133554,0.4300005968581597,0.43
505,0.5260488089640437,0.43000081027046505,0.43
506,0.5405119648312591,0.43000051917462245,0.43
507,0.5276654413524832,0.43000021188282583,0.43
508,0.5113492017516181,0.43000015968529987,0.43
509,0.5116557213610843,0.4300001658473205,0.43
510,0.5214202445947046,0.4300001824022346,0.43
511,0.5086872760603935,0.430000119441359,0.43
512,0.5086872760603935,0.430000119441359,0.43
513,0.5372681061392685,0.4300001831208939,0.43
514,0.5308601810687801,0.4300001775116377,0.43
515,0.5161896340589692,0.43000008873099727,0.43
516,0.4937920359176938,0.4300000863344663,0.43
517,0.4779591421180426,0.4300000881546725,0.43
518,0.47744355378033354,0.4300001195171538,0.43
519,0.3290057557564051,0.2610001222584032,0.261
520,0.4661911656796362,0.3950001190541561,0.395
521,0.46867687582184675,0.39500011812377134,0.395
522,0.4804517565111493,0.39500016088086065,0.395
523,0.3950348987253227,0.3950001203019887,0.395
524,0.395460723841911,0.39500011992771894,0.395
525,0.4138875024138204,0.3950001084163715,0.395
526,0.49226967921109555,0.3950001541046794,0.395
527,0.49285258621596245,0.3950001532790755,0.395
528,0.4887222116083465,0.39500014484486407,0.395
529,0.3539822125453738,0.26100014645303266,0.261
530,0.3435640139855149,0.26100014295681706,0.261
531,0.3424105548219148,0.2610001433232526,0.261
532,0.35911562685167175,0.2610002725860451,0.261
533,0.3418267026366567,0.26100026931101095,0.261
534,0.32885421443705043,0.2610002911508909,0.261
535,0.3290309962171284,0.261000269897561,0.261
536,0.34905991753212473,0.2610011098270606,0.261
537,0.3639843934410646,0.2610009778374243,0.261
538,0.1978937391645183,0.3643796332561977,0.091
539,0.2113190086234284,0.3873876549685049,0.091
540,0.21576548921643593,0.4000579809477802,0.091
541,0.22543847301984948,0.3595134460178383,0.091
542,0.21958883726119013,0.4521708450031333,0.091
543,0.22259658442050156,0.48600597952365165,0.091
544,0.2243500250741618,0.47962088309286666,0.091
545,0.23023971847057847,0.4206212537000461,0.091
546,0.2307299088080191,0.42443996493181735,0.091
547,0.24957014060333332,0.5532631499335009,0.091
548,0.24957014060333332,0.5532631499335009,0.091
549,0.2493633055863049,0.555686551828702,0.091
550,0.23365675878938044,0.5222981011990679,0.091
551,0.2327167614061088,0.5126688983767973,0.091
552,0.2324497175232015,0.5106056832611503,0.091
553,0.23161905713954023,0.53824536972646,0.091
554,0.2177842055053139,0.5513876539129358,0.091
555,0.21969959072767986,0.5518708780241952,0.091
556,0.2336676001985118,0.5396629499348885,0.091
557,0.2358833247206572,0.5185952879503674,0.091
558,0.2137003020509047,0.4554884672877222,0.091
559,0.21296439366700531,0.4409822402959007,0.091
560,0.21611635287624828,0.43732152518007195,0.091
561,0.22703160138724152,0.39220769677664624,0.091
562,0.22426472766396824,0.3563484248238826,0.091
563,0.22530275596394367,0.36054860953044365,0.091
564,0.21316978105024456,0.4409212265496646,0.091
565,0.2143672948231946,0.44412790366367394,0.091
566,0.2143672948231946,0.44412790366367394,0.091
567,0.22557974263222985,0.42203619732081943,0.091
568,0.2310871454832804,0.3793520926075843,0.091
569,0.22986989183125434,0.3899262868718806,0.091
570,0.2273844682289266,0.45144777245526324,0.091
571,0.2264982768516417,0.45151890955964114,0.091
572,0.2110199084303251,0.4552978611099979,0.091
573,0.20581401373088665,0.5194738151388415,0.091
574,0.2113799890241358,0.5174711453539133,0.091
575,0.294825968253687,0.4204175349173531,0.163
576,0.28375761162726076,0.21574557672489697,0.163
577,0.2941139684919354,0.23740265558407517,0.163
578,0.2844802153194825,0.16300071833131652,0.163
579,0.28346532722596846,0.1630007177082017,0.163
580,0.28384277284537923,0.1630006837041716,0.163
581,0.29290198361600284,0.16300797493335378,0.163
582,0.30073953635387435,0.16300396488827285,0.163
583,2.2712232630812377,2.1460001889772444,2.146
584,2.2451087441060933,2.1460001892798406,2.146
