252.168,252.165,252.167,252.169,252.167,252.165,252.164,252.166,252.168,252.166,252.166,252.166,252.167,252.167,252.222,252.167,252.167,252.168,252.168,252.167,252.167,252.169,252.169,252.504,252.168,252.168,252.167,252.168,252.167,252.167,252.168,252.167,252.167,252.168,252.266,252.168,252.168,252.168,252.167,252.168,252.166,252.168,252.164,252.168,252.536,252.166,252.168,252.169,252.398,252.169,252.168,252.168,252.168,252.168,252.349,252.168,252.165,252.168,252.166,252.168,252.167,252.168,252.167,252.301,252.165,252.488,252.164,252.169,252.167,252.168,252.168,252.166,252.282,252.246,252.168,252.192,252.167,252.695,252.167,252.167,252.287,252.168,252.242,252.167,252.167,252.169,252.464,252.168,252.167,252.167,252.167,252.168,252.167,252.163,252.218,252.165,252.168,252.162,252.167,252.167,252.166,252.169,252.166,252.167,252.37,252.163,252.165,252.168,252.168,252.4,252.167,252.168,252.167,252.168,252.164,252.168,252.162,252.168,252.168,252.162,252.168,252.167,252.168,252.161,252.167,252.166,252.277,252.166,252.164,252.167,252.357,252.166,252.284,252.163,252.164,252.168,252.168,252.168,252.168,252.166,252.168,252.168,252.231,252.165,252.163,252.167,252.168,252.167,252.168,252.168,252.167,252.168,252.162,252.165,252.165,252.168,252.166,252.218,252.165,252.169,252.164,252.164,252.168,252.248,252.167,252.166,252.166,252.165,252.167,252.215,252.169,252.238,252.165,252.166,252.165,252.167,252.168,252.169,252.196,252.169,252.166,252.163,252.168,252.167,252.473,252.297,252.188,252.372,252.167,252.167,252.168,252.17,252.168,252.166,252.163,252.168,252.168,252.195,252.519,252.166
252.166,252.166,252.166,252.169,252.165,252.164,252.161,252.166,252.165,252.266,252.166,252.164,252.164,252.167,252.228,252.167,252.167,252.164,252.168,252.167,252.167,252.169,252.165,252.547,252.168,252.168,252.167,252.164,252.167,252.167,252.168,252.166,252.163,252.173,252.232,252.168,252.167,252.168,252.166,252.169,252.167,252.166,252.164,252.167,252.55,252.16,252.167,252.167,252.398,252.167,252.168,252.424,252.168,252.168,252.319,252.214,252.165,252.168,252.165,252.169,252.167,252.167,252.167,252.268,252.164,252.531,252.163,252.169,252.199,252.168,252.168,252.166,252.252,252.251,252.169,252.186,252.167,252.294,252.168,252.167,252.326,252.168,252.252,252.165,252.167,252.169,252.484,252.168,252.166,252.167,252.166,252.166,252.162,252.163,252.279,252.164,252.168,252.161,252.166,252.167,252.166,252.169,252.166,252.164,252.396,252.163,252.161,252.167,252.167,252.434,252.166,252.168,252.165,252.168,252.163,252.267,252.162,252.168,252.168,252.158,252.169,252.165,252.169,252.161,252.166,252.165,252.277,252.165,252.164,252.165,252.372,252.162,252.264,252.163,252.164,252.168,252.168,252.168,252.166,252.166,252.169,252.164,252.242,252.163,252.163,252.167,252.166,252.165,252.165,252.167,252.167,252.168,252.161,252.165,252.164,252.164,252.166,252.218,252.162,252.168,252.272,252.225,252.165,252.217,252.409,252.163,252.167,252.163,252.167,252.207,252.168,252.226,252.165,252.163,252.165,252.166,252.168,252.169,252.197,252.169,252.167,252.163,252.166,252.167,252.478,252.31,252.19,252.352,252.167,252.167,252.167,252.17,252.168,252.166,252.163,252.167,252.168,252.195,252.513,252.163
252.248,252.165,252.166,252.169,252.163,252.163,252.16,252.166,252.164,252.363,252.167,252.167,252.159,252.166,252.243,252.167,252.166,252.299,252.168,252.167,252.167,252.166,252.242,252.502,252.166,252.168,252.164,252.26,252.167,252.167,252.168,252.166,252.16,252.544,252.277,252.168,252.166,252.168,252.167,252.167,252.166,252.28,252.163,252.167,252.55,252.159,252.453,252.165,252.239,252.167,252.169,252.461,252.168,252.166,252.369,252.23,252.162,252.168,252.162,252.169,252.165,252.166,252.163,252.318,252.163,252.471,252.226,252.169,252.207,252.168,252.167,252.166,252.376,252.232,252.169,252.209,252.166,252.289,252.165,252.168,252.256,252.168,252.248,252.167,252.166,252.169,252.574,252.166,252.165,252.164,252.165,252.165,252.158,252.161,252.261,252.163,252.162,252.161,252.167,252.167,252.166,252.165,252.167,252.165,252.416,252.163,252.278,252.167,252.164,252.448,252.166,252.169,252.172,252.166,252.163,252.259,252.211,252.168,252.167,252.158,252.169,252.165,252.169,252.159,252.441,252.26,252.304,252.161,252.16,252.162,252.315,252.16,252.281,252.16,252.163,252.164,252.168,252.363,252.562,252.167,252.168,252.402,252.217,252.163,252.163,252.165,252.166,252.163,252.272,252.164,252.164,252.168,252.159,252.165,252.164,252.164,252.167,252.221,252.16,252.168,252.347,252.22,252.162,252.222,252.432,252.163,252.166,252.163,252.168,252.239,252.167,252.226,252.165,252.163,252.164,252.166,252.168,252.169,252.218,252.17,252.166,252.162,252.166,252.164,252.478,252.272,252.159,252.38,252.167,252.167,252.225,252.17,252.168,252.162,252.161,252.167,252.168,252.164,252.469,252.297
252.25,252.165,252.165,252.167,252.165,252.162,252.159,252.166,252.164,252.314,252.166,252.166,252.158,252.163,252.16,252.165,252.164,252.158,252.167,252.162,252.167,252.168,252.252,252.159,252.165,252.168,252.162,252.263,252.167,252.166,252.168,252.165,252.159,252.55,252.159,252.166,252.167,252.168,252.163,252.168,252.166,252.3,252.163,252.166,252.164,252.159,252.45,252.162,252.166,252.167,252.169,252.436,252.168,252.167,252.163,252.161,252.16,252.167,252.16,252.168,252.164,252.166,252.161,252.163,252.163,252.164,252.231,252.169,252.208,252.169,252.167,252.166,252.16,252.166,252.169,252.163,252.166,252.197,252.165,252.168,252.161,252.165,252.159,252.164,252.163,252.167,252.246,252.165,252.167,252.164,252.164,252.165,252.159,252.157,252.379,252.162,252.161,252.161,252.165,252.167,252.164,252.166,252.166,252.164,252.159,252.162,252.209,252.166,252.165,252.16,252.165,252.169,252.167,252.164,252.161,252.229,252.166,252.168,252.169,252.15,252.168,252.165,252.169,252.157,252.43,252.26,252.166,252.158,252.161,252.162,252.164,252.161,252.166,252.159,252.162,252.164,252.167,252.4,252.574,252.164,252.169,252.406,252.165,252.162,252.16,252.166,252.164,252.162,252.267,252.162,252.162,252.167,252.16,252.165,252.163,252.164,252.163,252.164,252.159,252.167,252.404,252.193,252.165,252.159,252.409,252.163,252.166,252.162,252.167,252.159,252.165,252.167,252.161,252.162,252.163,252.165,252.168,252.167,252.159,252.17,252.167,252.161,252.166,252.162,252.167,252.167,252.165,252.283,252.167,252.166,252.202,252.17,252.166,252.159,252.161,252.167,252.167,252.166,252.156,252.271
252.202,252.164,252.165,252.164,252.165,252.162,252.16,252.167,252.162,252.215,252.166,252.166,252.16,252.163,252.161,252.164,252.165,252.151,252.167,252.161,252.166,252.165,252.252,252.16,252.165,252.168,252.162,252.266,252.167,252.16,252.168,252.167,252.159,252.471,252.165,252.166,252.167,252.168,252.163,252.169,252.168,252.258,252.163,252.166,252.164,252.159,252.428,252.163,252.166,252.167,252.169,252.163,252.169,252.167,252.163,252.163,252.158,252.165,252.161,252.167,252.163,252.166,252.157,252.161,252.159,252.165,252.204,252.169,252.167,252.168,252.166,252.165,252.161,252.167,252.17,252.164,252.166,252.159,252.165,252.165,252.162,252.165,252.162,252.164,252.162,252.167,252.264,252.162,252.167,252.164,252.164,252.165,252.157,252.154,252.167,252.162,252.16,252.16,252.162,252.167,252.164,252.167,252.168,252.164,252.162,252.158,252.256,252.166,252.164,252.161,252.163,252.165,252.159,252.159,252.162,252.162,252.157,252.168,252.169,252.145,252.166,252.165,252.169,252.157,252.43,252.245,252.162,252.158,252.159,252.167,252.165,252.154,252.166,252.157,252.162,252.164,252.166,252.403,252.568,252.164,252.169,252.419,252.163,252.16,252.158,252.166,252.163,252.161,252.267,252.162,252.163,252.166,252.16,252.164,252.163,252.164,252.164,252.163,252.159,252.167,252.155,252.157,252.165,252.159,252.159,252.163,252.166,252.163,252.166,252.155,252.162,252.166,252.161,252.16,252.164,252.165,252.168,252.162,252.161,252.17,252.167,252.161,252.166,252.16,252.168,252.167,252.166,252.282,252.167,252.165,252.204,252.176,252.167,252.156,252.162,252.168,252.167,252.167,252.155,252.301
252.163,252.158,252.163,252.159,252.161,252.16,252.16,252.168,252.162,252.165,252.166,252.163,252.161,252.159,252.159,252.161,252.17,252.163,252.166,252.157,252.167,252.163,252.162,252.161,252.163,252.164,252.162,252.165,252.166,252.161,252.167,252.166,252.157,252.165,252.161,252.161,252.165,252.169,252.163,252.169,252.168,252.161,252.162,252.166,252.164,252.157,252.16,252.16,252.165,252.165,252.169,252.163,252.168,252.167,252.163,252.163,252.157,252.165,252.161,252.167,252.159,252.167,252.154,252.157,252.155,252.164,252.16,252.169,252.168,252.168,252.166,252.166,252.163,252.167,252.169,252.166,252.166,252.155,252.165,252.165,252.161,252.164,252.162,252.162,252.162,252.167,252.169,252.162,252.164,252.163,252.164,252.165,252.156,252.154,252.169,252.163,252.158,252.158,252.163,252.167,252.164,252.164,252.167,252.163,252.161,252.159,252.158,252.166,252.16,252.155,252.161,252.165,252.163,252.159,252.157,252.158,252.152,252.165,252.168,252.146,252.16,252.165,252.174,252.154,252.167,252.163,252.163,252.15,252.156,252.167,252.164,252.151,252.166,252.157,252.162,252.162,252.166,252.164,252.168,252.158,252.169,252.162,252.162,252.159,252.157,252.166,252.163,252.16,252.165,252.162,252.16,252.166,252.16,252.164,252.163,252.163,252.164,252.164,252.157,252.166,252.161,252.157,252.163,252.159,252.155,252.162,252.166,252.163,252.165,252.16,252.159,252.168,252.159,252.157,252.163,252.159,252.167,252.16,252.158,252.186,252.167,252.161,252.166,252.159,252.168,252.173,252.165,252.164,252.167,252.162,252.163,252.166,252.161,252.155,252.16,252.169,252.166,252.161,252.156,252.162
252.169,252.158,252.164,252.16,252.16,252.16,252.16,252.166,252.159,252.164,252.164,252.163,252.161,252.154,252.16,252.16,252.179,252.163,252.173,252.16,252.165,252.163,252.163,252.164,252.163,252.164,252.162,252.165,252.161,252.159,252.167,252.164,252.157,252.164,252.161,252.161,252.164,252.169,252.163,252.164,252.168,252.16,252.16,252.165,252.163,252.156,252.156,252.163,252.159,252.165,252.166,252.163,252.168,252.166,252.161,252.16,252.157,252.163,252.162,252.166,252.156,252.162,252.149,252.158,252.154,252.163,252.16,252.167,252.166,252.168,252.166,252.161,252.162,252.164,252.169,252.165,252.166,252.153,252.166,252.157,252.161,252.164,252.155,252.161,252.162,252.167,252.194,252.162,252.163,252.163,252.163,252.165,252.154,252.154,252.162,252.163,252.157,252.155,252.162,252.167,252.164,252.164,252.168,252.161,252.16,252.153,252.155,252.161,252.159,252.155,252.16,252.165,252.163,252.158,252.156,252.158,252.154,252.165,252.168,252.147,252.16,252.163,252.167,252.155,252.167,252.162,252.163,252.152,252.157,252.167,252.163,252.153,252.167,252.155,252.163,252.161,252.167,252.164,252.167,252.159,252.17,252.162,252.161,252.159,252.156,252.165,252.163,252.161,252.16,252.162,252.16,252.162,252.16,252.163,252.162,252.163,252.163,252.162,252.162,252.166,252.162,252.154,252.162,252.153,252.153,252.163,252.166,252.16,252.165,252.161,252.165,252.168,252.158,252.156,252.158,252.159,252.168,252.159,252.156,252.189,252.165,252.161,252.164,252.158,252.168,252.168,252.158,252.163,252.163,252.162,252.163,252.166,252.158,252.158,252.16,252.176,252.159,252.161,252.159,252.162
252.158,252.157,252.158,252.16,252.159,252.158,252.16,252.166,252.159,252.165,252.163,252.163,252.161,252.154,252.156,252.163,252.186,252.163,252.191,252.16,252.165,252.161,252.162,252.159,252.16,252.164,252.159,252.165,252.152,252.159,252.168,252.162,252.152,252.165,252.156,252.16,252.164,252.179,252.164,252.165,252.168,252.16,252.161,252.165,252.162,252.156,252.154,252.163,252.159,252.164,252.164,252.163,252.168,252.166,252.161,252.161,252.158,252.162,252.162,252.166,252.156,252.161,252.147,252.157,252.154,252.163,252.159,252.167,252.166,252.168,252.167,252.161,252.159,252.163,252.169,252.166,252.166,252.152,252.165,252.157,252.16,252.166,252.156,252.161,252.16,252.166,252.206,252.159,252.158,252.16,252.163,252.165,252.154,252.152,252.161,252.163,252.156,252.155,252.162,252.167,252.163,252.163,252.168,252.16,252.16,252.155,252.154,252.161,252.159,252.153,252.161,252.162,252.162,252.155,252.153,252.159,252.153,252.164,252.165,252.144,252.159,252.163,252.166,252.155,252.167,252.161,252.16,252.15,252.159,252.163,252.163,252.151,252.166,252.157,252.163,252.161,252.165,252.164,252.167,252.158,252.167,252.162,252.16,252.159,252.153,252.164,252.163,252.158,252.16,252.161,252.16,252.159,252.16,252.161,252.163,252.163,252.165,252.162,252.161,252.163,252.159,252.155,252.155,252.149,252.154,252.158,252.165,252.162,252.165,252.161,252.164,252.166,252.158,252.155,252.158,252.159,252.167,252.159,252.152,252.182,252.165,252.162,252.159,252.158,252.167,252.172,252.158,252.164,252.163,252.157,252.16,252.165,252.156,252.158,252.162,252.164,252.159,252.161,252.155,252.16
252.152,252.157,252.155,252.161,252.159,252.158,252.16,252.265,252.156,252.166,252.161,252.159,252.159,252.155,252.239,252.159,252.24,252.217,252.206,252.16,252.163,252.161,252.16,252.16,252.16,252.163,252.157,252.163,252.457,252.157,252.167,252.163,252.152,252.165,252.155,252.16,252.164,252.179,252.165,252.165,252.165,252.344,252.162,252.165,252.161,252.156,252.148,252.163,252.158,252.164,252.165,252.163,252.168,252.166,252.162,252.162,252.156,252.159,252.162,252.167,252.155,252.161,252.247,252.157,252.157,252.159,252.157,252.167,252.187,252.163,252.165,252.161,252.156,252.196,252.168,252.383,252.167,252.15,252.267,252.157,252.197,252.166,252.156,252.16,252.16,252.163,252.368,252.159,252.156,252.158,252.164,252.163,252.155,252.15,252.161,252.163,252.154,252.153,252.162,252.166,252.405,252.163,252.166,252.16,252.161,252.154,252.194,252.159,252.16,252.153,252.484,252.161,252.161,252.156,252.153,252.159,252.151,252.164,252.165,252.141,252.16,252.163,252.182,252.19,252.167,252.16,252.16,252.151,252.159,252.161,252.163,252.148,252.164,252.159,252.161,252.16,252.375,252.164,252.175,252.155,252.167,252.159,252.16,252.159,252.152,252.164,252.163,252.159,252.16,252.334,252.16,252.159,252.161,252.161,252.163,252.157,252.163,252.161,252.161,252.163,252.154,252.151,252.156,252.153,252.563,252.158,252.164,252.16,252.158,252.159,252.165,252.164,252.154,252.206,252.158,252.158,252.161,252.156,252.158,252.2,252.164,252.16,252.158,252.157,252.166,252.185,252.156,252.162,252.162,252.156,252.154,252.398,252.156,252.158,252.162,252.163,252.154,252.158,252.356,252.16
252.149,252.159,252.155,252.161,252.16,252.158,252.16,252.26,252.157,252.161,252.217,252.155,252.25,252.435,252.305,252.159,252.236,252.24,252.241,252.161,252.163,252.154,252.159,252.16,252.159,252.163,252.379,252.269,252.497,252.154,252.167,252.162,252.145,252.165,252.155,252.158,252.209,252.183,252.161,252.165,252.164,252.222,252.161,252.166,252.16,252.154,252.147,252.164,252.153,252.165,252.643,252.163,252.168,252.16,252.163,252.16,252.153,252.158,252.162,252.22,252.154,252.161,252.23,252.157,252.157,252.158,252.157,252.167,252.201,252.162,252.227,252.161,252.156,252.256,252.168,252.393,252.176,252.15,252.276,252.155,252.227,252.162,252.156,252.16,252.156,252.16,252.375,252.158,252.156,252.158,252.164,252.16,252.153,252.149,252.161,252.163,252.155,252.153,252.16,252.283,252.422,252.166,252.166,252.16,252.151,252.153,252.186,252.16,252.157,252.152,252.507,252.164,252.16,252.519,252.153,252.158,252.146,252.164,252.166,252.168,252.159,252.159,252.198,252.218,252.162,252.16,252.16,252.147,252.382,252.16,252.164,252.146,252.165,252.153,252.161,252.156,252.378,252.164,252.166,252.152,252.166,252.16,252.156,252.158,252.15,252.305,252.163,252.159,252.159,252.355,252.236,252.159,252.163,252.161,252.165,252.155,252.159,252.161,252.158,252.161,252.151,252.153,252.157,252.147,252.478,252.158,252.164,252.159,252.155,252.16,252.24,252.16,252.155,252.212,252.159,252.16,252.161,252.154,252.156,252.268,252.161,252.16,252.158,252.154,252.166,252.192,252.151,252.163,252.16,252.408,252.15,252.311,252.157,252.481,252.157,252.162,252.149,252.159,252.323,252.159
