251.944,251.954,251.857,251.996,251.971,251.901,252.037,251.931,251.886,251.933,251.995,252.468,252.193,252.088,251.888,251.904,252.08,251.899,251.872,251.942,251.994,252.504,252.018,251.982,251.983,251.989,252.654,251.85,251.987,251.975,251.948,252.072,252.022,251.959,251.922,251.938,251.929,251.824,251.968,251.915,252.007,252.063,251.932,251.844,251.928,251.886,251.963,251.9,251.87,251.891,251.975,252.009,251.922,251.935,251.947,252.036,252.14,252.041,251.862,252.247,251.922,251.99,251.882,251.941,251.937,251.921,251.958,251.96,252.126,251.978,251.994,251.939,251.966,251.917,251.902,251.874,251.868,251.887,251.911,251.988,252.035,251.88,251.928,251.901,251.965,251.958,253.237,251.861,252.178,251.906,251.9,251.953,251.96,251.98,252.983,251.978,251.939,251.926,252.643,251.962
251.944,251.951,251.856,251.995,251.971,251.901,252.037,251.931,251.886,251.931,251.994,252.446,252.178,252.094,251.887,251.903,252.065,251.899,251.864,251.942,251.994,252.505,252.018,251.982,251.983,251.989,252.666,251.85,251.988,251.973,251.936,252.036,252.022,251.959,251.921,251.938,251.929,251.824,251.968,251.915,252.006,252.068,251.932,251.843,251.927,251.884,251.963,251.9,251.868,251.887,251.972,252.009,251.919,251.93,251.945,252.029,252.14,252.043,251.862,252.251,251.919,251.989,251.88,251.942,251.935,251.921,251.957,251.961,252.132,251.978,251.994,251.933,251.966,251.913,251.896,251.872,251.868,251.887,251.911,251.985,252.036,251.878,251.928,251.9,251.962,251.956,253.258,251.862,252.177,251.907,251.899,251.951,251.96,251.98,252.974,251.977,251.94,251.925,252.642,251.958
251.945,251.951,251.855,251.99,251.975,251.902,252.036,251.927,251.886,251.928,251.994,252.393,252.197,252.117,251.887,251.903,252.072,251.895,251.845,251.941,251.988,252.466,252.018,251.983,251.983,251.99,252.692,251.849,251.983,251.971,251.933,252.037,252.022,251.957,251.921,251.938,251.927,251.823,251.965,251.914,252.006,252.069,251.932,251.843,251.926,251.884,251.962,251.898,251.868,251.881,251.972,252.009,251.914,251.93,251.945,252.031,252.145,252.058,251.859,252.285,251.92,251.986,251.863,251.942,251.935,251.926,251.957,251.953,252.141,251.978,251.994,251.933,251.967,251.912,251.899,251.872,251.858,251.887,251.912,251.985,252.036,251.873,251.934,251.896,251.96,251.944,253.253,251.861,252.174,251.907,251.897,251.942,251.959,251.981,252.974,251.977,251.94,251.923,252.657,251.957
251.945,251.951,251.853,251.985,251.985,251.902,252.034,251.928,251.878,251.926,251.995,252.425,252.225,252.213,251.879,251.903,252.033,251.942,251.845,251.94,251.989,252.463,252.017,251.977,251.983,251.988,252.56,251.836,251.984,251.97,251.932,252.046,252.022,251.955,251.932,251.936,251.928,251.822,251.966,251.914,252.002,252.07,251.931,251.843,251.921,251.885,251.962,251.9,251.864,251.915,251.972,252.006,251.913,251.928,251.945,252.04,252.179,252.063,251.904,252.347,251.957,251.977,251.861,251.939,251.935,251.927,251.957,251.941,252.149,251.977,251.993,251.932,251.967,251.912,251.903,251.872,251.848,251.887,251.911,251.985,252.035,251.862,251.933,251.896,252.008,251.944,253.223,251.862,252.174,251.907,251.896,251.934,251.96,251.978,252.971,251.977,251.941,251.911,252.674,251.956
251.943,251.944,251.854,251.987,251.986,251.902,252.034,251.927,251.878,251.926,251.996,252.319,252.229,252.226,251.876,251.904,252.069,251.94,251.846,251.94,251.989,252.448,252.018,251.978,251.982,251.988,252.557,251.839,251.983,251.97,251.94,251.978,252.022,251.955,251.93,251.936,251.923,251.822,251.965,251.914,252.002,252.093,251.931,251.844,251.919,251.885,251.962,251.9,251.862,251.912,251.972,252.002,251.913,251.924,251.942,252.043,252.175,252.054,251.905,252.335,251.959,251.977,251.857,251.938,251.936,251.927,251.957,251.941,252.147,251.977,251.99,251.931,251.967,251.912,251.901,251.867,251.848,251.887,251.912,251.985,252.033,251.861,251.934,251.891,252.006,251.941,253.248,251.862,252.174,251.908,251.897,251.932,251.957,251.977,252.982,251.977,251.938,251.911,252.677,251.957
251.944,251.944,251.854,251.983,251.977,251.902,252.036,251.923,251.878,251.926,251.987,252.3,252.185,252.212,251.876,251.902,252.034,251.939,251.866,251.94,251.988,252.423,252.018,251.978,251.979,251.988,252.5,251.837,251.984,251.97,251.94,251.993,252.02,251.955,251.923,251.937,251.919,251.822,251.96,251.914,251.999,252.083,251.928,251.844,251.918,251.884,251.962,251.899,251.859,251.913,251.97,252.003,251.914,251.922,251.942,252.04,252.175,252.065,251.907,252.344,251.955,251.98,251.871,251.935,251.934,251.917,251.956,251.941,252.119,251.973,251.988,251.93,251.964,251.912,251.898,251.867,251.858,251.886,251.912,251.979,252.03,251.86,251.926,251.892,252.004,251.949,253.211,251.862,252.188,251.907,251.898,251.934,251.956,251.971,252.986,251.971,251.936,251.911,252.629,251.955
251.944,251.938,251.854,251.98,251.975,251.902,252.038,251.923,251.876,251.924,251.982,252.286,252.155,252.15,251.877,251.901,252.033,251.939,251.865,251.941,251.985,252.474,252.019,251.978,251.978,251.987,252.506,251.834,251.984,251.965,251.933,251.972,252.016,251.956,251.918,251.932,251.92,251.822,251.959,251.914,252.0,252.067,251.928,251.84,251.919,251.883,251.962,251.899,251.853,251.907,251.969,251.999,251.914,251.917,251.94,252.042,252.175,252.06,251.907,252.335,251.95,251.98,251.866,251.936,251.929,251.915,251.957,251.94,252.109,251.973,251.989,251.929,251.962,251.913,251.894,251.865,251.853,251.886,251.912,251.976,252.027,251.858,251.926,251.892,252.006,251.944,253.217,251.862,252.192,251.907,251.897,251.934,251.956,251.971,252.983,251.971,251.937,251.911,252.632,251.953
251.944,251.941,251.852,251.981,251.975,251.897,252.038,251.922,251.876,251.922,251.981,252.318,252.149,252.173,251.876,251.9,252.033,251.936,251.862,251.938,251.984,252.438,252.02,251.977,251.978,251.987,252.484,251.834,251.986,251.964,251.935,251.97,252.018,251.957,251.916,251.932,251.921,251.822,251.96,251.915,252.0,252.047,251.922,251.839,251.92,251.883,251.958,251.898,251.854,251.904,251.969,251.999,251.913,251.917,251.941,252.039,252.166,252.026,251.903,252.346,251.949,251.978,251.86,251.933,251.927,251.914,251.957,251.939,252.133,251.972,251.987,251.929,251.961,251.913,251.89,251.865,251.851,251.886,251.912,251.976,252.027,251.857,251.927,251.889,252.004,251.944,253.22,251.862,252.195,251.909,251.897,251.93,251.956,251.968,252.98,251.97,251.936,251.91,252.641,251.953
251.944,251.943,251.849,251.98,251.974,251.898,252.038,251.92,251.876,251.913,251.98,252.302,252.273,252.18,251.877,251.901,252.031,251.937,251.859,251.938,251.982,252.426,252.014,251.978,251.972,251.988,252.479,251.834,251.986,251.962,251.941,251.972,252.019,251.953,251.918,251.924,251.915,251.822,251.96,251.906,251.999,252.043,251.917,251.847,251.92,251.882,251.959,251.898,251.851,251.904,251.967,251.998,251.913,251.914,251.941,252.043,252.171,252.068,251.9,252.314,251.949,251.979,251.857,251.931,251.927,251.916,251.957,251.935,252.027,251.977,251.989,251.88,251.961,251.913,251.89,251.865,251.847,251.887,251.912,251.929,252.026,251.853,251.926,251.89,252.004,251.943,253.262,251.862,252.2,251.909,251.896,251.928,251.953,251.967,252.947,251.969,251.937,251.908,252.554,251.953
251.94,251.939,251.85,251.972,251.964,251.898,252.038,251.921,251.875,251.916,251.981,252.274,252.289,252.177,251.854,251.9,252.031,251.934,251.858,251.939,251.98,252.426,252.006,251.978,251.97,251.988,252.479,251.826,251.982,251.963,251.941,251.969,252.019,251.95,251.913,251.931,251.914,251.82,251.96,251.899,251.999,252.045,251.915,251.845,251.92,251.884,251.957,251.898,251.851,251.901,251.966,251.993,251.914,251.91,251.939,252.048,252.21,252.345,251.896,252.451,251.944,251.963,251.858,251.922,251.926,251.912,251.956,251.932,252.02,251.979,251.989,251.83,251.96,251.913,251.891,251.866,251.847,251.888,251.913,251.935,252.026,251.848,251.925,251.889,251.995,251.945,253.205,251.862,252.09,251.909,251.895,251.929,251.907,251.964,252.889,251.97,251.937,251.907,252.552,251.953
251.94,251.937,251.795,251.967,251.978,251.897,252.037,251.91,251.859,251.921,251.984,252.332,252.533,252.21,251.855,251.901,252.034,251.934,251.864,251.942,251.974,252.403,252.008,251.927,251.97,251.988,252.456,251.84,251.976,251.973,251.886,251.961,252.014,251.959,251.916,251.928,251.914,251.797,251.943,251.891,251.992,252.045,251.87,251.845,251.92,251.888,251.958,251.897,251.851,251.901,251.966,251.992,251.914,251.914,251.939,252.048,252.235,252.416,251.895,252.468,251.943,251.956,251.851,251.922,251.916,251.91,251.954,251.929,252.052,251.973,251.986,251.837,251.956,251.914,251.89,251.858,251.844,251.888,251.915,251.936,252.025,251.855,251.925,251.889,251.994,251.935,253.259,251.862,252.098,251.909,251.902,251.927,251.908,251.963,252.926,251.972,251.937,251.91,252.524,251.945
251.939,251.937,251.795,251.97,251.978,251.898,252.037,251.911,251.859,251.928,251.983,252.338,252.364,252.204,251.852,251.901,252.034,251.933,251.864,251.942,251.976,252.362,252.009,251.932,251.971,251.947,252.462,251.84,251.976,251.974,251.889,251.961,252.006,251.959,251.916,251.936,251.914,251.797,251.942,251.897,251.941,252.044,251.876,251.834,251.92,251.887,251.958,251.897,251.851,251.899,251.964,251.992,251.914,251.91,251.94,252.045,252.237,252.268,251.891,252.466,251.944,251.958,251.85,251.923,251.891,251.908,251.954,251.931,252.037,251.964,251.984,251.884,251.956,251.911,251.881,251.857,251.845,251.897,251.915,251.982,252.025,251.857,251.926,251.891,251.989,251.935,253.278,251.863,252.108,251.917,251.899,251.928,251.909,251.963,252.32,251.979,251.929,251.908,252.529,251.945
251.939,251.933,251.795,251.967,251.965,251.898,252.036,251.911,251.863,251.926,251.982,252.356,252.523,252.232,251.874,251.901,252.034,251.933,251.863,251.941,251.975,252.404,252.009,251.931,251.97,251.947,252.467,251.848,251.976,251.974,251.882,251.961,252.004,251.954,251.912,251.93,251.915,251.805,251.93,251.906,251.94,252.043,251.875,251.837,251.92,251.886,251.949,251.896,251.854,251.9,251.964,251.99,251.914,251.908,251.94,252.04,252.249,252.009,251.887,252.26,251.91,251.966,251.847,251.93,251.89,251.904,251.954,251.929,252.014,251.921,251.984,251.933,251.955,251.91,251.88,251.805,251.845,251.893,251.91,251.979,252.025,251.834,251.917,251.884,251.985,251.935,253.28,251.863,251.953,251.916,251.899,251.924,251.948,251.963,252.321,251.979,251.924,251.914,252.547,251.941
251.939,251.929,251.846,251.966,251.965,251.883,252.035,251.923,251.878,251.931,251.983,252.308,252.349,252.232,251.873,251.901,252.034,251.884,251.859,251.935,251.975,252.396,252.008,251.983,251.968,251.948,252.421,251.849,251.979,251.964,251.937,251.957,252.003,251.955,251.912,251.93,251.915,251.823,251.956,251.916,251.95,252.042,251.927,251.838,251.919,251.886,251.949,251.893,251.855,251.9,251.965,251.989,251.914,251.906,251.937,251.951,252.248,251.966,251.887,252.269,251.905,251.966,251.852,251.932,251.883,251.904,251.952,251.928,252.012,251.87,251.986,251.94,251.964,251.903,251.875,251.812,251.846,251.893,251.91,251.979,252.025,251.831,251.917,251.883,251.984,251.945,253.229,251.862,251.976,251.917,251.893,251.924,251.943,251.955,252.318,251.979,251.921,251.915,252.542,251.949
