t,lf,lm,bl
84,0.06757951917455081,0.055006617905087096,0.055
85,0.0675866598048218,0.05500654799925944,0.055
86,0.06755117535469075,0.05500647407607748,0.055
87,0.06755117535469075,0.05500647407607748,0.055
88,0.06760220171787099,0.055006473784219585,0.055
89,0.06770005759266574,0.05500658376524404,0.055
90,0.06770005759266574,0.05500658376524404,0.055
91,0.06762670382109562,0.0550065859279862,0.055
92,0.06769150897772723,0.05500657112864518,0.055
93,0.06764659581079653,0.0550066149877692,0.055
94,0.06770795807356901,0.05500658554376679,0.055
95,0.06765938312057086,0.055006608579191645,0.055
96,0.0676520348558003,0.05500661154728377,0.055
97,0.06776535094179953,0.05500660545341472,0.055
98,0.06778895795885316,0.05500660858335053,0.055
99,0.06776628534791515,0.05500664565952102,0.055
100,0.06772497409133865,0.05500664850427601,0.055
101,0.06777872408194452,0.055006646355393526,0.055
102,0.06767913152940991,0.055006674207358545,0.055
103,0.06774192289499723,0.055006679842472206,0.055
104,0.06768706979183221,0.05500669173080585,0.055
105,0.06770606326639209,0.055006691598247205,0.055
106,0.06781458510068065,0.055006673853177396,0.055
107,0.06780719143803672,0.05500668997492979,0.055
108,0.0677833789950536,0.055006663226221435,0.055
109,0.06774411502837667,0.05500665764919717,0.055
110,0.06787172886370503,0.055006666028381196,0.055
111,0.0677815176596511,0.055006567408599334,0.055
112,0.0676959436775822,0.05500656745156606,0.055
113,0.06773000297720443,0.05500656422186829,0.055
114,0.06768928994527308,0.055006578587786535,0.055
115,0.06768992406895509,0.05500658394535611,0.055
116,0.06761156655099945,0.0550065866768649,0.055
117,0.06761801402915883,0.055006586634654624,0.055
118,0.06756618276893735,0.055006584166169895,0.055
119,0.06734504991409643,0.055006593128086145,0.055
120,0.06745515294972496,0.05500660369880286,0.055
121,0.0675882811643063,0.05500659942840214,0.055
122,0.06768548328191691,0.05500667531590251,0.055
123,0.0677044836290468,0.055006675322189814,0.055
124,0.06775099720509838,0.05500672047478369,0.055
125,0.06776970971285509,0.05500667184912372,0.055
126,0.06780503240698232,0.055006637505472356,0.055
127,0.06786626441193835,0.055006637549263306,0.055
128,0.06790435340762696,0.055006624194919036,0.055
129,0.06789139737459657,0.05500663200388959,0.055
130,0.06779947533858618,0.055006668582868255,0.055
131,0.0678623130755227,0.05500667025698889,0.055
132,0.06780688307538965,0.05500667243713267,0.055
133,0.06795365622467316,0.055006675354457,0.055
134,0.06795424980470496,0.05500667527341815,0.055
135,0.06801019632609921,0.055006673890978366,0.055
136,0.06798674716067865,0.055006637271835176,0.055
137,0.06804478637171188,0.055006617409559234,0.055
138,0.0680887447337727,0.05500661216528819,0.055
139,0.06812140109252207,0.05500658991456066,0.055
140,0.06810724338286181,0.05500651143959439,0.055
141,0.06810724338286181,0.05500651143959439,0.055
142,0.06797791342964482,0.0550065099998415,0.055
143,0.06782442226228887,0.055006525234041856,0.055
144,0.06779298250272409,0.05500652428237108,0.055
145,0.06783790898214348,0.05500652442508159,0.055
146,0.06773816231518714,0.055006506962878204,0.055
147,0.06776877607430055,0.055006526871266184,0.055
148,0.06773753522820952,0.05500652688182883,0.055
149,0.06778988705036294,0.05500660305224191,0.055
150,0.06773972962809886,0.05500660613620397,0.055
151,0.06770132263325551,0.05500660435387048,0.055
152,0.2497265462523445,0.23700221927267653,0.237
153,0.24967467986873587,0.23700221971351362,0.237
154,0.24971930954172541,0.23700222448833533,0.237
155,0.24969404364150957,0.23700222459056694,0.237
156,0.24969404364150957,0.23700222459056694,0.237
157,0.24958211702044344,0.23700222481520744,0.237
158,0.24959508475632847,0.23700222524094539,0.237
159,0.24966767537189577,0.2370022267117168,0.237
160,0.24979112551184401,0.23700222648802413,0.237
161,0.249871728863705,0.23700221865246415,0.237
162,0.24984157924995448,0.2370022187014457,0.237
163,0.249809041121253,0.23700221870512267,0.237
164,0.24996254974701979,0.23700221493473184,0.237
165,0.2500661198604647,0.2370022135576464,0.237
166,0.2500661198604647,0.2370022135576464,0.237
167,0.25014812743369347,0.2370021498105863,0.237
168,0.25016656092050893,0.23700214651962564,0.237
169,0.2502206489278969,0.23700214737144,0.237
170,0.2502836614509546,0.237002147351667,0.237
171,0.2502675696161665,0.23700216102894764,0.237
172,0.25027562724999475,0.23700215954527484,0.237
173,0.25022365532024904,0.23700215959410953,0.237
174,0.06822310893495091,0.05500612329450781,0.055
175,0.06822310893495091,0.05500612329450781,0.055
176,0.06828232404658235,0.05500611721442527,0.055
177,0.06881568445211533,0.05500587508430154,0.055
178,0.068767164574647,0.05500591089969112,0.055
179,0.0687030175983175,0.055006170696819075,0.055
180,0.0679049549367377,0.05500643170824866,0.055
181,0.06779452935201469,0.05500667481689484,0.055
182,0.06780348953850748,0.055006649056538494,0.055
183,0.06775505867401856,0.05500663312606766,0.055
184,0.06768167332686467,0.055006633201079645,0.055
185,0.06767786008274843,0.055006659244574777,0.055
186,0.06760995327414665,0.05500666555466317,0.055
187,0.0675433267155485,0.055006690491948104,0.055
188,0.06755248221678561,0.05500668919764361,0.055
189,0.06745815057036572,0.055006596186962624,0.055
190,0.06742507977667372,0.05500659762927982,0.055
191,0.0674850495025299,0.055006602229348105,0.055
192,0.06744314481576755,0.05500659260508618,0.055
193,0.06744314481576755,0.05500659260508618,0.055
194,0.06749365325201652,0.05500658825152764,0.055
195,0.06749365325201652,0.05500658825152764,0.055
196,0.06749827988914045,0.055006593558341324,0.055
197,0.06749827988914045,0.055006593558341324,0.055
198,0.06743880161338629,0.055006593221272375,0.055
199,0.06750455200064408,0.05500655175069456,0.055
200,0.06754463571047564,0.05500654941474931,0.055
201,0.06767213405533079,0.05500655195281674,0.055
202,0.06767213405533079,0.05500655195281674,0.055
203,0.06764115021306452,0.05500655243977963,0.055
204,0.06762123438805667,0.05500655556605994,0.055
205,0.06770922081902638,0.05500654612102749,0.055
206,0.06783515404967165,0.05500652697217973,0.055
207,0.06783515404967165,0.05500652697217973,0.055
208,0.06783515404967165,0.05500652697217973,0.055
209,0.06776067577349229,0.05500652352041053,0.055
210,0.06766958678303978,0.05500652679267001,0.055
211,0.0676504358173342,0.05500652687246212,0.055
212,0.06767881370198339,0.055006526203822896,0.055
213,0.06770448362904684,0.05500652001211048,0.055
214,0.06784860441569007,0.05500641306928094,0.055
215,0.06784860441569007,0.05500641306928094,0.055
216,0.06784249628528968,0.055006413888411855,0.055
217,0.06785348410421312,0.05500645869460441,0.055
218,0.06783331636598229,0.05500645269200509,0.055
219,0.06777002087916811,0.055006444275852676,0.055
220,0.06779731220678142,0.05500644376777751,0.055
221,0.0678519598528077,0.055006441919377085,0.055
222,0.067844635207044,0.05500644452007936,0.055
223,0.06782196523019614,0.05500644533507011,0.055
224,0.06782196523019614,0.05500644533507011,0.055
225,0.06784494067271622,0.0550065300941234,0.055
226,0.06784341310789363,0.055006644052556036,0.055
227,0.06780503240698232,0.05500664409065803,0.055
228,0.06771867968671064,0.05500666408470089,0.055
229,0.06777126531168734,0.05500666085345375,0.055
230,0.06783760297296834,0.05500665903867779,0.055
231,0.06786079226233088,0.05500665870147966,0.055
232,0.06783055824822833,0.05500665907560372,0.055
233,0.06794712045387591,0.055006659399781284,0.055
234,0.06790014002142548,0.05500666331800964,0.055
235,0.06787142548515611,0.05500665375372889,0.055
236,0.06775037201597633,0.05500666685542135,0.055
237,0.0678145851006807,0.0550066657820603,0.055
238,0.06780626627972855,0.05500667754807638,0.055
239,0.06775224730519833,0.05500668384086383,0.055
240,0.06770511555284725,0.0550066716702189,0.055
241,0.06766448786491173,0.0550064445699896,0.055
242,0.2497616112253788,0.23700220106870173,0.237
243,0.2497889579588532,0.23700216538007904,0.237
244,0.2497889579588532,0.23700216538007904,0.237
245,0.24970890516711847,0.23700222263766488,0.237
246,0.24970195501594486,0.23700222480912014,0.237
247,0.2497858594685883,0.2370022246992692,0.237
248,0.2497858594685883,0.2370022246992692,0.237
249,0.2497858594685883,0.2370022246992692,0.237
250,0.24976721954475153,0.23700222555760916,0.237
251,0.24975224730519827,0.2370022243331935,0.237
252,0.24982718462217518,0.23700222283856898,0.237
253,0.24979576641036333,0.2370022208457749,0.237
254,0.24979576641036333,0.2370022208457749,0.237
255,0.24974317568147453,0.23700222093511633,0.237
256,0.24980318089448908,0.23700221828552168,0.237
257,0.2498164314026302,0.23700221783650605,0.237
258,0.24983117132835655,0.23700115600764088,0.237
259,0.24982472928536512,0.23700115260945323,0.237
260,0.2498680867516273,0.2370011547809651,0.237
261,0.24985653082984968,0.23700121188123596,0.237
262,0.2498360725729459,0.23700121040993996,0.237
263,0.24979793036150327,0.2370012106456592,0.237
264,0.06768484851792698,0.055006602298831093,0.055
265,0.06770385161344414,0.055006600141061374,0.055
266,0.06762959676187885,0.05500660020190723,0.055
267,0.06764179121148622,0.0550066014710917,0.055
268,0.06769974127519147,0.05500658068990649,0.055
269,0.06771111424797717,0.055006591575516864,0.055
270,0.06776005202277151,0.055006591876834494,0.055
271,0.06780749977722607,0.0550065926167529,0.055
272,0.06783515404967165,0.055006593198552466,0.055
273,0.06790435340762696,0.055006620824685964,0.055
274,0.06790946334933988,0.055006637982143024,0.055
275,0.06788898207276353,0.05500664937989019,0.055
276,0.06793132715857589,0.0550066583916858,0.055
277,0.06849083177300817,0.05500645310163333,0.055
278,0.06849598846108623,0.055006487439854895,0.055
279,0.06844663935258614,0.055006481732440674,0.055
280,0.06785957518461735,0.05500665768435254,0.055
281,0.0678210434548347,0.05500667749336618,0.055
282,0.06797112606101677,0.05500665212435861,0.055
283,0.06799878441226068,0.055006649996074686,0.055
284,0.06811121386492427,0.05500663022674463,0.055
285,0.068082745691914,0.055006629239196116,0.055
286,0.06812789254723861,0.055006625610020426,0.055
287,0.06818516054643398,0.05500662207254589,0.055
288,0.06826972060728705,0.05500663100763894,0.055
289,0.06833504727784438,0.05500655023896877,0.055
290,0.06829859578075105,0.05500656536593088,0.055
291,0.06836866701205888,0.055006547894326976,0.055
292,0.06841763109070276,0.055006544822915525,0.055
293,0.06861470126117794,0.055006452863635,0.055
294,0.06861470126117794,0.055006452863635,0.055
295,0.06857660573101623,0.055006471462346884,0.055
296,0.06818737375560008,0.05500657100395312,0.055
297,0.0682638013799889,0.05500656350728686,0.055
298,0.06822529385860972,0.05500656405719879,0.055
299,0.06822938615001096,0.05500655468014639,0.055
300,0.06826676256564394,0.05500655506401248,0.055
301,0.06825084310287055,0.055006524869970694,0.055
302,0.06821873414921412,0.05500651352957412,0.055
303,0.06813183734832529,0.05500654831990323,0.055
304,0.06811234738564818,0.05500655954763409,0.055
305,0.06815679933487863,0.05500654388945529,0.055
306,0.06817767891973468,0.05500648399202815,0.055
307,0.06817212500581762,0.05500648346648471,0.055
308,0.06872468416337976,0.05500581454341897,0.055
309,0.06865227455666717,0.05500588975368813,0.055
310,0.06845064694837368,0.055005726206926384,0.055
311,0.06845264814348781,0.14353888486616317,0.055
312,0.0684834441382195,0.14381153850252443,0.055
313,0.0684295297773306,0.14397933141006922,0.055
314,0.06785074002533965,0.05500668492538583,0.055
315,0.0678010197301968,0.05500667613736838,0.055
316,0.06840363163166359,0.14580441282145276,0.055
317,0.06845589638203996,0.14577912448379154,0.055
318,0.0683652989778642,0.1457818117178531,0.055
319,0.06777344217233486,0.05500667580156493,0.055
320,0.24983301000279326,0.2370012211475664,0.237
321,0.24986504904361628,0.23700122060046858,0.237
322,0.24993729485776986,0.2370012173009,0.237
323,0.24992056101740284,0.2370011517122751,0.237
324,0.24996698832168346,0.2370011534926594,0.237
325,0.24996698832168346,0.2370011534926594,0.237
326,0.24979236359929274,0.2370011535180971,0.237
327,0.24981088995965625,0.23700115161220572,0.237
328,0.24994979559389538,0.23700115779177555,0.237
329,0.2503105371133193,0.23700107807818935,0.237
330,0.24995929132217873,0.23700222461921905,0.237
331,0.2500125326246083,0.2370022238790441,0.237
332,0.24996402987877717,0.23700222232585866,0.237
333,0.25001778355408466,0.23700222312732297,0.237
334,0.24998968686097323,0.23700222279357297,0.237
335,0.24993699670193906,0.237002222792323,0.237
336,0.24997142143155165,0.23700222279949773,0.237
337,0.24997584907127973,0.23700222279212024,0.237
338,0.24999790503060318,0.23700224532215466,0.237
339,0.24998821731585208,0.23700224534617279,0.237
340,0.2500204060350582,0.23700226621465337,0.237
341,0.24990014002142544,0.23700224261127933,0.237
342,0.0677669081690618,0.05500672928436077,0.055
343,0.06780564939025534,0.0550067236725723,0.055
344,0.0677684648149158,0.05500662079798861,0.055
345,0.06782411521566774,0.055006638557235345,0.055
346,0.06788172700195139,0.05500661342786383,0.055
347,0.06792684505768228,0.055006605715519664,0.055
348,0.0679737835204752,0.055006605587191906,0.055
349,0.06866942754664825,0.055014726146530434,0.055
350,0.06851722295926786,0.05501349150714262,0.055
351,0.0684676017068371,0.055014199529365926,0.055
352,0.06808360337110911,0.05500842524141424,0.055
353,0.06810440431696195,0.05501247417970599,0.055
354,0.06811800896625454,0.0550148667946695,0.055
355,0.06813324500918996,0.05501505252644674,0.055
356,0.06805345142879561,0.05501150041189671,0.055
357,0.06803609907513943,0.055010591526350856,0.055
358,0.06799027450816272,0.05501059228587059,0.055
359,0.06802331756795857,0.05501058168161639,0.055
360,0.06846287699950071,0.15206621828974876,0.055
361,0.06840388689222307,0.15205947918047225,0.055
362,0.06845764353329285,0.15182954814591462,0.055
363,0.06848492363405437,0.1516074599648858,0.055
364,0.0684765268224713,0.14484185800500207,0.055
365,0.06846412129579049,0.14497721687226822,0.055
366,0.06840209950514604,0.14517587015745742,0.055
367,0.06870829607443665,0.14286034739734962,0.055
368,0.06907885704597128,0.13202699221427852,0.055
369,0.0692898954736256,0.12903973457332527,0.055
370,0.06915116910733035,0.12372311737957928,0.055
371,0.0692660886205193,0.1111725470387471,0.055
372,0.06898748366365183,0.14184409445770915,0.055
373,0.06925109678952604,0.13705174917741847,0.055
374,0.0689271924365441,0.14081430313726778,0.055
375,0.06895097452985555,0.14064094565471413,0.055
376,0.06877202504771172,0.1421477099140174,0.055
377,0.0687886016023224,0.13930685878490479,0.055
378,0.06879110352210117,0.13930321089408132,0.055
379,0.06881936613617369,0.1407483985738004,0.055
380,0.06896376830813852,0.13501835804741463,0.055
381,0.06909775895052145,0.19298496675053706,0.055
382,0.06911636327986662,0.19030638435796776,0.055
383,0.06915639086801223,0.18219280827585863,0.055
384,0.06917039311266221,0.19676641741645734,0.055
385,0.06909603058653617,0.15542828447754214,0.055
386,0.06910727357136359,0.14992883506834564,0.055
387,0.0690385319198887,0.14513141445340216,0.055
388,0.06910214104035423,0.15359035300864737,0.055
389,0.06914985712462174,0.1500550510040586,0.055
390,0.06893561033588029,0.055009705647096174,0.055
391,0.25098570586339153,0.23700151895640711,0.237
392,0.25096194983238357,0.2370013482523432,0.237
393,0.25127670024182325,0.23700119008174417,0.237
394,0.25125818263421446,0.23700119034495828,0.237
395,0.25123507583689714,0.23700125835132843,0.237
396,0.2509940346322656,0.23700107126426515,0.237
397,0.25105753061987046,0.23700215488203594,0.237
398,0.2511175872157983,0.237002220869398,0.237
399,0.2511612840424095,0.23700214516168314,0.237
400,0.25120828041065074,0.2370021784098302,0.237
401,0.25130103040834356,0.23700225977754114,0.237
402,0.25140153079357896,0.23700238666728404,0.237
403,0.25139796455392893,0.2370023374227545,0.237
404,0.2511982696426585,0.23700222245983052,0.237
405,0.2512194027035533,0.2370021786389828,0.237
406,0.2513041009005972,0.2370015706571778,0.237
407,0.251308497406094,0.23700086623290337,0.237
408,0.25130922435296,0.23700068886480127,0.237
409,0.2513369373063133,0.23700076910595494,0.237
410,0.25125853983490076,0.23700206194030385,0.237
411,0.25124536930464514,0.23700104802127306,0.237
412,0.2512602028055703,0.2370010111004051,0.237
413,0.06922030806322499,0.05500625368552885,0.055
414,0.0692680707839775,0.05500658104999115,0.055
415,0.06936813494216393,0.055000884659121854,0.055
416,0.06936474262106074,0.05500069009223976,0.055
417,0.06938347210665621,0.0550003442834041,0.055
418,0.06935148277470665,0.05500395439554184,0.055
419,0.06932636833277912,0.0550040169225687,0.055
420,0.06944453157675558,0.055001613164340275,0.055
421,0.06944888472017767,0.05500099660331582,0.055
422,0.06946168889317861,0.05500122783356388,0.055
423,0.06903329510725933,0.05500313879301676,0.055
424,0.06925698979974367,0.05500481893792188,0.055
425,0.06920788352157167,0.05500596517855405,0.055
426,0.06944827147041749,0.05500623884761776,0.055
427,0.0694211844305035,0.055004177024476464,0.055
428,0.06942162283159649,0.055004193258070114,0.055
429,0.06940773948384817,0.055004897832845207,0.055
430,0.06941935207984395,0.05500460086789232,0.055
431,0.06943297595080837,0.055004654029194695,0.055
432,0.069338362194204,0.05500014978709309,0.055
433,0.06935704175188481,0.055000185220818815,0.055
434,0.06936415028545431,0.05500018192484153,0.055
435,0.06945957770885507,0.05500019561291948,0.055
436,0.06929242585615608,0.05500018786010477,0.055
437,0.0693432256060466,0.055000230511887876,0.055
438,0.06926976349065596,0.05500018141737677,0.055
439,0.06946293882290247,0.0550002071964315,0.055
440,0.06940690075503643,0.055000214434003214,0.055
441,0.06936640636350244,0.05500021581308551,0.055
442,0.0694627425469197,0.05500022770136918,0.055
443,0.0694616012745538,0.055000161260747735,0.055
444,0.06907975013592216,0.055000040090235444,0.055
445,0.06888053617678405,0.055000039499027854,0.055
446,0.06875083986953583,0.05500003397903592,0.055
447,0.06852179868387336,0.0550000585018908,0.055
448,0.0680733115149961,0.05500006478183532,0.055
449,0.06744883313827878,0.055000071865145994,0.055
450,0.06864476323407903,0.05500009792991167,0.055
451,0.0685741998963397,0.05500008646500193,0.055
452,0.06905064523214435,0.05500009192628331,0.055
453,0.06915923948485539,0.05500008758423892,0.055
454,0.06908063042121132,0.05500009362568961,0.055
455,0.06908833060098588,0.055000108288156886,0.055
456,0.06889870171593784,0.05500009425802088,0.055
457,0.2508919538735377,0.23700007335431633,0.237
458,0.25067042938748807,0.23700008725324476,0.237
459,0.2506101754453262,0.23700007443704474,0.237
460,0.25064209062713166,0.2370000497780315,0.237
461,0.250617539836063,0.23700005069350624,0.237
462,0.2510513775485564,0.23700057060848312,0.237
463,0.25136318779326755,0.23700065551690988,0.237
464,0.2513889491424457,0.23700101424727432,0.237
465,0.25141182654555294,0.23700210405276892,0.237
466,0.2513767198193795,0.23700208375757842,0.237
467,0.25137631213024625,0.23700210451059756,0.237
468,0.25144825541614635,0.2370011351875183,0.237
469,0.25145488405664784,0.2370011380300166,0.237
470,0.2514614562055715,0.23700209316597806,0.237
471,0.2514267067080607,0.23700211730248072,0.237
472,0.2514581824099901,0.23700209880725642,0.237
473,0.25145833598331013,0.23700213660857045,0.237
474,0.2514564701682758,0.2370021405713029,0.237
475,0.2514547840340719,0.23700225444185424,0.237
476,0.2514623397879155,0.2370021831041412,0.237
477,0.2514584871631737,0.2370020681572166,0.237
478,0.2514606915041718,0.23700207231016898,0.237
479,0.06946320713188556,0.05500544071898214,0.055
480,0.0694625215774354,0.05500575001984634,0.055
481,0.06946038170514385,0.05500575123623182,0.055
482,0.06935302459809532,0.05500555290879732,0.055
483,0.06935749341730321,0.05500567854377517,0.055
484,0.06937720775523157,0.05500563133978597,0.055
485,0.06945860990499769,0.05500616553398926,0.055
486,0.06945875547066924,0.05500699986957867,0.055
487,0.0694576473301933,0.0550069981215258,0.055
488,0.06938777899942755,0.05500553051150168,0.055
489,0.06942665543627738,0.05500506979992308,0.055
490,0.06938660259443367,0.05500510298645841,0.055
491,0.06934289627073778,0.0550046316999478,0.055
492,0.06935474312201328,0.055004562189952776,0.055
493,0.06936960589482567,0.05500325362527271,0.055
494,0.06936960589482567,0.05500325362527271,0.055
495,0.06945025861538175,0.05500013856923017,0.055
496,0.08244885854429848,0.06800014658681969,0.068
497,0.08241405103788932,0.06800012865193485,0.068
498,0.08241979643197496,0.06800012866401614,0.068
499,0.08179782169194985,0.06800003110062608,0.068
500,0.06902249071108427,0.05500003052992115,0.055
501,0.06892926275062357,0.05500002808489166,0.055
502,0.06926654868196788,0.0550000581329362,0.055
503,0.06886877117205095,0.055000058330126014,0.055
504,0.06830891004016502,0.05500007182341837,0.055
505,0.06843865303944582,0.055000090841802365,0.055
506,0.0689782830611857,0.05500007681301381,0.055
507,0.06850783946928946,0.055000043773638006,0.055
508,0.0677084164331057,0.05500002939847301,0.055
509,0.06772552092444249,0.0550000300776781,0.055
510,0.06822840759188831,0.055000026877977504,0.055
511,0.06755644568248358,0.05500002002214617,0.055
512,0.06755644568248358,0.05500002002214617,0.055
513,0.06887300367510338,0.05500003172723939,0.055
514,0.06863807235320352,0.055000030785648794,0.055
515,0.06796909956465176,0.05500001624893258,0.055
516,0.06658827374267558,0.05500001685311133,0.055
517,0.06531062231148596,0.05500001690936623,0.055
518,0.06526377954376605,0.05500002749652105,0.055
519,0.06688312443898704,0.055000023789239336,0.055
520,0.067094803916673,0.055000023766182106,0.055
521,0.06725348106776412,0.05500002371382896,0.055
522,0.06793065479401438,0.055000039262753556,0.055
523,0.05502502685798719,0.0550000226059379,0.055
524,0.05528478182086826,0.05500002258479656,0.055
525,0.06157572156925811,0.055000021324124265,0.055
526,0.0684911057566157,0.05500003125386238,0.055
527,0.06851570636882942,0.05500003123912012,0.055
528,0.06833522219802991,0.05500002878600782,0.055
529,0.0683013710382809,0.05500002816297487,0.055
530,0.06777572965372049,0.055000027447536064,0.055
531,0.06771184657447925,0.05500002753810124,0.055
532,0.0685267136889939,0.05500004833308111,0.055
533,0.06767907243451914,0.055000060688215585,0.055
534,0.06687281675262699,0.05500006065218174,0.055
535,0.06688483915425958,0.05500005484998631,0.055
536,0.06806447443789192,0.055000177128800606,0.055
537,0.06871986549257539,0.055000189506106884,0.055
538,0.06886025622742288,0.05501402243670497,0.055
539,0.06923811192543144,0.05500099468991282,0.055
540,0.06932535625980202,0.055001346603417926,0.055
541,0.06944335235666631,0.055003217870487245,0.055
542,0.06938412470480984,0.05500141111921459,0.055
543,0.06941933627678748,0.05500272187245087,0.055
544,0.06943523600899233,0.1576878363691509,0.055
545,0.06946265674938636,0.1663155008324485,0.055
546,0.06946307856980569,0.15565795098166485,0.055
547,0.06924426418474362,0.197943034399348,0.055
548,0.06924426418474362,0.197943034399348,0.055
549,0.06924927684187453,0.1968056262930733,0.055
550,0.06945944831841788,0.18628631024064465,0.055
551,0.25146177221687743,0.23700494492212795,0.237
552,0.2514622313971596,0.2370053060081061,0.237
553,0.25146309495007707,0.23700127490521683,0.237
554,0.25135830393294084,0.23700120743209968,0.237
555,0.25138559598853916,0.2370012977895826,0.237
556,0.25145941506124414,0.2370015375257149,0.237
557,0.2514494971517513,0.23700540682259832,0.237
558,0.25128730743991223,0.23700411857503417,0.237
559,0.25127270667227714,0.23700382984717147,0.237
560,0.25133138679697914,0.23700375585906783,0.237
561,0.2514527693658674,0.2370035181556968,0.237
562,0.25143454285045674,0.2370034565435478,0.237
563,0.25144241439156645,0.2370035298127228,0.237
564,0.2512768362337273,0.23700353238870625,0.237
565,0.25130007012274697,0.23700352474799619,0.237
566,0.25130007012274697,0.23700352474799619,0.237
567,0.25144430618261326,0.23700371219171665,0.237
568,0.2514632015018873,0.23700365914806296,0.237
569,0.2514621455145283,0.23700371819683602,0.237
570,0.2514544548105342,0.23700462436026642,0.237
571,0.2514499453305795,0.23700461896735586,0.237
572,0.25123153663357894,0.23700517649324837,0.237
573,0.06910331164969721,0.16603221692539188,0.055
574,0.06923944173246341,0.16350825384446557,0.055
575,0.0694216124679493,0.13963503267608346,0.055
576,0.06924759521947928,0.05500014453392975,0.055
577,0.06941435604497528,0.05500009520906209,0.055
578,0.06926280518427184,0.055000042397537426,0.055
579,0.06924129658450344,0.05500004240439056,0.055
580,0.06924941458951403,0.055000041966374605,0.055
581,0.06940071487594077,0.05500008270194591,0.055
