247.384,248.023,247.791,245.096,247.252,248.237,246.38,247.738,246.547,246.647,246.923,245.5,246.07,247.727,248.232,248.092,246.57,246.904,247.795,248.878,247.561,247.353,248.465,247.744,247.937,246.306,248.058,248.39,245.418,248.589,246.281,246.535,248.532,247.548,246.541,248.612,248.121,246.648,242.255,245.241,246.554,246.627,247.051,248.224,248.026,246.494,247.239,246.681,245.735,247.091,247.895,246.704,246.714,248.06,246.175,247.508,247.613,246.643,248.623,247.751,248.673,247.472,246.456,247.907,247.345,247.49,246.181,247.399,247.567,247.773,248.02,247.411,246.711,244.62,247.844,246.143,249.006,245.451,246.71,244.483,247.93,246.142,247.192,248.632,248.408,247.679,245.831,247.432,247.345,246.034,244.882,247.638,248.841,245.434,248.45,247.191,247.444,246.935,248.796,246.473,248.198,247.668,246.51,245.301,246.551,249.285,246.276,248.669,247.492,248.268,247.603,246.804,248.837,247.242,247.258,246.674,246.573,248.943,246.731,244.807,246.949,248.751,248.723,248.398,248.447,246.914,246.219,246.997,247.618,247.329,246.947,248.029,247.299,246.678,246.288,248.28,247.85,246.441,247.795,246.472,248.725,246.951,246.313,246.092,247.464,248.477,246.369,248.303,247.617,245.916,247.234,247.991,247.959,248.507,248.261,247.557,248.816,247.565,247.535,249.007,246.349,247.113,247.692,246.215,247.894,242.967,248.22,247.411,247.92,247.296,245.981,246.602,245.56,247.495,247.945,244.082,246.949
247.349,247.955,247.74,245.126,247.226,248.22,246.393,247.717,246.552,246.572,246.887,245.483,246.076,247.762,248.156,248.062,246.566,246.921,247.825,248.882,247.562,247.33,248.468,247.583,247.98,246.324,248.013,248.298,245.388,248.565,246.284,246.441,248.472,247.555,246.551,248.659,248.122,246.666,242.292,245.253,246.556,246.642,247.011,248.208,248.044,246.471,247.232,246.739,245.726,247.107,247.882,246.71,246.738,248.018,246.199,247.527,247.616,246.656,248.611,247.634,248.661,247.467,246.345,247.903,247.372,247.49,246.205,247.29,247.579,247.766,248.026,247.409,246.717,244.631,247.806,246.16,249.004,245.441,246.715,244.436,247.979,246.165,247.221,248.631,248.393,247.69,245.849,247.398,247.271,246.044,244.892,247.621,248.825,245.386,248.456,247.229,247.446,246.952,248.81,246.486,248.119,247.678,246.516,245.341,246.568,249.27,246.29,248.678,247.496,248.294,247.604,246.785,248.868,247.246,247.261,246.676,246.521,248.907,246.743,244.76,246.961,248.762,248.7,248.377,248.442,246.819,246.224,246.991,247.59,247.352,246.96,248.032,247.306,246.663,246.259,248.308,247.882,246.461,247.813,246.376,248.679,246.969,246.282,246.094,247.488,248.432,246.344,248.347,247.623,245.957,247.246,247.984,247.964,248.534,248.274,247.569,248.817,247.572,247.528,249.013,246.392,247.132,247.709,246.241,247.89,242.958,248.232,247.432,247.932,247.291,245.977,246.577,245.428,247.476,247.906,244.047,246.932
247.314,247.887,247.689,245.155,247.2,248.203,246.407,247.697,246.557,246.498,246.851,245.465,246.083,247.797,248.08,248.031,246.561,246.937,247.854,248.887,247.563,247.307,248.471,247.421,248.024,246.341,247.968,248.206,245.357,248.542,246.287,246.346,248.413,247.562,246.561,248.705,248.123,246.684,242.329,245.265,246.558,246.657,246.971,248.192,248.063,246.447,247.226,246.797,245.716,247.123,247.869,246.716,246.763,247.975,246.224,247.547,247.618,246.669,248.598,247.517,248.648,247.463,246.229,247.9,247.399,247.49,246.229,247.182,247.591,247.76,248.031,247.407,246.723,244.642,247.769,246.176,249.002,245.431,246.72,244.389,248.027,246.189,247.251,248.631,248.378,247.702,245.867,247.365,247.118,246.054,244.901,247.603,248.81,245.339,248.462,247.266,247.448,246.969,248.823,246.499,248.039,247.687,246.523,245.381,246.585,249.254,246.304,248.686,247.501,248.32,247.606,246.766,248.875,247.25,247.264,246.679,246.469,248.87,246.756,244.713,246.973,248.724,248.666,248.355,248.437,246.725,246.228,246.985,247.56,247.375,246.974,248.036,247.314,246.648,246.23,248.336,247.914,246.482,247.83,246.281,248.634,246.987,246.25,246.097,247.513,248.387,246.32,248.391,247.629,245.997,247.258,247.978,247.968,248.561,248.288,247.581,248.818,247.578,247.52,249.02,246.434,247.15,247.726,246.268,247.885,242.95,248.242,247.452,247.945,247.285,245.974,246.551,245.296,247.456,247.868,244.012,246.915
247.279,247.82,247.638,245.185,247.175,248.186,246.42,247.677,246.562,246.414,246.815,245.447,246.09,247.832,248.005,248.001,246.557,246.954,247.883,248.892,247.564,247.285,248.473,247.241,248.067,246.359,247.923,248.114,245.327,248.518,246.29,246.252,248.353,247.569,246.571,248.751,248.123,246.702,242.366,245.278,246.56,246.671,246.931,248.176,248.081,246.424,247.219,246.855,245.707,247.139,247.856,246.722,246.787,247.933,246.249,247.566,247.621,246.682,248.586,247.4,248.635,247.459,246.012,247.896,247.427,247.49,246.253,247.073,247.603,247.753,248.037,247.405,246.729,244.654,247.731,246.192,249.001,245.421,246.725,244.343,248.076,246.212,247.281,248.631,248.363,247.714,245.885,247.331,246.933,246.063,244.911,247.586,248.793,245.291,248.467,247.304,247.451,246.987,248.836,246.512,247.959,247.697,246.529,245.421,246.602,249.238,246.318,248.694,247.505,248.345,247.607,246.747,248.881,247.254,247.268,246.681,246.418,248.834,246.768,244.666,246.985,248.681,248.615,248.334,248.432,246.63,246.233,246.979,247.528,247.397,246.987,248.039,247.321,246.633,246.201,248.364,247.946,246.502,247.847,246.185,248.588,247.005,246.219,246.1,247.537,248.342,246.295,248.356,247.635,246.038,247.27,247.971,247.973,248.588,248.302,247.593,248.819,247.585,247.513,249.027,246.477,247.168,247.743,246.294,247.88,242.941,248.222,247.473,247.957,247.279,245.97,246.525,245.165,247.437,247.83,243.977,246.897
247.245,247.753,247.587,245.215,247.15,248.17,246.433,247.657,246.567,246.324,246.778,245.429,246.097,247.867,247.929,247.97,246.552,246.971,247.913,248.896,247.565,247.262,248.476,247.046,248.111,246.377,247.878,248.023,245.297,248.495,246.294,246.158,248.291,247.576,246.581,248.796,248.124,246.72,242.403,245.29,246.562,246.686,246.891,248.16,248.099,246.4,247.213,246.913,245.697,247.155,247.843,246.728,246.812,247.89,246.274,247.585,247.623,246.695,248.574,247.283,248.623,247.455,245.796,247.892,247.454,247.491,246.278,246.965,247.615,247.746,248.042,247.403,246.735,244.665,247.694,246.209,248.999,245.41,246.73,244.296,248.125,246.235,247.31,248.63,248.348,247.726,245.903,247.297,246.749,246.073,244.921,247.568,248.767,245.243,248.473,247.342,247.453,247.004,248.849,246.525,247.88,247.706,246.536,245.461,246.618,249.223,246.332,248.634,247.51,248.37,247.608,246.728,248.888,247.258,247.271,246.683,246.366,248.798,246.781,244.619,246.996,248.639,248.563,248.313,248.427,246.535,246.238,246.973,247.496,247.42,247.0,248.042,247.329,246.618,246.172,248.392,247.978,246.523,247.864,246.089,248.543,247.022,246.187,246.103,247.561,248.297,246.27,248.315,247.641,246.078,247.282,247.964,247.977,248.616,248.316,247.604,248.821,247.592,247.506,249.034,246.52,247.186,247.76,246.32,247.876,242.933,248.201,247.493,247.97,247.274,245.966,246.499,245.033,247.418,247.792,243.942,246.88
247.21,247.685,247.536,245.244,247.124,248.153,246.447,247.636,246.571,246.234,246.742,245.411,246.103,247.902,247.853,247.939,246.548,246.987,247.942,248.901,247.566,247.239,248.479,246.851,248.154,246.394,247.833,247.931,245.267,248.471,246.297,246.064,248.187,247.583,246.591,248.839,248.124,246.738,242.44,245.302,246.565,246.701,246.852,248.144,248.117,246.377,247.206,246.971,245.688,247.171,247.83,246.734,246.836,247.848,246.299,247.604,247.626,246.708,248.562,247.166,248.61,247.451,245.581,247.888,247.481,247.491,246.302,246.857,247.626,247.735,248.048,247.4,246.741,244.677,247.656,246.225,248.997,245.4,246.735,244.249,248.173,246.258,247.34,248.63,248.333,247.738,245.92,247.264,246.565,246.083,244.93,247.551,248.74,245.195,248.479,247.38,247.455,247.021,248.862,246.539,247.8,247.716,246.542,245.501,246.635,249.207,246.346,248.564,247.514,248.395,247.609,246.709,248.894,247.261,247.275,246.686,246.315,248.761,246.793,244.572,247.008,248.596,248.512,248.291,248.422,246.44,246.243,246.967,247.464,247.443,247.014,248.045,247.336,246.603,246.143,248.42,248.01,246.543,247.882,245.994,248.497,247.04,246.156,246.106,247.586,248.252,246.246,248.275,247.647,246.119,247.294,247.958,247.982,248.643,248.329,247.616,248.822,247.598,247.498,249.041,246.562,247.204,247.777,246.346,247.871,242.924,248.181,247.514,247.982,247.268,245.963,246.474,244.902,247.399,247.754,243.907,246.863
247.175,247.618,247.485,245.274,247.099,248.136,246.46,247.616,246.576,246.143,246.706,245.394,246.11,247.937,247.777,247.909,246.544,247.004,247.972,248.902,247.567,247.216,248.481,246.657,248.198,246.412,247.788,247.839,245.237,248.406,246.3,245.969,248.084,247.59,246.601,248.865,248.125,246.756,242.477,245.314,246.567,246.716,246.812,248.128,248.135,246.354,247.2,247.029,245.679,247.187,247.817,246.74,246.861,247.805,246.324,247.624,247.629,246.721,248.55,247.049,248.598,247.447,245.366,247.884,247.508,247.491,246.326,246.749,247.638,247.687,248.054,247.398,246.747,244.688,247.619,246.241,248.995,245.39,246.74,244.202,248.154,246.281,247.37,248.63,248.318,247.75,245.938,247.23,246.381,246.093,244.94,247.533,248.713,245.148,248.485,247.417,247.457,247.039,248.876,246.552,247.721,247.725,246.548,245.542,246.652,249.187,246.36,248.494,247.519,248.42,247.61,246.689,248.901,247.265,247.278,246.688,246.263,248.725,246.806,244.525,247.02,248.554,248.46,248.27,248.417,246.346,246.248,246.961,247.432,247.465,247.027,248.048,247.344,246.588,246.115,248.448,248.042,246.564,247.899,245.898,248.452,247.058,246.124,246.108,247.61,248.207,246.221,248.235,247.653,246.159,247.306,247.951,247.986,248.67,248.343,247.628,248.823,247.605,247.491,249.047,246.605,247.223,247.794,246.372,247.867,242.915,248.16,247.534,247.995,247.262,245.959,246.448,244.771,247.38,247.716,243.872,246.846
247.14,247.534,247.434,245.303,247.073,248.119,246.473,247.596,246.581,246.053,246.67,245.376,246.117,247.971,247.702,247.878,246.539,247.02,248.001,248.868,247.568,247.194,248.484,246.463,248.241,246.429,247.743,247.747,245.207,248.301,246.303,245.875,247.981,247.597,246.611,248.793,248.125,246.774,242.514,245.327,246.569,246.731,246.772,248.112,248.153,246.33,247.193,247.087,245.669,247.203,247.804,246.746,246.885,247.763,246.349,247.643,247.631,246.734,248.537,246.933,248.585,247.443,245.151,247.88,247.536,247.492,246.35,246.641,247.65,247.639,248.059,247.396,246.753,244.699,247.581,246.258,248.993,245.38,246.744,244.156,248.082,246.305,247.399,248.63,248.303,247.762,245.956,247.197,246.197,246.103,244.95,247.516,248.686,245.1,248.491,247.455,247.459,247.056,248.889,246.565,247.642,247.735,246.555,245.582,246.669,249.1,246.374,248.381,247.523,248.445,247.612,246.67,248.907,247.269,247.281,246.69,246.212,248.689,246.818,244.478,247.032,248.512,248.409,248.249,248.373,246.251,246.253,246.955,247.4,247.488,247.04,248.051,247.351,246.574,246.086,248.476,248.074,246.584,247.916,245.803,248.406,247.076,246.093,246.111,247.634,248.162,246.197,248.194,247.659,246.198,247.318,247.944,247.991,248.697,248.357,247.64,248.824,247.612,247.484,249.054,246.648,247.241,247.811,246.398,247.862,242.907,248.14,247.554,248.007,247.257,245.955,246.422,244.64,247.361,247.678,243.837,246.829
247.085,247.443,247.383,245.333,247.048,248.102,246.486,247.575,246.586,245.963,246.633,245.358,246.123,247.998,247.626,247.848,246.535,247.037,248.031,248.834,247.57,247.171,248.487,246.269,248.285,246.447,247.698,247.656,245.177,248.196,246.306,245.781,247.878,247.604,246.621,248.72,248.126,246.792,242.55,245.339,246.571,246.746,246.732,248.096,248.171,246.307,247.186,247.144,245.66,247.219,247.791,246.752,246.909,247.72,246.374,247.662,247.634,246.746,248.525,246.816,248.572,247.439,244.936,247.876,247.563,247.492,246.375,246.533,247.662,247.592,248.065,247.394,246.759,244.711,247.544,246.274,248.989,245.369,246.749,244.109,248.01,246.328,247.429,248.629,248.288,247.774,245.974,247.163,246.014,246.112,244.959,247.498,248.66,245.052,248.496,247.493,247.461,247.069,248.902,246.578,247.562,247.744,246.561,245.622,246.685,249.013,246.388,248.269,247.528,248.47,247.613,246.651,248.914,247.273,247.285,246.693,246.161,248.652,246.83,244.431,247.043,248.469,248.357,248.227,248.307,246.157,246.258,246.949,247.368,247.51,247.043,248.054,247.359,246.559,246.057,248.504,248.106,246.605,247.933,245.708,248.361,247.094,246.062,246.114,247.659,248.117,246.172,248.154,247.665,246.234,247.33,247.937,247.995,248.725,248.37,247.652,248.826,247.618,247.476,249.061,246.691,247.259,247.828,246.425,247.858,242.898,248.119,247.575,248.02,247.251,245.951,246.397,244.509,247.342,247.64,243.802,246.812
247.013,247.352,247.333,245.362,247.023,248.086,246.499,247.555,246.591,245.873,246.597,245.34,246.13,247.863,247.551,247.817,246.531,247.054,248.06,248.799,247.571,247.148,248.49,246.075,248.328,246.464,247.653,247.564,245.147,248.092,246.309,245.688,247.775,247.611,246.631,248.647,248.126,246.81,242.587,245.351,246.573,246.761,246.693,248.08,248.19,246.283,247.18,247.202,245.65,247.235,247.778,246.758,246.934,247.678,246.399,247.682,247.636,246.759,248.513,246.7,248.56,247.435,244.722,247.872,247.59,247.492,246.399,246.425,247.673,247.544,248.071,247.391,246.766,244.722,247.506,246.29,248.973,245.359,246.754,244.063,247.938,246.351,247.458,248.629,248.273,247.786,245.992,247.13,245.831,246.122,244.969,247.481,248.633,245.005,248.502,247.531,247.463,246.989,248.915,246.592,247.483,247.754,246.568,245.662,246.702,248.926,246.402,248.156,247.532,248.494,247.614,246.632,248.921,247.277,247.288,246.695,246.109,248.616,246.843,244.384,247.055,248.427,248.306,248.206,248.241,246.062,246.262,246.944,247.336,247.453,247.011,248.058,247.366,246.544,246.028,248.532,248.138,246.625,247.95,245.612,248.316,247.112,246.03,246.117,247.683,248.072,246.148,248.113,247.671,246.27,247.342,247.931,247.999,248.752,248.384,247.664,248.827,247.625,247.469,249.068,246.733,247.277,247.845,246.451,247.853,242.89,248.099,247.595,248.032,247.246,245.947,246.371,244.378,247.323,247.602,243.767,246.795
