246.765,246.171,247.061,244.372,248.066,245.358,246.964,248.253,246.863,245.662,247.334,245.406,247.882,245.63,245.367,242.896,247.229,247.863,246.673,242.435,245.101,245.824,245.789,248.668,245.41,242.935,243.77,247.825,245.667,243.131,244.886,242.836,247.528,247.437,247.474,244.616,245.878,242.102,245.165,246.437,250.111,245.44,245.504,245.841,246.583,244.049,244.477,246.136,249.397,248.534,246.175,248.057,246.338,243.162,246.088,245.601,244.921,245.776,246.862,246.494,246.758,246.687,249.551,244.2,247.216,249.022,246.229,246.934,244.68,242.422,246.821,245.958,245.127,246.662,246.196,246.674,245.46,244.159,248.227,246.049,248.214,244.531,246.477,246.424,246.071,246.782,245.239,243.796,245.177,245.802,244.804,248.211,246.411,246.705,243.064,248.125,244.078,245.495,243.642,245.382
246.781,246.183,247.073,244.382,248.007,245.352,246.944,248.261,246.871,245.696,247.335,245.416,247.915,245.632,245.375,242.883,247.212,247.866,246.664,242.403,245.071,245.838,245.787,248.635,245.311,242.919,243.781,247.74,245.678,243.105,244.932,242.856,247.549,247.457,247.486,244.634,245.892,242.107,245.174,246.434,250.116,245.471,245.352,245.823,246.581,244.025,244.453,246.123,249.397,248.488,246.19,248.034,246.372,243.121,246.064,245.625,244.915,245.808,246.871,246.471,246.742,246.711,249.544,244.211,247.216,248.944,246.228,246.932,244.682,242.428,246.823,246.068,245.144,246.676,246.226,246.682,245.45,244.163,248.231,246.058,248.174,244.512,246.417,246.469,246.068,246.735,245.243,243.793,245.122,245.81,244.77,248.218,246.446,246.705,243.018,248.187,244.061,245.51,243.632,245.385
246.797,246.195,247.084,244.392,247.949,245.347,246.923,248.27,246.878,245.729,247.337,245.426,247.947,245.634,245.383,242.87,247.195,247.868,246.656,242.37,245.042,245.851,245.784,248.603,245.213,242.903,243.791,247.655,245.689,243.08,244.977,242.877,247.57,247.477,247.498,244.651,245.906,242.113,245.184,246.432,250.12,245.503,245.199,245.805,246.579,244.001,244.429,246.11,249.397,248.442,246.205,248.01,246.405,243.079,246.041,245.65,244.908,245.84,246.879,246.448,246.725,246.735,249.537,244.222,247.216,248.866,246.228,246.929,244.684,242.435,246.826,246.177,245.16,246.691,246.257,246.69,245.439,244.167,248.236,246.067,248.133,244.481,246.357,246.515,246.066,246.688,245.247,243.79,245.067,245.819,244.735,248.224,246.482,246.706,242.971,248.248,244.044,245.526,243.623,245.389
246.413,246.207,247.096,244.403,247.891,246.945,246.903,248.278,246.886,245.762,247.338,245.437,247.98,245.636,245.391,242.857,247.178,247.87,246.648,242.337,245.013,245.864,245.781,248.571,245.114,242.887,243.801,247.571,245.7,243.055,245.023,244.142,247.591,247.497,247.509,244.669,245.919,242.119,245.193,246.429,250.125,245.534,245.047,245.786,246.576,243.977,244.405,246.095,249.397,248.396,246.219,247.986,246.438,243.038,246.017,245.674,244.902,245.872,246.888,246.424,246.709,246.759,249.53,244.234,247.216,248.789,246.227,246.52,244.686,242.442,246.828,246.286,245.176,246.706,246.46,246.697,245.429,244.171,248.24,246.076,248.093,244.43,246.296,246.56,246.063,246.64,245.252,243.787,244.946,245.827,244.701,248.231,246.518,246.706,242.925,248.31,244.027,245.541,243.613,245.392
246.43,246.219,247.108,244.413,247.833,246.939,246.882,248.202,246.893,245.796,247.339,245.447,248.013,245.638,245.399,242.844,247.161,247.873,246.64,242.305,244.983,245.878,245.779,248.538,247.701,242.871,243.812,247.563,245.711,243.03,244.962,244.269,247.613,247.517,247.521,244.686,245.933,242.124,245.202,246.427,250.13,245.668,244.895,245.768,246.574,243.954,243.146,246.06,249.398,247.608,246.234,247.962,246.472,242.997,246.097,245.698,244.895,245.904,246.896,246.401,246.692,246.783,249.523,244.245,247.215,248.711,246.226,246.517,244.688,242.449,246.831,246.395,245.192,246.721,246.412,247.248,245.419,244.174,248.245,246.084,248.052,244.38,246.236,246.606,246.06,246.593,245.256,243.783,244.89,245.836,244.667,248.238,246.553,246.706,242.878,248.372,244.01,245.556,243.604,245.396
246.447,246.23,247.12,244.423,247.775,246.934,246.862,248.18,246.901,245.829,247.341,245.457,248.046,245.639,245.407,242.831,247.144,247.875,246.631,242.272,244.954,245.891,245.776,248.506,247.628,242.855,243.822,247.478,245.722,243.005,245.008,244.289,247.634,247.537,247.533,244.704,245.947,242.13,245.211,246.424,250.134,245.7,244.744,245.75,246.572,243.93,243.122,246.025,249.398,247.562,246.249,247.939,246.505,242.955,246.073,245.723,244.889,245.936,246.904,246.377,246.676,246.807,249.517,244.257,247.215,248.633,246.225,246.515,244.69,242.456,246.833,246.503,245.208,246.736,246.364,247.281,245.409,244.178,248.25,246.093,248.012,244.329,246.176,246.54,246.058,246.546,245.261,243.78,244.835,245.845,244.632,248.244,246.589,246.707,242.832,248.433,243.993,245.572,243.595,245.4
246.463,246.242,247.131,244.434,247.717,246.929,246.841,248.159,246.908,245.863,247.342,245.436,247.975,245.641,245.339,242.819,247.127,247.877,246.623,242.239,244.819,247.404,245.774,248.474,247.554,242.839,243.832,247.393,245.625,242.979,245.053,244.31,247.655,247.557,247.544,244.721,245.859,242.135,247.875,246.422,250.738,246.462,244.592,247.825,246.297,243.906,243.098,245.99,248.979,247.517,246.263,247.915,246.538,242.914,246.05,245.747,244.882,245.969,246.493,246.354,247.552,246.831,249.51,244.268,247.215,248.556,246.224,246.513,244.692,243.436,246.835,246.611,245.224,247.563,246.315,247.315,245.399,244.182,248.254,246.102,247.971,244.279,246.116,246.462,245.95,246.499,247.173,243.777,244.505,245.853,244.598,248.251,246.625,247.445,242.785,248.39,243.976,245.587,243.585,245.403
246.48,246.254,247.143,244.444,247.659,246.924,246.821,248.139,246.916,245.896,247.343,245.438,248.007,245.643,245.347,242.806,247.11,247.879,246.615,242.207,244.79,247.419,245.771,248.441,247.454,242.823,243.842,247.309,245.636,242.954,245.099,244.33,247.676,247.576,247.556,244.738,245.873,242.141,247.886,246.419,250.739,246.493,244.441,247.866,246.295,243.882,243.074,245.955,248.979,247.471,246.278,247.891,246.572,242.873,246.027,245.771,244.876,246.001,246.479,246.237,247.535,246.855,249.503,244.279,247.215,248.479,246.224,246.51,244.694,243.443,246.838,246.719,245.241,247.505,246.266,247.349,245.389,244.186,248.259,246.111,247.931,244.228,246.056,246.384,245.947,246.452,247.178,243.774,244.449,245.862,244.564,248.257,246.66,247.446,242.739,248.218,243.959,245.602,243.576,245.407
246.497,246.266,247.155,244.454,247.601,246.918,246.8,248.118,246.923,245.929,247.345,245.441,248.04,245.645,245.355,242.793,247.093,247.882,246.607,242.174,244.761,247.433,245.768,248.409,247.353,242.807,243.853,247.224,245.647,242.929,245.144,244.351,247.697,247.596,247.568,244.756,245.886,242.147,247.898,246.417,250.739,246.499,244.29,247.907,246.292,243.858,243.05,245.92,248.979,247.425,246.293,247.867,246.605,242.832,246.003,245.795,244.87,246.033,246.465,246.098,247.519,246.879,249.485,244.291,247.215,248.401,246.223,246.508,244.696,243.45,246.84,246.827,245.257,247.448,246.217,247.382,245.378,244.189,248.263,246.12,247.89,244.178,245.996,246.306,245.944,246.405,247.183,243.77,244.394,245.87,244.53,248.264,246.696,247.446,242.692,248.047,243.942,245.618,243.566,245.411
246.513,246.278,247.167,244.465,247.531,246.913,246.78,248.097,246.931,245.963,247.346,245.444,248.073,245.647,245.363,242.78,247.076,247.884,246.599,242.141,244.732,247.447,245.766,248.377,247.253,242.791,243.863,247.14,245.658,242.904,245.189,244.371,247.719,247.616,247.579,244.773,245.9,242.152,247.909,246.414,250.74,246.484,244.139,247.907,246.29,243.834,243.026,245.885,248.979,247.379,246.307,247.844,246.638,242.79,245.98,245.819,244.863,246.065,246.452,245.958,247.502,246.903,249.451,244.302,247.215,248.324,246.222,246.506,244.698,243.456,246.843,246.935,245.273,247.391,246.168,247.416,245.368,244.193,248.268,246.129,247.85,244.128,245.936,246.228,245.941,246.358,247.188,243.767,244.339,245.879,244.495,248.271,246.732,247.447,242.646,247.875,243.925,245.633,243.557,245.414
